T1_change,T2_change,T3_change,T4_change,t
0.09404057264328003,0.0782463550567627,0.11793006956577301,0.10427288711071014,0
-0.07396766543388367,0.04487903416156769,-0.03743311017751694,0.03740650415420532,1
0.011135682463645935,0.0028051137924194336,0.006446965038776398,-0.023362860083580017,2
0.03693847358226776,0.0048111677169799805,-0.020195193588733673,-0.014513619244098663,3
0.020251989364624023,-0.0023009926080703735,-0.006583318114280701,0.00311163067817688,4
0.0017813518643379211,-0.0027832388877868652,-0.002595122903585434,0.00821935385465622,5
-0.0028604790568351746,-0.00038745999336242676,9.817630052566528e-05,0.006709888577461243,6
0.005164138972759247,-0.011033579707145691,0.012267183512449265,-0.004573047161102295,7
-0.005144812166690826,-0.003680296242237091,0.006916552782058716,-0.0002296045422554016,8
0.0012821704149246216,-0.004600584506988525,0.006971396505832672,-0.00482352077960968,9
-0.004480920732021332,-0.002824164927005768,0.001748703420162201,-0.004598356783390045,10
0.00196770578622818,-0.007733531296253204,0.006154932081699371,-0.006284527480602264,11
-0.005443356931209564,0.005306333303451538,-0.005220003426074982,0.00018963217735290527,12
-0.004335589706897736,0.002690322697162628,-0.005782119929790497,0.00020787864923477173,13
-0.002620890736579895,0.0017493665218353271,-0.003975130617618561,0.001942962408065796,14
-0.0016483739018440247,0.002885863184928894,-0.0030867308378219604,0.003139004111289978,15
-0.0017731115221977234,0.0011496469378471375,0.0015746206045150757,0.005406178534030914,16
-0.003935210406780243,0.002181224524974823,-0.004109829664230347,0.0023724213242530823,17
-0.006083264946937561,0.005525946617126465,-0.005314834415912628,0.005735471844673157,18
0.007425591349601746,0.0006951466202735901,0.002179659903049469,0.002878047525882721,19
-0.0036132261157035828,0.0037718936800956726,0.002460956573486328,0.0065678879618644714,20
0.010366477072238922,0.001202419400215149,0.001150473952293396,0.0012663006782531738,21
0.005739174783229828,-0.006363816559314728,0.019967935979366302,-0.003592267632484436,22
0.003483600914478302,-0.0023298338055610657,0.0066268593072891235,-0.004858776926994324,23
0.015189051628112793,0.005977541208267212,0.001111440360546112,0.006288766860961914,24
0.005477525293827057,-0.012577354907989502,0.014901310205459595,-0.018698066473007202,25
0.008657321333885193,-0.0051087886095047,0.013847246766090393,-0.0039643794298172,26
-0.004547238349914551,0.0032733455300331116,-0.008903712034225464,-0.005052484571933746,27
0.002133689820766449,-0.001301594078540802,0.008264020085334778,-0.0026271119713783264,28
-0.006800614297389984,0.007123388350009918,-0.004826292395591736,0.0019200518727302551,29
-0.011873632669448853,0.002836860716342926,-0.004428744316101074,-0.008020438253879547,30
-0.009650096297264099,0.015122413635253906,-0.010880954563617706,0.008373439311981201,31
-0.002380073070526123,0.013237252831459045,-0.012285873293876648,0.015226297080516815,32
0.007876642048358917,0.001013040542602539,-0.006125055253505707,0.006808944046497345,33
0.0020497366786003113,-0.001770704984664917,0.0028845369815826416,-0.0019117221236228943,34
0.01693442463874817,-0.006072551012039185,-0.00022170692682266235,0.009544380009174347,35
0.006744444370269775,-0.008765920996665955,0.007471434772014618,-0.004380211234092712,36
0.008673347532749176,-0.0239926278591156,0.01889776438474655,-0.02011294662952423,37
0.003798671066761017,-0.013270162045955658,0.0012349486351013184,-0.008637748658657074,38
0.009685635566711426,-0.024406448006629944,0.010044761002063751,-0.017192691564559937,39
-0.0035742372274398804,-0.019979272037744522,0.008867427706718445,-0.023098979145288467,40
-0.019146248698234558,0.0015647783875465393,-0.011449351906776428,-0.0012836679816246033,41
-0.0150274857878685,0.007119085639715195,-0.020155973732471466,0.0034397058188915253,42
-0.018487200140953064,-0.003716886043548584,-0.00458875298500061,-0.014499321579933167,43
-0.01311001181602478,0.011717274785041809,-0.028691589832305908,0.010198280215263367,44
-0.010281167924404144,-0.0034317784011363983,-0.004278317093849182,-0.018901057541370392,45
-0.003368966281414032,0.004594143480062485,-0.005449168384075165,0.016324572265148163,46
0.02267652004957199,-0.012333851307630539,0.010320588946342468,-0.006168924272060394,47
-0.008099913597106934,0.0023723915219306946,-0.008726418018341064,-0.021443136036396027,48
-0.004326276481151581,0.009511571377515793,0.0074266791343688965,0.034290611743927,49
0.012643851339817047,-0.0011691451072692871,-0.009133987128734589,-0.015211932361125946,50
-0.009249500930309296,-0.0008909404277801514,0.011934034526348114,-0.002153676003217697,51
0.0022665485739707947,0.011514417827129364,-0.014435343444347382,0.020946267992258072,52
0.008742690086364746,-0.02070315182209015,0.02682078629732132,-0.008704274892807007,53
0.001379847526550293,0.017885439097881317,-0.027506396174430847,0.004725933074951172,54
0.0005769580602645874,-0.006681293249130249,0.01486765593290329,0.003764372318983078,55
-0.010946162045001984,0.010338939726352692,-0.0044630467891693115,0.00393170490860939,56
-0.0019443035125732422,-0.0009151995182037354,0.0013933032751083374,0.005427375435829163,57
0.0012357831001281738,0.00842120498418808,-0.010434828698635101,0.008276574313640594,58
0.0012342631816864014,-0.0017863363027572632,0.008332520723342896,0.0020006299018859863,59
-0.004954218864440918,0.003498867154121399,0.0021090134978294373,0.0027314573526382446,60
-0.006508547812700272,0.01032140851020813,-0.010701887309551239,0.004777818918228149,61
0.005144428461790085,0.0022242888808250427,0.0014393702149391174,0.01407601684331894,62
0.00024081766605377197,0.004196301102638245,0.009444363415241241,0.0015025734901428223,63
0.00409138947725296,-0.0011365264654159546,-0.0025276467204093933,-0.0003808736801147461,64
-0.0029024630784988403,0.003147616982460022,0.0088992640376091,-0.0035509616136550903,65
0.0033980906009674072,0.00585397332906723,-0.027303557842969894,0.003580711781978607,66
0.013469748198986053,-0.018834978342056274,0.03771494701504707,-0.009953409433364868,67
-0.004822373390197754,0.0023166686296463013,-0.00473562628030777,-0.007292330265045166,68
0.001096770167350769,0.01080004870891571,-0.0002849847078323364,0.016224011778831482,69
0.00012677162885665894,-0.01328558474779129,0.0010578706860542297,-0.02231498807668686,70
-0.0015067234635353088,0.010174833238124847,-0.002521529793739319,0.016316242516040802,71
-0.0026652440428733826,0.0013124272227287292,-0.004566021263599396,-0.0072104111313819885,72
-0.0014925077557563782,-0.004727102816104889,-0.00458139181137085,-0.0007651224732398987,73
0.008663192391395569,0.0016398653388023376,0.018122941255569458,0.004158191382884979,74
-0.004912115633487701,-0.0008375197649002075,-0.011736370623111725,-0.007004737854003906,75
0.005440510809421539,-0.006468288600444794,0.009546659886837006,-0.0013046637177467346,76
-0.007838480174541473,0.010740049183368683,-0.013462521135807037,0.0017563030123710632,77
0.007935687899589539,0.0021078363060951233,0.01055356115102768,0.011832870543003082,78
-0.001219242811203003,-0.005041375756263733,-0.005601927638053894,-0.009914085268974304,79
-0.0008254274725914001,0.0019278377294540405,0.004092790186405182,8.934736251831055e-05,80
-0.007531598210334778,0.0013887658715248108,-0.006638146936893463,-0.0030963942408561707,81
0.011535227298736572,-0.002142682671546936,0.0010571479797363281,0.014187946915626526,82
-0.003494270145893097,-0.00918339192867279,0.007320418953895569,-0.021917983889579773,83
0.006545796990394592,-0.0032719820737838745,0.0014245584607124329,0.006729111075401306,84
-0.011750712990760803,0.0076867640018463135,-0.00664365291595459,-0.0005535036325454712,85
0.012512415647506714,-0.014959737658500671,0.011246807873249054,-0.00784359872341156,86
0.002747148275375366,-0.0033111050724983215,-0.0024289265275001526,0.0012004747986793518,87
-0.008342042565345764,0.008898995816707611,-0.003452509641647339,-0.00030634552240371704,88
0.004606813192367554,-0.006730392575263977,0.0019843950867652893,0.00121365487575531,89
0.008300699293613434,-0.010394997894763947,0.0054869502782821655,-0.008386276662349701,90
-0.002404645085334778,-0.009118922054767609,0.006542228162288666,-0.01683596521615982,91
-0.009542100131511688,-0.0025807619094848633,-0.009986095130443573,-0.007500305771827698,92
-0.0008601322770118713,0.006852567195892334,-0.006712555885314941,0.01674012839794159,93
0.002825625240802765,-0.0014049597084522247,0.007544323801994324,-0.00010538846254348755,94
-0.002559758722782135,-0.0037203580141067505,-0.008285276591777802,-0.01190270110964775,95
-0.0028341561555862427,0.00354762002825737,0.0007193833589553833,0.00576150044798851,96
0.002171032130718231,-0.005241774022579193,0.007400177419185638,0.00018661469221115112,97
-0.00246303528547287,-0.0003487206995487213,-0.013904593884944916,-0.01250714436173439,98
-0.0022333040833473206,0.0007981732487678528,0.004025481641292572,0.004325840622186661,99
-0.007718399167060852,0.01777055487036705,-0.01647748053073883,0.022181734442710876,100
0.007053755223751068,-0.009955309331417084,0.013613946735858917,-0.012762945145368576,101
-0.0019319280982017517,-0.003665972501039505,-0.006024248898029327,-0.010167106986045837,102
-0.004345141351222992,0.007898297160863876,0.005368076264858246,0.018984194844961166,103
0.004013173282146454,0.0019491910934448242,-0.008015401661396027,0.003195524215698242,104
6.918609142303467e-05,-0.00490020215511322,-0.006320923566818237,-0.01708778738975525,105
-0.0004724264144897461,-0.002771146595478058,0.02670232206583023,0.010401956737041473,106
-0.002991780638694763,0.009285137057304382,-0.017481744289398193,0.00749930739402771,107
0.0011254698038101196,0.007487013936042786,-0.010158725082874298,0.006243497133255005,108
0.0031522586941719055,-0.006534837186336517,0.015280947089195251,-0.008607350289821625,109
-0.004340231418609619,0.009487815201282501,-0.006908990442752838,0.009774826467037201,110
0.002524934709072113,-0.0043029263615608215,0.0011438578367233276,-0.0036978647112846375,111
-0.0005956515669822693,0.0014206469058990479,-0.0009123608469963074,0.0004166513681411743,112
0.004306629300117493,-0.0069171711802482605,0.005737677216529846,0.002015136182308197,113
-0.00141075998544693,0.005607679486274719,0.002884596586227417,-0.0009023845195770264,114
-0.0023426413536071777,0.004777796566486359,0.0002544298768043518,0.005556680262088776,115
-0.004940494894981384,0.003915466368198395,-0.015031598508358002,-0.009702272713184357,116
0.008394025266170502,7.944554090499878e-05,0.014774307608604431,0.028600133955478668,117
-0.0006534308195114136,-0.0021176859736442566,-0.0032327473163604736,-0.021943561732769012,118
0.002064727246761322,-0.0024911239743232727,0.002915307879447937,0.0022586211562156677,119
0.0029195547103881836,-0.007534116506576538,0.009270332753658295,-0.006932362914085388,120
-0.014734305441379547,0.026465080678462982,-0.023373983800411224,0.013804294168949127,121
0.004160091280937195,-0.014375515282154083,0.005256757140159607,-0.006421856582164764,122
0.0015433356165885925,0.005253314971923828,0.006088584661483765,0.007258385419845581,123
-0.0009022727608680725,0.003965497016906738,-0.0029837191104888916,0.0045079439878463745,124
0.005535848438739777,-0.012747421860694885,-0.0005594640970230103,-0.009185343980789185,125
-0.002362467348575592,0.009399831295013428,0.005243465304374695,0.004140689969062805,126
-0.003349199891090393,0.00024878233671188354,-0.0020328909158706665,-0.0037054941058158875,127
-0.009240478277206421,0.00997510552406311,-0.01823415607213974,0.015116125345230103,128
0.009299367666244507,-0.005783870816230774,0.021328769624233246,-0.007783636450767517,129
0.0021806806325912476,-0.007976122200489044,-0.011243365705013275,-0.00015635043382644653,130
0.009877853095531464,-0.006810188293457031,0.016688428819179535,-0.007469117641448975,131
-0.017673663794994354,0.007513225078582764,-0.011703386902809143,-0.008648738265037537,132
-0.004457935690879822,0.011917099356651306,-0.006596952676773071,0.018904417753219604,133
0.00093093141913414,-0.012504629790782928,-0.0059234946966171265,-0.010268263518810272,134
0.02705322578549385,-0.01569448411464691,0.027073532342910767,0.0010215044021606445,135
-0.015427321195602417,0.0006581544876098633,-0.009406715631484985,-0.025804460048675537,136
0.0027994588017463684,0.0033087581396102905,-0.001795843243598938,0.019403189420700073,137
-0.014617517590522766,0.004280686378479004,-0.0054627954959869385,-0.014682501554489136,138
-0.0008612498641014099,0.008706405758857727,-0.008737973868846893,0.02307732403278351,139
0.018440857529640198,-0.01218406856060028,0.014394015073776245,-0.0032850950956344604,140
-0.002372823655605316,-0.005774781107902527,0.005345083773136139,-0.017742380499839783,141
0.0017684325575828552,-0.0046167150139808655,-0.004690282046794891,-0.0010964199900627136,142
0.005012787878513336,0.004930458962917328,0.005459897220134735,0.0129542276263237,143
0.000709138810634613,-0.00422310084104538,0.006766512989997864,-0.012628652155399323,144
-0.005374252796173096,-0.002066284418106079,-0.010165393352508545,-0.005265235900878906,145
0.009864762425422668,-0.011767886579036713,0.018858768045902252,-0.005671806633472443,146
-0.00836595892906189,0.01098400354385376,-0.02358069270849228,0.00834307074546814,147
-0.0008387863636016846,-0.008566215634346008,0.015158995985984802,-0.016537129878997803,148
