X,Y,Z
0.033669304102659225,-0.0076387361623346806,0.0002851352037396282
0.03328794986009598,-0.0077381012961268425,0.0003210518043488264
0.03319985046982765,-0.008017120882868767,0.00040585140231996775
0.0327504500746727,-0.008148512803018093,0.0004316418489906937
0.03241955116391182,-0.008582169190049171,0.0005410687299445271
0.03207596763968468,-0.008563368581235409,0.0005881850374862552
0.03165853023529053,-0.008827760815620422,0.0006700430531054735
0.03167806938290596,-0.008787955157458782,0.0007722469745203853
0.031167849898338318,-0.008856362663209438,0.0008473147172480822
0.030798787251114845,-0.008692664094269276,0.0009323785197921097
0.030662983655929565,-0.00883264746516943,0.0011126614408567548
0.030430158600211143,-0.008553707972168922,0.0012239530915394425
0.030405547469854355,-0.00830063410103321,0.0013802523026242852
0.029928874224424362,-0.007954566739499569,0.0014894665218889713
0.029664678499102592,-0.007814045064151287,0.001680591027252376
0.02936762198805809,-0.0074152289889752865,0.0018282380187883973
0.029114264994859695,-0.007029372733086348,0.001956754829734564
0.028899135068058968,-0.006624783854931593,0.002089851535856724
0.02874564193189144,-0.00646685715764761,0.0022761330474168062
0.028343167155981064,-0.005767859052866697,0.002299231942743063
0.027998903766274452,-0.005628983024507761,0.0024322073440998793
0.027654914185404778,-0.00529839750379324,0.002521298360079527
0.02736654132604599,-0.004813381936401129,0.0025662763509899378
0.027056196704506874,-0.004704277962446213,0.002671868074685335
0.02640397474169731,-0.004519191104918718,0.0026935553178191185
0.02632075734436512,-0.004313047509640455,0.0027867848984897137
0.025876326486468315,-0.004263248760253191,0.002817728789523244
0.025481557473540306,-0.004263521172106266,0.002849206328392029
0.02501213550567627,-0.004146243911236525,0.002838876098394394
0.024767113849520683,-0.004024311900138855,0.0028347396291792393
0.024425415322184563,-0.004109082277864218,0.002848181175068021
0.02422071434557438,-0.004004639573395252,0.0028454107232391834
0.023935163393616676,-0.00417550140991807,0.00286664767190814
0.023655308410525322,-0.004027580376714468,0.002842325484380126
0.02315196394920349,-0.003977254964411259,0.0027971595991402864
0.023011254146695137,-0.004035736434161663,0.0028247355949133635
0.02266691066324711,-0.003800399601459503,0.002794522326439619
0.02239539660513401,-0.0036686512175947428,0.002787891076877713
0.022273242473602295,-0.003353271633386612,0.0027953002136200666
0.021802885457873344,-0.0034769256599247456,0.0028290729969739914
0.021531736478209496,-0.002998068230226636,0.0028260289691388607
0.02131601795554161,-0.002698985394090414,0.002850119024515152
0.021178308874368668,-0.0023386087268590927,0.0028845721390098333
0.02065206691622734,-0.0018979024607688189,0.002877620281651616
0.020459404215216637,-0.0017536331433802843,0.0029621284920722246
0.020270658656954765,-0.0012894774554297328,0.0030037749093025923
0.019968155771493912,-0.0008991103386506438,0.003031987464055419
0.019563335925340652,-0.0007320851436816156,0.0030743207316845655
0.019402259960770607,-0.0002731847343966365,0.003115779021754861
0.019067630171775818,-6.382835272233933e-05,0.0031497711315751076
0.01871272549033165,0.0003480925806798041,0.0031427948269993067
0.018576646223664284,0.0003684055700432509,0.0032177059911191463
0.018165087327361107,0.00048713406431488693,0.003222871106117964
0.017985887825489044,0.0006016315310262144,0.0032483278773725033
0.017740536481142044,0.0008409611182287335,0.003227537265047431
0.017481498420238495,0.0008452038746327162,0.0032168864272534847
0.0171459149569273,0.0008310258272103965,0.003193097887560725
0.016928983852267265,0.0009022678132168949,0.0031677931547164917
0.01674404740333557,0.0011128614423796535,0.0031196638010442257
0.016461128368973732,0.0009956611320376396,0.003075550077483058
0.016308918595314026,0.0010283717419952154,0.0030436639208346605
0.016087787225842476,0.0010643401183187962,0.0030003965366631746
0.015899447724223137,0.001254921779036522,0.002941868035122752
0.015673140063881874,0.0010420414619147778,0.002903768327087164
0.015496741980314255,0.0011935383081436157,0.0028640120290219784
0.015421105548739433,0.0013008132809773088,0.002828232478350401
0.015055479481816292,0.0012743286788463593,0.002765912562608719
0.014598877169191837,0.0013563857646659017,0.002707279287278652
0.014582197181880474,0.001333554508164525,0.0026923746336251497
0.014438987709581852,0.0013202717527747154,0.00265562254935503
0.014406765811145306,0.0013768826611340046,0.0026344507932662964
0.01420566625893116,0.001216020085848868,0.002598558086901903
0.014073122292757034,0.0013310873182490468,0.002565656555816531
0.01397004071623087,0.0013195323990657926,0.0025313119404017925
0.01376903522759676,0.0011635354021564126,0.002485391916707158
0.013536092825233936,0.0013422624906525016,0.0024438186082988977
0.013395869173109531,0.001383945462293923,0.0023989914916455746
0.013324592262506485,0.0011237621074542403,0.0023566843010485172
0.013188641518354416,0.001071971608325839,0.002318374114111066
0.013190326280891895,0.0011263027554377913,0.002279532141983509
0.013033361174166203,0.001040821080096066,0.0022185533307492733
0.013102074153721333,0.001061344868503511,0.002186379162594676
0.01282978244125843,0.0008772077853791416,0.0021253954619169235
0.01277813408523798,0.0008885525166988373,0.0020785327069461346
0.012752864509820938,0.0008186973282136023,0.0020318126771599054
0.012569108977913857,0.0007597611402161419,0.0019750145729631186
0.012522860430181026,0.0005303845973685384,0.0019235718064010143
0.01254289224743843,0.0005731466226279736,0.0018848752370104194
0.01240296196192503,0.0005949881742708385,0.0018349947640672326
0.01241869106888771,0.0005331665161065757,0.0017908313311636448
0.012229559943079948,0.00025433540577068925,0.0017443903489038348
0.012179684825241566,0.00028817326528951526,0.0017089274479076266
0.01228267140686512,0.00024670391576364636,0.0016716922400519252
0.011953145265579224,-1.5115513633645605e-05,0.0016145106637850404
0.012257371097803116,0.00011685169738484547,0.0015981838805601
0.0117062171921134,6.226897312444635e-06,0.0015473109669983387
0.012056220322847366,-1.8148346498492174e-05,0.0015165706863626838
0.01208131667226553,-0.0003722217516042292,0.0014793523587286472
0.011922781355679035,-0.00018905535398516804,0.001448515453375876
0.011914045549929142,-0.0003079852322116494,0.0014110170304775238
0.011887891218066216,-0.0003299879899714142,0.0013806374045088887
0.011818350292742252,-0.00041680963477119803,0.0013492328580468893
0.01177990436553955,-0.00040415982948616147,0.0013201066758483648
0.011977029964327812,-0.0005516114179044962,0.0012874226085841656
0.011921687051653862,-0.0006401698337867856,0.0012568162055686116
0.011779393069446087,-0.0007307286141440272,0.0012261276133358479
0.011745474301278591,-0.0006459675496444106,0.0012023221934214234
0.011828924529254436,-0.0009181208442896605,0.0011641726596280932
0.011886990629136562,-0.001008773921057582,0.0011354511370882392
0.011790906079113483,-0.0008249439997598529,0.0011175400577485561
0.01198810338973999,-0.0008821529918350279,0.0010847020894289017
0.011888612993061543,-0.0008365177200175822,0.001071110600605607
0.011966132558882236,-0.0010296026011928916,0.0010477411560714245
0.011995087377727032,-0.001056447857990861,0.0010322347516193986
0.011787495575845242,-0.00102323479950428,0.0010174706112593412
0.012156512588262558,-0.001104714348912239,0.0009924585465341806
0.01196755189448595,-0.0010096916230395436,0.000983047066256404
0.01211471576243639,-0.0012705344706773758,0.0009572484996169806
0.012008607387542725,-0.0010296154068782926,0.0009559279424138367
0.012245403602719307,-0.0010930343996733427,0.0009332841145806015
0.012112574651837349,-0.001127714174799621,0.0009222638909704983
0.012250923551619053,-0.0013141516828909516,0.0009087962680496275
0.012308998964726925,-0.0012868328485637903,0.0008970570634119213
0.012183810584247112,-0.0010772987734526396,0.0008870015735737979
0.012572081759572029,-0.001240644371137023,0.0008639671723358333
0.01225432101637125,-0.0011862971587106586,0.0008653579279780388
0.012374750338494778,-0.0013409871608018875,0.000851518358103931
0.012260952033102512,-0.001426611328497529,0.0008453241316601634
0.012491554021835327,-0.0012355284998193383,0.0008313347352668643
0.012613967061042786,-0.001154018216766417,0.000816664076410234
0.012497354298830032,-0.0013494365848600864,0.0008099257829599082
0.012674788013100624,-0.0013312806840986013,0.0008092208299785852
0.012589268386363983,-0.0013901750789955258,0.0008026420837268233
0.0127474470064044,-0.0012480575824156404,0.0007920607458800077
0.01267328578978777,-0.0012591147096827626,0.0007891950663179159
0.012520360760390759,-0.0012625236995518208,0.0007868122775107622
0.012811070308089256,-0.001312360749579966,0.0007819414604455233
0.012798085808753967,-0.0012553122360259295,0.0007766608032397926
0.012729674577713013,-0.001140210428275168,0.0007719208369962871
0.013035302050411701,-0.0012213308364152908,0.0007661390700377524
0.0127201396971941,-0.001141591346822679,0.0007704532472416759
0.012890249490737915,-0.001166673842817545,0.000764888827688992
0.013038854114711285,-0.0013152112951502204,0.0007607727311551571
0.012932083569467068,-0.001094008912332356,0.0007557146018370986
0.013054086826741695,-0.0012332384940236807,0.0007461888017132878
0.013111644424498081,-0.0007742141024209559,0.0007418320165015757
0.01322970911860466,-0.0010252451756969094,0.0007344596670009196
0.013145813718438148,-0.0011067789746448398,0.000741017225664109
0.013267644681036472,-0.0011700820177793503,0.0007420717738568783
0.013100218027830124,-0.0011717528104782104,0.0007342960452660918
0.013343906961381435,-0.0009533758275210857,0.0007230375776998699
0.013393574394285679,-0.0009147551609203219,0.0007138830260373652
0.013212202116847038,-0.0010942656081169844,0.000716503185685724
0.013341214507818222,-0.0009573660790920258,0.0007207507733255625
0.013291562907397747,-0.000831665238365531,0.0007142858230508864
0.013484696857631207,-0.0009612771682441235,0.0007112861494533718
0.013559620827436447,-0.0007037202594801784,0.0007156083593145013
0.013230908662080765,-0.0007177740335464478,0.0007177498773671687
0.013460301794111729,-0.0006538754678331316,0.0007222193526104093
0.013370403088629246,-0.0006273803883232176,0.0007281476864591241
0.01358283031731844,-0.0005685669020749629,0.0007215110235847533
0.013594751246273518,-0.0005650699022226036,0.0007268826593644917
0.013362595811486244,-0.0006262862007133663,0.000727039878256619
0.013561164028942585,-0.0007709705387242138,0.0007267924956977367
0.013631133362650871,-0.0005451858742162585,0.0007150003220885992
0.013541682623326778,-0.000480717106256634,0.0006990191177465022
0.013588477857410908,-0.0005845443811267614,0.000696103903464973
0.013556359335780144,-0.0005550941568799317,0.0006930805393494666
0.013596994802355766,-0.00043278082739561796,0.0006813263753429055
0.013387242332100868,-0.0005875179776921868,0.0006785794976167381
0.013655077666044235,-0.00045942229917272925,0.0006727209547534585
0.013464272022247314,-0.0003587631799746305,0.0006658033817075193
0.01366510335355997,-0.00040147334220819175,0.0006587269599549472
0.013793205842375755,-0.00015010713832452893,0.0006604782538488507
0.013683115132153034,-0.0004230306949466467,0.0006600682390853763
0.013688966631889343,-0.00023552945640403777,0.0006674925680272281
0.013705706223845482,-0.00036264178925193846,0.0006668911664746702
0.013911724090576172,-0.0001880442287074402,0.000658275792375207
0.01356861088424921,-0.0002410996676189825,0.0006610973505303264
0.01370076835155487,-9.584017243469134e-05,0.000655067793559283
0.013922054320573807,-0.0002488435129635036,0.0006576667074114084
0.013769404962658882,-0.0001641247363295406,0.0006517604342661798
0.013773055747151375,-0.00016772806702647358,0.0006520322640426457
0.013763736933469772,1.2490004337450955e-05,0.0006456804694607854
0.013871386647224426,0.00012483142199926078,0.000639496895018965
0.013848574832081795,0.00012726652494166046,0.000640987535007298
0.013875026255846024,0.00011349670239724219,0.0006460858276113868
0.0136305196210742,0.00018510523659642786,0.0006485534249804914
0.013877647928893566,0.0001642895076656714,0.0006458192365244031
0.013757754117250443,0.0001322946627624333,0.0006449341890402138
0.013715260662138462,0.00017127573664765805,0.0006378479884006083
0.013880874030292034,0.00014033746265340596,0.0006332800257951021
0.013848966918885708,9.971335202862974e-06,0.0006248104618862271
0.013713556341826916,0.00023912698088679463,0.0006146364030428231
0.013847206719219685,0.00010460234625497833,0.0006039554718881845
0.0141111696138978,0.00027254779706709087,0.0005936772795394063
0.013645955361425877,0.0003101366455666721,0.0005870615714229643
0.013855347409844398,0.00026375032030045986,0.0005838036304339767
0.014060914516448975,0.00026919678202830255,0.0005862385150976479
0.013951119035482407,0.0003039026923943311,0.0005753221339546144
0.013880295678973198,0.0004971933085471392,0.0005755202728323638
0.013759694062173367,0.00042838725494220853,0.0005758323241025209
0.01385677233338356,0.00024153664708137512,0.0005800917861051857
0.013814270496368408,0.0004946252447552979,0.000578962848521769
0.013903263956308365,0.0005128749180585146,0.0005682565388269722
0.013710654340684414,0.00046219720388762653,0.0005715936422348022
0.013718556612730026,0.000553069869056344,0.000572957331314683
0.013908825814723969,0.0005581043078564107,0.0005674816784448922
0.01399234589189291,0.0005339875933714211,0.0005644942866638303
0.013835408724844456,0.0006194017478264868,0.0005611508386209607
0.013897070661187172,0.0007390303653664887,0.000555219769012183
0.013818066567182541,0.0006838992703706026,0.0005503788706846535
0.013837367296218872,0.0005445886054076254,0.0005465107969939709
0.01389026828110218,0.0005788986454717815,0.0005401328671723604
0.013759206049144268,0.0005740242777392268,0.000524865637999028
0.013896842487156391,0.0005512391217052937,0.0005142293521203101
0.013802077621221542,0.0007132799946703017,0.0005030495813116431
0.013854555785655975,0.0006019222782924771,0.0004909930867142975
0.01388472132384777,0.0007227034075185657,0.0004889098927378654
0.013941195793449879,0.0006503263139165938,0.00048202023026533425
0.013958289287984371,0.0007519323844462633,0.0004789552476722747
0.013928915373980999,0.0005886699655093253,0.00047905719839036465
0.013749822042882442,0.0006215458852238953,0.00047654821537435055
0.013923602178692818,0.0008200124721042812,0.00047186927986331284
0.013896141201257706,0.000741064955946058,0.0004643771389964968
0.013904270716011524,0.0007698156405240297,0.0004670375201385468
0.013795754872262478,0.0008191574015654624,0.00046891026431694627
0.013838461600244045,0.000794314662925899,0.0004657597455661744
0.01376837957650423,0.0008685567881911993,0.0004672279173973948
0.013880686834454536,0.00101034517865628,0.0004620491527020931
0.013762807473540306,0.0008174077374860644,0.00046138043398968875
0.01377730444073677,0.0007882369682192802,0.000462725613033399
0.013850812800228596,0.0008131625363603234,0.0004557077190838754
0.013778235763311386,0.0007143720868043602,0.00044143295963294804
0.013963988982141018,0.000664886727463454,0.00043425243347883224
0.014035582542419434,0.000926164211705327,0.0004188567691016942
0.013864666223526001,0.000900387647561729,0.000403384561650455
0.013719301670789719,0.0006638472550548613,0.0004028541734442115
0.013835097663104534,0.0007064638775773346,0.0003991847042925656
0.013916661031544209,0.0008365504327230155,0.00038273021345958114
0.013858482241630554,0.0009057100396603346,0.0003733780758921057
0.013774201273918152,0.0009300477104261518,0.00037547870306298137
0.013862576335668564,0.0008390336879529059,0.0003777393139898777
0.013775852508842945,0.0009675825131125748,0.0003791818453464657
0.013943789526820183,0.000920567661523819,0.00037873690598644316
0.013761414214968681,0.0008980438578873873,0.00038102534017525613
0.013735971413552761,0.0008590160286985338,0.00038171655614860356
0.013844099827110767,0.0008747115498408675,0.0003789289912674576
0.013687658123672009,0.0008331550634466112,0.0003711330355145037
0.013806011527776718,0.0009888331405818462,0.00036557752173393965
0.013958343304693699,0.0011009874287992716,0.00035786128137260675
0.013699132949113846,0.0010179014643654227,0.00035214636591263115
0.013830995187163353,0.000871882657520473,0.0003552940906956792
0.013821691274642944,0.0008809558930806816,0.0003493663971312344
0.013810979202389717,0.0009758124360814691,0.00033392489422112703
0.013823744840919971,0.0008825855329632759,0.0003255377523601055
0.01380397379398346,0.0008964858134277165,0.0003175683959852904
0.013818218372762203,0.001089449622668326,0.00030870275804772973
0.013847284018993378,0.0008763903751969337,0.0002996967523358762
0.013842214830219746,0.0007937595946714282,0.00029941738466732204
0.01384096872061491,0.0010161250829696655,0.0002938325342256576
0.013932470232248306,0.0009181118803098798,0.0002826540148817003
0.013794499449431896,0.0008263344643637538,0.00028458258020691574
0.013942298479378223,0.0008999368292279541,0.00028291958733461797
0.013884915970265865,0.001101369853131473,0.00027667114045470953
0.013644854538142681,0.0010662567801773548,0.0002754854504019022
0.014039788395166397,0.0011017165379598737,0.00028282409766688943
0.01403022650629282,0.0011463180417194963,0.00028414311236701906
0.013909685425460339,0.001028380705974996,0.0002853553742170334
0.013880879618227482,0.0010503578232601285,0.00029503428959287703
0.013864425010979176,0.0009577199816703796,0.00028809497598558664
0.013891723938286304,0.0010415911674499512,0.0002823827089741826
0.01389431580901146,0.0008495594374835491,0.000274027930572629
0.013902448117733002,0.0009565181098878384,0.0002662634360603988
0.01381476130336523,0.0008578808628953993,0.00025653018383309245
0.013865917921066284,0.001108875498175621,0.00024698174092918634
0.013685843907296658,0.0006447870982810855,0.0002402411337243393
0.013851314783096313,0.0009883709717541933,0.0002372518356423825
0.0140610933303833,0.0008773489971645176,0.00022626649297308177
0.01381671242415905,0.0010570011800155044,0.00021872177603654563
0.013827776536345482,0.0009911934612318873,0.00022667062876280397
0.013745120726525784,0.001080344314686954,0.0002254493156215176
0.013898875564336777,0.0010612427722662687,0.00022749675554223359
0.013804547488689423,0.0009864072781056166,0.00022907809761818498
0.01393087673932314,0.0012248464627191424,0.00023108036839403212
0.01404553186148405,0.0011076036607846618,0.0002293672296218574
0.013991530984640121,0.0009799993131309748,0.00023154828522820026
0.013839996419847012,0.0007983705145306885,0.00023360089107882231
0.01379227451980114,0.0010663054417818785,0.00022403837647289038
0.01384120061993599,0.0008715419098734856,0.0002090812922688201
0.013911179266870022,0.0010405858047306538,0.00020151890930719674
0.01386896800249815,0.0010030911071226,0.00019390023953747004
0.013913406990468502,0.001047879341058433,0.0001882843062048778
0.01405260805040598,0.0009983285563066602,0.0001890885760076344
0.013742483220994473,0.0011644256301224232,0.00018586513760965317
0.01381079200655222,0.0010328819043934345,0.00018681952496990561
0.01409891340881586,0.0007627359591424465,0.00018823915161192417
0.014091785065829754,0.0009142342605628073,0.00018449357594363391
0.013966141268610954,0.0008147347252815962,0.00017560071137268096
0.014072648249566555,0.0010257185203954577,0.00017467640282120556
0.013821371830999851,0.0011161462171003222,0.00016962007794063538
0.01403354573994875,0.0007909306441433728,0.00016880470502655953
0.014010673388838768,0.001063134870491922,0.00017832274897955358
0.01391430664807558,0.0008808145648799837,0.00016809713270049542
0.013891290873289108,0.0010355922859162092,0.0001768696092767641
0.014001286588609219,0.001104007358662784,0.00017708467203192413
0.013972494751214981,0.0009226545225828886,0.00017594991368241608
0.014109485782682896,0.0010581591632217169,0.00018673490558285266
0.013927387073636055,0.0011920786928385496,0.0001822840713430196
0.014011295512318611,0.00103572488296777,0.00018390566401649266
0.013947747647762299,0.0011313222348690033,0.00019159768999088556
0.014102929271757603,0.0012121883919462562,0.0001842904748627916
0.014070346020162106,0.001061297138221562,0.00018441407883074135
0.01392392348498106,0.0010166774736717343,0.00018431137141305953
0.013915659859776497,0.001047224854119122,0.0001792051480151713
0.01401252206414938,0.0011095654917880893,0.0001686746400082484
0.014098514802753925,0.0009820002596825361,0.00015988700033631176
0.013984285295009613,0.0011037723161280155,0.0001568896259414032
0.014021394774317741,0.0011344586964696646,0.00015042535960674286
0.014024943113327026,0.0007589995511807501,0.00014662444300483912
0.013968344777822495,0.001020341063849628,0.00014715422003064305
0.014047717675566673,0.0010663833236321807,0.00013457707245834172
0.014037749730050564,0.0009961394825950265,0.00013189221499487758
0.01401731837540865,0.001103831920772791,0.0001370684476569295
0.01405999157577753,0.0010887660318985581,0.0001356389984721318
0.013997639529407024,0.000992074143141508,0.00014240398013498634
0.013989105820655823,0.0010361539898440242,0.00014682189794257283
0.014142785221338272,0.001151000615209341,0.00014651160745415837
0.014109024778008461,0.001049908809363842,0.00014763310900889337
0.013853250071406364,0.0010606041178107262,0.00015355729556176811
0.013757322914898396,0.0013053828151896596,0.00015537913714069873
0.014067639596760273,0.0010470653651282191,0.00015126469952519983
0.013884955085814,0.000990991829894483,0.00015528628136962652
0.014001535251736641,0.0008249946986325085,0.00015185798110906035
0.014122610911726952,0.0009494249825365841,0.00014461005048360676
0.014050007797777653,0.001155627891421318,0.00013216419029049575
0.013968774117529392,0.0010475304443389177,0.00012554318527691066
0.01402292214334011,0.0011034386698156595,0.00012712636089418083
0.014276325702667236,0.0009683685493655503,0.00012107293878216296
0.014122121036052704,0.0009855630341917276,0.00011962392454734072
0.014112308621406555,0.0011658574221655726,0.00011817941413028166
0.014205175451934338,0.001027545309625566,0.00011591157817747444
0.014266904443502426,0.001023232820443809,0.00011955737136304379
0.014276351779699326,0.001090534497052431,0.00012138027523178607
0.014115065336227417,0.0011316536692902446,0.00012284475087653846
0.01410303171724081,0.001118285465054214,0.0001292988599743694
0.013993900269269943,0.0011807099217548966,0.00013429710816126317
0.014192156493663788,0.0011554706143215299,0.00013829553790856153
0.014068428426980972,0.0011922946432605386,0.00014483745326288044
0.014224236831068993,0.0012183923972770572,0.00014957136590965092
0.014143829233944416,0.0012403865111991763,0.00015586467634420842
0.01411089114844799,0.0011558841215446591,0.00015782585251145065
0.013879606500267982,0.001016712049022317,0.00016161866369657218
0.014039849862456322,0.0010808146325871348,0.0001554082555230707
0.014074559323489666,0.001172305434010923,0.0001446237147320062
0.014108813367784023,0.0011237997096031904,0.00013450691767502576
0.013982945121824741,0.0013659043470397592,0.0001336215646006167
0.014080573804676533,0.0009748614975251257,0.00012646921095438302
0.014017288573086262,0.0011011617025360465,0.00012860525748692453
0.014054592698812485,0.0010288048069924116,0.00011751741840271279
0.014178157784044743,0.00101777957752347,0.0001083185343304649
0.014069673605263233,0.0009406102471984923,0.00010437812306918204
0.014174504205584526,0.0008591821533627808,9.625353413866833e-05
0.0140458345413208,0.001058131456375122,9.435210813535377e-05
0.014134161174297333,0.001106527168303728,8.518325921613723e-05
0.014229677617549896,0.0011902210535481572,9.0926987468265e-05
0.013918763026595116,0.001162693602964282,9.728164150146767e-05
0.01410425640642643,0.0011141076683998108,0.00010837479203473777
0.014170815236866474,0.0011860510567203164,0.00011817240010714158
0.01397442165762186,0.001337285852059722,0.0001190214097732678
0.014086265116930008,0.0010935959871858358,0.0001321358431596309
0.014013619162142277,0.0011847149580717087,0.00014003596152178943
0.014143334701657295,0.0011448360746726394,0.00013728173507843167
0.014142850413918495,0.001329320017248392,0.00013710744678974152
0.014173959381878376,0.001141273882240057,0.0001342229516012594
0.013896612450480461,0.0012299277586862445,0.00013479265908244997
0.014018441550433636,0.0011960756964981556,0.00012864622112829238
0.014054061844944954,0.0011439381632953882,0.00011941585398744792
0.014066462405025959,0.001117335050366819,0.00011163040471728891
0.013905944302678108,0.0011903677368536592,0.00010444538202136755
0.014092608354985714,0.0012855232926085591,9.662499360274523e-05
0.014021330513060093,0.0011786696268245578,9.142242197412997e-05
0.014282352291047573,0.0011930661275982857,9.008067718241364e-05
0.01394248940050602,0.0012170536210760474,9.006821346702054e-05
0.014039208181202412,0.001160276704467833,8.593843085691333e-05
0.014238330535590649,0.0012950095115229487,8.984702435554937e-05
0.014083799906075,0.0011363888625055552,8.216840797103941e-05
0.014175762422382832,0.0010703589068725705,8.965729648480192e-05
0.014149997383356094,0.0011128116166219115,8.923097630031407e-05
0.014117475599050522,0.0011075432412326336,8.209664520109072e-05
0.014037219807505608,0.001251073321327567,8.644384070066735e-05
0.014099963940680027,0.0012459482531994581,8.391324081458151e-05
0.014272734522819519,0.0011993702501058578,9.01686871657148e-05
0.01407251600176096,0.0011709955288097262,9.60342658800073e-05
0.014155947603285313,0.0010506274411454797,0.000100032462796662
0.014053592458367348,0.0012514134868979454,0.00010350541560910642
0.014107272028923035,0.000901280262041837,9.80443655862473e-05
0.014077876694500446,0.0012312470935285091,0.00010283568553859368
0.013945801183581352,0.0013576386263594031,9.336318908026442e-05
0.014129502698779106,0.0012250386644154787,9.440987196285278e-05
0.01404971070587635,0.0011490634642541409,0.00010537475463934243
0.014030754566192627,0.0012657202314585447,0.0001021709613269195
