a_vel X,a_vel Y,a_vel Z,t
1.310457468032837,-0.9376264810562134,0.3393227756023407,0
1.2612485885620117,-1.48995041847229,0.03275204077363014,1
1.5254195928573608,-1.6776187419891357,0.34285008907318115,2
1.6100821495056152,-1.9007799625396729,0.5284685492515564,3
1.6427520513534546,-2.35095477104187,0.7549366354942322,4
1.4498226642608643,-2.6926088333129883,1.101919412612915,5
0.5523141622543335,-2.8515849113464355,1.534725308418274,6
-0.1515362709760666,-2.6981263160705566,2.0608057975769043,7
-1.0270309448242188,-3.0794012546539307,2.015359401702881,8
-1.7116061449050903,-3.2906572818756104,2.0218286514282227,9
-2.2482516765594482,-2.958782434463501,1.9719070196151733,10
-2.1687405109405518,-2.779421091079712,2.0117123126983643,11
-2.2597265243530273,-2.618992328643799,2.1349036693573,12
-2.39443302154541,-2.4032747745513916,2.2585103511810303,13
-2.0467357635498047,-2.3299145698547363,2.540734052658081,14
-1.924120306968689,-2.206737995147705,2.7927045822143555,15
-1.8191837072372437,-2.0510425567626953,3.063041925430298,16
-1.7493624687194824,-2.0321123600006104,3.340651512145996,17
-1.571652889251709,-2.0633649826049805,3.732788324356079,18
-1.3943876028060913,-2.101824998855591,4.282515525817871,19
-1.63758385181427,-1.9194289445877075,4.534828186035156,20
-1.9184479713439941,-1.4129074811935425,4.929202079772949,21
-2.4045205116271973,-0.9533050656318665,5.086747169494629,22
-2.5455260276794434,-0.4008532762527466,5.618232250213623,23
-2.243770122528076,0.01753249205648899,6.413243770599365,24
-2.2623326778411865,0.5422513484954834,6.980024337768555,25
-2.282543420791626,0.8746305704116821,7.350286483764648,26
-2.4094882011413574,1.2539523839950562,7.542251110076904,27
-2.6881604194641113,1.7402299642562866,7.747698783874512,28
-2.6902971267700195,1.9899299144744873,7.745888710021973,29
-2.43107008934021,2.7917048931121826,7.937170505523682,30
-2.5500845909118652,2.7110443115234375,7.841259479522705,31
-2.2070531845092773,2.4635918140411377,7.47144079208374,32
-1.7417354583740234,2.629767894744873,7.255323886871338,33
-0.7258501648902893,2.738969087600708,6.858899116516113,34
0.38819319009780884,3.095062732696533,6.487635612487793,35
1.2568657398223877,3.0261621475219727,6.26777458190918,36
1.7006839513778687,2.2255632877349854,6.070255756378174,37
1.921443223953247,1.7650257349014282,6.018204689025879,38
2.1667885780334473,1.4386415481567383,6.022585391998291,39
2.1500425338745117,0.8546803593635559,6.072922706604004,40
2.067922592163086,1.0269293785095215,6.143929958343506,41
2.0586469173431396,0.0593792125582695,6.25307559967041,42
1.9601476192474365,-0.417461633682251,6.306475639343262,43
1.7007981538772583,-0.8127633333206177,6.455524921417236,44
1.5292586088180542,-1.0110360383987427,6.777546405792236,45
1.5009880065917969,-1.1491471529006958,6.7752685546875,46
1.1545392274856567,-1.066129446029663,7.128750324249268,47
1.1347652673721313,-0.8475230932235718,6.931713104248047,48
0.09995502233505249,-0.30996307730674744,7.352945804595947,49
0.6351191997528076,0.0822194367647171,6.815653324127197,50
0.11114287376403809,0.030690783634781837,6.840975284576416,51
-0.5905377864837646,0.282804399728775,6.726346015930176,52
-0.4945662021636963,0.7082664966583252,6.311877727508545,53
-0.5025128722190857,0.2701644003391266,6.434669494628906,54
-0.3904038667678833,0.6454070210456848,6.008072853088379,55
-0.4589649438858032,0.4955609440803528,5.947206020355225,56
-0.7777789235115051,0.7988957166671753,5.5346479415893555,57
-1.0167454481124878,0.013402671553194523,6.003968715667725,58
-0.5786016583442688,0.5651519298553467,6.020069599151611,59
-0.9454692602157593,0.35235801339149475,6.234400272369385,60
-0.4977496564388275,0.4392527639865875,6.720181465148926,61
-0.31045663356781006,0.5858713984489441,7.0395588874816895,62
-0.16722607612609863,0.9972240924835205,7.164956092834473,63
0.32923513650894165,1.1188452243804932,7.623013496398926,64
0.32964032888412476,1.386159062385559,7.798249244689941,65
0.35531821846961975,1.4427640438079834,7.946310997009277,66
0.1263803094625473,1.5959689617156982,7.938806056976318,67
0.07297482341527939,1.841845989227295,7.984888076782227,68
-0.03448939695954323,2.063782215118408,7.918684959411621,69
-0.4250057637691498,2.490504026412964,7.690268039703369,70
0.21556732058525085,2.531677484512329,7.624546051025391,71
-0.18593432009220123,2.303624391555786,7.332448959350586,72
-0.06402534991502762,2.106560468673706,7.16010046005249,73
-0.14244256913661957,1.6410833597183228,6.888513565063477,74
-0.07279358059167862,1.8667526245117188,6.790789604187012,75
-0.15642812848091125,1.6401070356369019,6.685872554779053,76
0.011391638778150082,2.0296504497528076,6.606907367706299,77
0.09705498814582825,1.6995599269866943,6.484845161437988,78
0.0961628183722496,1.5583159923553467,6.479466915130615,79
0.3165014088153839,1.38320791721344,6.2938947677612305,80
0.6377641558647156,1.2393728494644165,6.157995223999023,81
1.057268500328064,1.1416345834732056,5.981044769287109,82
0.978607714176178,1.046572208404541,6.103943824768066,83
1.1236822605133057,1.0175724029541016,6.089752674102783,84
1.3465505838394165,1.1304428577423096,6.1004743576049805,85
1.2103283405303955,0.8866861462593079,6.405704498291016,86
1.3684481382369995,1.1539027690887451,6.328548431396484,87
1.2325290441513062,1.1978375911712646,6.460769176483154,88
1.2681150436401367,0.8774340152740479,6.6029534339904785,89
1.145748257637024,0.6611142754554749,6.764285564422607,90
1.1658998727798462,0.38483795523643494,6.832421779632568,91
1.0068707466125488,0.30941104888916016,6.765964031219482,92
0.7927345633506775,0.3582758605480194,6.735633850097656,93
0.7270830273628235,0.2815929353237152,6.726325035095215,94
0.47147756814956665,0.6127871870994568,6.654567241668701,95
0.38586363196372986,0.566561222076416,6.76739501953125,96
0.137637659907341,0.8557429313659668,6.649014949798584,97
-0.25049516558647156,0.8318142890930176,6.7113447189331055,98
-0.07521159201860428,0.7708263993263245,6.791763782501221,99
0.017003092914819717,0.7920168042182922,6.636784553527832,100
0.11788718402385712,0.6030052304267883,6.6647820472717285,101
0.24073944985866547,0.22627346217632294,6.758228302001953,102
0.07929356396198273,0.6802759766578674,6.359112739562988,103
-0.14879107475280762,0.5597199201583862,6.147002696990967,104
-0.0018969052471220493,0.3202614188194275,6.169856071472168,105
-0.1710764616727829,0.39616572856903076,6.099300384521484,106
0.18009546399116516,0.365580677986145,6.175796985626221,107
0.24268703162670135,0.2655419111251831,6.204102039337158,108
0.127407506108284,0.4480971097946167,6.063056468963623,109
-0.03185122832655907,0.6730456948280334,5.795917987823486,110
0.0031610538717359304,0.8849657773971558,5.679141044616699,111
0.06134897097945213,1.0280232429504395,5.596640110015869,112
0.3334917426109314,0.9342458844184875,5.634769916534424,113
0.42747801542282104,1.1105406284332275,5.6139750480651855,114
0.4551876187324524,0.8107903599739075,5.530205249786377,115
0.3165665864944458,0.9991152286529541,5.462621212005615,116
0.4657007157802582,1.0629392862319946,5.5428361892700195,117
-0.10591207444667816,1.088821530342102,5.361007213592529,118
0.4231832027435303,1.2479263544082642,5.473774433135986,119
0.2541808485984802,1.2832186222076416,5.463197708129883,120
0.17151086032390594,1.0803556442260742,5.350571632385254,121
0.16541118919849396,1.3103731870651245,5.404836654663086,122
0.28278228640556335,1.0473012924194336,5.347291946411133,123
-0.0038018343038856983,1.1171826124191284,5.455301284790039,124
-0.12040605396032333,0.677455484867096,5.37932825088501,125
-0.019756559282541275,0.44460350275039673,5.320239543914795,126
-0.30743569135665894,0.5163600444793701,5.45127010345459,127
-0.1021357923746109,0.47762611508369446,5.408923149108887,128
-0.18998830020427704,0.652172863483429,5.4982099533081055,129
