drag X,drag Y,drag Z,X_n,Y_n,Z_n,t
-5.10893551108893e-05,-0.01497651543468237,-0.0,-0.006248468533158302,-0.004040911328047514,0.0038963647093623877,0
0.00013434051652438939,-0.014742117375135422,-0.0001148841911344789,-0.0018697914201766253,-0.014306283555924892,0.0011552793439477682,1
0.0004895516321994364,-0.014914240688085556,9.778425010154024e-05,0.002794738160446286,-0.013995738700032234,-0.004290387500077486,2
0.0007935647736303508,-0.014553080312907696,0.0007761969463899732,-0.0023084788117557764,-0.011421076953411102,-0.0015402191784232855,3
0.0014987163012847304,-0.014528152532875538,0.0014561060816049576,0.002743084216490388,-0.017131786793470383,0.005379310809075832,4
0.0020896235946565866,-0.014293981716036797,0.0018811019835993648,-0.00013906823005527258,-0.012189273722469807,0.004408268257975578,5
0.0029606346506625414,-0.01397552341222763,0.002026516478508711,0.0077950917184352875,-0.015377300791442394,-0.0036179600283503532,6
0.004127911292016506,-0.013635139912366867,0.002027323469519615,0.006182730197906494,-0.011083499528467655,0.004000126384198666,7
0.004982715006917715,-0.012989994138479233,0.0016331822844222188,0.00950879231095314,-0.01544818002730608,0.0057536461390554905,8
0.005713745020329952,-0.012268672697246075,0.0009442683658562601,0.005143187008798122,-0.015554623678326607,0.005713529419153929,9
0.006553211249411106,-0.012125656008720398,9.683035023044795e-05,-0.0005143331363797188,-0.009726080112159252,0.004464318510144949,10
0.00742279551923275,-0.011328650638461113,-0.0009637644398026168,0.01007908210158348,-0.014910772442817688,-0.0021122645121067762,11
0.00801452063024044,-0.010643292218446732,-0.0018924615578725934,0.004688342101871967,-0.014913948252797127,-0.00692431814968586,12
0.008675345219671726,-0.009985551238059998,-0.002741218078881502,0.008082350715994835,-0.016370363533496857,0.003656260669231415,13
0.009223567321896553,-0.009336271323263645,-0.003784717293456197,0.00817305687814951,-0.009664280340075493,-0.0024302280507981777,14
0.009714777581393719,-0.0085634496062994,-0.004751807544380426,0.004284845665097237,-0.010464311577379704,-0.0021128500811755657,15
0.01018118392676115,-0.007842550985515118,-0.005582575686275959,0.004852536600083113,-0.005919255316257477,0.0014763018116354942,16
0.010498890653252602,-0.007619013544172049,-0.0062611838802695274,0.007534974254667759,-0.007683784235268831,-0.011341424658894539,17
0.010852783918380737,-0.006801270879805088,-0.0065610590390861034,0.01106188539415598,-0.007329917978495359,-0.005866557825356722,18
0.011092022061347961,-0.006426525767892599,-0.0067353565245866776,0.011807044968008995,-0.010967809706926346,-0.011811915785074234,19
0.011242717504501343,-0.0061793699860572815,-0.00657423073425889,0.009753738529980183,-0.006820800714194775,-0.009203054010868073,20
0.011271478608250618,-0.0058067538775503635,-0.006363213062286377,0.013639391399919987,-0.005429771728813648,-0.007308552041649818,21
0.011291218921542168,-0.005387506447732449,-0.005975289735943079,0.014079651795327663,-0.0063784122467041016,-0.00553258927538991,22
0.011200403794646263,-0.005354275461286306,-0.005467379931360483,0.016859596595168114,-0.0043043713085353374,-0.004499461036175489,23
0.01119452714920044,-0.005169797223061323,-0.004861275665462017,0.011065163649618626,-0.010291516780853271,-0.0056922403164207935,24
0.010922135785222054,-0.0050095925107598305,-0.004201684147119522,0.008766718208789825,-0.006180914118885994,-0.005640645977109671,25
0.01045327726751566,-0.005055783782154322,-0.0035486614797264338,0.010787606239318848,-0.0011271461844444275,-0.0007247126195579767,26
0.010258989408612251,-0.004638335667550564,-0.0029395699966698885,0.01047684345394373,-0.004217924550175667,-0.010193860158324242,27
0.009706380777060986,-0.004475196357816458,-0.0021675843745470047,0.012509067542850971,-0.0009226149413734674,-0.0022312242072075605,28
0.00939829833805561,-0.004266036674380302,-0.0016013721469789743,0.006608112715184689,-0.002749677747488022,-0.001738120918162167,29
0.009080066345632076,-0.0039912122301757336,-0.001210134127177298,0.005507937632501125,-0.008339988067746162,0.002171886619180441,30
0.008913522586226463,-0.0038126539438962936,-0.0010201048571616411,0.005477952770888805,-0.002997181611135602,0.0011542922584339976,31
0.008617226965725422,-0.0032275968696922064,-0.0010653696954250336,0.009946257807314396,-0.004981785546988249,0.0016163175459951162,32
0.008136078715324402,-0.002996315248310566,-0.001202407176606357,0.00807936955243349,-0.006486853584647179,-0.0011141515569761395,33
0.0081221554428339,-0.0024532461538910866,-0.0013317365664988756,0.001744006760418415,-0.0010394197888672352,-0.0022298828698694706,34
0.00789441354572773,-0.0020524882711470127,-0.0015299628721550107,0.0024029756896197796,0.002294634934514761,0.00373842497356236,35
0.007706142496317625,-0.0015557849546894431,-0.0020023437682539225,0.009346561506390572,-0.0022057031746953726,-0.0058578625321388245,36
0.007639102637767792,-0.0012896895641461015,-0.0021756901405751705,0.009771423414349556,-0.0032478533685207367,-0.0044362470507621765,37
0.007531325798481703,-0.0006238263449631631,-0.002496954519301653,0.005093726329505444,-0.004499331116676331,-0.0045228758826851845,38
0.0075525217689573765,-0.0003639089991338551,-0.0027625851798802614,0.005885587073862553,0.0023014876060187817,0.0006900515872985125,39
0.00737730972468853,0.00010320126602891833,-0.0032982612028717995,0.0026321918703615665,-0.0001278682320844382,-0.006142744794487953,40
0.007211579941213131,0.0003281408571638167,-0.0034795694518834352,0.0128701850771904,0.005226858425885439,-0.0006468670908361673,41
0.007157538551837206,0.0009631329448893666,-0.003925638273358345,0.003873634384945035,-0.0015354480128735304,-0.005052200984209776,42
0.0071952431462705135,0.0011797189945355058,-0.0041162241250276566,0.006103629246354103,0.003836745396256447,-0.0028092435095459223,43
0.007030858192592859,0.0013747477205470204,-0.00432074349373579,0.004979003220796585,1.6979174688458443e-06,-0.004678293131291866,44
0.007010005414485931,0.0015878998674452305,-0.004369048867374659,0.006861838046461344,-0.0010916419560089707,-0.004553067032247782,45
0.006958015263080597,0.0019427710212767124,-0.004329294431954622,0.010722516104578972,0.002113375812768936,-0.0008834695909172297,46
0.007037195842713118,0.002273004502058029,-0.004398586694151163,0.00667128199711442,0.0013276600511744618,-0.004863161593675613,47
0.0067223734222352505,0.0022322540171444416,-0.004186209291219711,0.007870820350944996,0.007940469309687614,-0.00297201587818563,48
0.006669830530881882,0.0025282602291554213,-0.003944769036024809,0.013841928914189339,0.001883680815808475,-0.0018486883491277695,49
0.006726048421114683,0.002513340674340725,-0.0035360753536224365,0.009840281680226326,0.005312895402312279,-0.001974693965166807,50
0.006379292346537113,0.0029030824080109596,-0.003224710701033473,0.010148447006940842,0.0020927453879266977,-0.001780482823960483,51
0.006181315053254366,0.002844078466296196,-0.0027439380064606667,0.008204572834074497,0.005359571427106857,-0.001953424420207739,52
