moment X,moment Y,moment Z,t
-0.0006086452049203217,-0.001000085030682385,-0.0005693559069186449,0
0.0007781482418067753,1.6780006262706593e-05,-0.0006836625980213284,1
0.00031336184474639595,-0.0001440816413378343,-0.0005855631898157299,2
0.0003779408289119601,-0.0002146451734006405,-0.0006653007003478706,3
0.00042831915197893977,0.00010438236495247111,-0.00048683202476240695,4
2.2266616724664345e-05,0.00028650707099586725,-0.0003156564780510962,5
-0.00017410954751539975,0.00017109989130403847,-0.0004041985666844994,6
-0.00021816071239300072,-1.1888297194673214e-05,-0.00022140568762551993,7
9.777594095794484e-05,4.0381099097430706e-05,-1.3138443136995193e-05,8
-8.23753944132477e-05,0.000499292160384357,0.00023720835451968014,9
-7.45417273719795e-05,0.00019643835548777133,0.0003909101942554116,10
-0.00016454550495836884,0.0003160037740599364,0.00028751278296113014,11
-0.0002373361203353852,0.0003644488751888275,0.00032517241197638214,12
-0.00024253690207842737,0.00017132586799561977,8.449764573015273e-05,13
4.32484557677526e-05,0.00010358726285630837,0.0005459634703584015,14
-0.00010459235636517406,0.0003942619659937918,0.0003508914669509977,15
3.8754340494051576e-05,2.384534673183225e-05,0.0003335047804284841,16
6.278161890804768e-05,7.815619028406218e-05,0.00034513568971306086,17
0.00012499427248258144,-1.4390464457392227e-05,0.0002637022698763758,18
9.315612260252237e-05,8.428108412772417e-05,0.0002879127277992666,19
-4.886967144557275e-05,3.0900897399988025e-05,0.00022202031686902046,20
-8.844178228173405e-05,0.00012593535939231515,0.0001067193879862316,21
3.708278018166311e-05,-0.00016997239436022937,-5.95962701481767e-05,22
0.00010871328413486481,-0.0001793449919205159,-0.0001127860596170649,23
-5.465646245284006e-05,-0.00019539780623745173,-0.00035632640356197953,24
0.00028974065207876265,-0.00038234039675444365,-0.00025633195764385164,25
0.00011632992391241714,-5.212711403146386e-05,-4.635409277398139e-05,26
6.20113278273493e-05,-6.609378033317626e-05,5.617127044388326e-06,27
-6.947069778107107e-05,-1.607969170436263e-05,-0.00015836463717278093,28
-1.9894853267032886e-06,-3.393659426365048e-05,-0.00014141108840703964,29
-6.415125972125679e-05,1.4530531871059793e-06,-0.00019127764971926808,30
1.4782954167458229e-06,-0.00028295163065195084,-0.00045861105900257826,31
0.00032223365269601345,-0.00019545808027032763,-0.00029994366923347116,32
1.1886247193615418e-05,-0.0002096371608786285,-0.0005089067853987217,33
0.00016462810162920505,2.7548210709937848e-05,-2.0263046280888375e-06,34
2.9977847589179873e-05,7.494050078094006e-05,-0.0002594145480543375,35
-0.00011868479487020522,8.069372415775433e-05,0.00013850767572876066,36
-0.00024003389989957213,0.00022807373898103833,4.986779094906524e-05,37
5.793911896034842e-06,0.00019357820565346628,7.603347330586985e-05,38
0.00023618961859028786,-9.545173088554293e-05,-0.00015386113955173641,39
-7.061122687446186e-06,4.785491182701662e-05,4.936127515975386e-05,40
-9.591823982191272e-06,0.00020757799211423844,0.0002949716872535646,41
-0.00021000139531679451,0.0003754269564524293,0.0005602746969088912,42
-0.0002798014029394835,0.0002068150497507304,0.00041910665458999574,43
-0.00010788592044264078,0.0002545980387367308,0.00029809618717990816,44
0.00022942149371374398,1.7100719560403377e-05,0.00031156803015619516,45
0.00028232528711669147,4.98938825330697e-05,0.00022225869179237634,46
-2.1690761059289798e-05,-0.00017406276310794055,-6.088143709348515e-05,47
-0.0002693074638955295,0.00012490891094785184,0.00020233742543496192,48
7.73508072597906e-05,0.00010472589929122478,0.0003305819700472057,49
-0.00014524337893817574,-1.0757991731225047e-05,0.0001424565853085369,50
0.00010035824379883707,-1.576400791236665e-05,0.00018183214706368744,51
-0.00012203569349367172,4.71391240353114e-06,0.0001391978730680421,52
-8.650433301227167e-05,-3.6595549318008125e-05,-4.885121961706318e-05,53
0.00022532345610670745,-0.00013772596139460802,4.169355452177115e-05,54
-5.631295789498836e-05,-0.00016602707910351455,-0.0001406315277563408,55
-0.0001522812235634774,-0.00013960787327960134,-0.0002988510823342949,56
0.00037262155092321336,-0.000167105405125767,-1.714140125841368e-05,57
4.149514552409528e-06,-0.00026805547531694174,-0.00038852394209243357,58
9.816333476919681e-05,-0.00020143488654866815,-0.0003599782648961991,59
-0.0001677323889452964,-0.00026818542391993105,-0.0004576601495500654,60
4.442898352863267e-05,4.7978272050386295e-05,-8.667751899338327e-06,61
-1.845554834289942e-05,7.632519555045292e-05,-0.00014589561033062637,62
5.183454504731344e-06,-0.00011088550672866404,-0.00018084236944559962,63
0.0002625147462822497,3.7299494579201564e-05,-0.00010113071766681969,64
-0.00017711473628878593,5.078011236037128e-05,-8.876728679751977e-05,65
1.1358391020621639e-05,0.00013459156616590917,9.48510569287464e-05,66
-1.4418073078559246e-05,2.296022285008803e-05,-0.00023973797215148807,67
5.23052440257743e-05,5.1492726925062016e-05,8.647702634334564e-05,68
-0.00020255082927178591,0.00019881039042957127,0.00034006594796665013,69
-0.0002839638327714056,0.00022427139629144222,0.00032405226374976337,70
0.00031019095331430435,0.00017739868781063706,0.0002448735758662224,71
-0.0002271817356813699,0.00019897735910490155,0.00010477333125891164,72
0.000386060681194067,-7.151107274694368e-05,3.816770185949281e-05,73
-0.0003303189587313682,-2.096354182867799e-05,8.42110785015393e-06,74
0.00024511106312274933,0.0001190208931802772,0.00025880360044538975,75
-0.00023973820498213172,-1.7581391148269176e-05,-0.00010907445539487526,76
1.8053315216093324e-05,-5.979107754683355e-06,8.1312657584931e-07,77
-8.9418799689156e-06,7.04462672729278e-06,0.0001822592894313857,78
-0.00022061768686398864,5.61370252398774e-05,0.00022442825138568878,79
0.00018158345483243465,7.21504184184596e-05,-0.0002340862702112645,80
0.00020832418522331864,-6.391026545315981e-05,4.833969796891324e-05,81
-0.0003588933905120939,-6.168195977807045e-05,0.00011452777835074812,82
-0.00013061030767858028,0.0001488922571297735,0.00032907057902775705,83
0.00032884173560887575,0.000148136168718338,0.0001288162311539054,84
8.365629764739424e-05,-0.00014825811376795173,-0.0001853627327363938,85
-5.652715844917111e-05,-0.00014168083725962788,-0.00019389700901228935,86
6.55908661428839e-05,-6.208838749444112e-05,-0.0002565493923611939,87
-0.00023243519535753876,-0.0001145165297202766,-7.572591857751831e-05,88
-4.510472354013473e-05,-9.283309054808342e-07,-0.00010663940338417888,89
2.170053448935505e-05,3.887911589117721e-05,-6.630861025769264e-05,90
7.018058568064589e-06,4.67495592602063e-05,0.00015577353769913316,91
-0.00015023539890535176,0.00010840632603503764,0.0002389213623246178,92
5.5431264627259225e-05,6.376105739036575e-05,-6.193564331624657e-05,93
6.814798689447343e-05,6.063328328309581e-05,0.00012531070387922227,94
8.034111669985577e-05,1.5175850194282248e-06,7.061914948280901e-05,95
-0.00025778994313441217,-4.368272129795514e-05,0.0001002485296339728,96
0.00019497578614391387,0.0001934477040776983,9.854800737230107e-05,97
5.355181656341301e-06,-6.26771870884113e-05,9.08099245862104e-05,98
-4.6899480366846547e-05,1.335291244686232e-06,-9.655358735471964e-05,99
8.766053360886872e-05,-9.358767420053482e-05,-0.00023416017938870937,100
-0.00029032109887339175,-9.276501805288717e-05,1.0758473763416987e-05,101
2.5584058676031418e-05,5.5625059758313e-05,-4.362514664535411e-05,102
0.0002980359713546932,1.3299702004587743e-05,-0.0002713772119022906,103
-0.00010589528392301872,-7.839163299649954e-05,-2.6018842618213966e-05,104
-0.00013095424219500273,4.858920874539763e-05,-2.691759254958015e-05,105
