total thrust f,t
0.18582653999328613,0
0.17959898710250854,1
0.17782489955425262,2
0.19753362238407135,3
0.23700135946273804,4
0.26851725578308105,5
0.2994859516620636,6
0.33675581216812134,7
0.3566322326660156,8
0.3741942346096039,9
0.4150797128677368,10
0.4294953942298889,11
0.43223607540130615,12
0.4295846223831177,13
0.44585132598876953,14
0.427310049533844,15
0.4075588285923004,16
0.39781031012535095,17
0.35403627157211304,18
0.32632628083229065,19
0.3071254789829254,20
0.3089919090270996,21
0.27519291639328003,22
0.2704662084579468,23
0.2624780535697937,24
0.2508709132671356,25
0.1910208761692047,26
0.2224772423505783,27
0.22519446909427643,28
0.22011440992355347,29
0.21205587685108185,30
0.2215622365474701,31
0.23800359666347504,32
0.2506578862667084,33
0.2541443109512329,34
0.24520285427570343,35
0.2904336452484131,36
0.2654195725917816,37
0.2598012089729309,38
0.297031432390213,39
0.2656656503677368,40
0.305917352437973,41
0.2932817339897156,42
0.2898727357387543,43
0.31612223386764526,44
0.3153056800365448,45
0.24055510759353638,46
0.27733084559440613,47
0.2582685947418213,48
0.2206229269504547,49
0.24257709085941315,50
0.20442163944244385,51
0.23792310059070587,52
0.1887510120868683,53
0.2062971442937851,54
0.21000802516937256,55
0.18569447100162506,56
0.2538462281227112,57
0.214555561542511,58
0.20870104432106018,59
0.2174648642539978,60
0.2199423462152481,61
0.22103261947631836,62
0.2456188201904297,63
0.25800400972366333,64
0.27305343747138977,65
0.24373817443847656,66
0.30265966057777405,67
0.26651284098625183,68
0.23799186944961548,69
0.2872162461280823,70
0.3032803535461426,71
0.2737389802932739,72
0.28731095790863037,73
0.30577391386032104,74
0.282946914434433,75
0.28120702505111694,76
0.27651411294937134,77
0.2816353142261505,78
0.2570844888687134,79
0.2763907313346863,80
0.2658047080039978,81
0.25958871841430664,82
0.2875422239303589,83
0.2459358423948288,84
0.2613104283809662,85
0.2912081778049469,86
0.2629035711288452,87
0.27909204363822937,88
0.27642202377319336,89
0.25021985173225403,90
0.27897927165031433,91
0.32185298204421997,92
0.25218480825424194,93
0.32234257459640503,94
0.2889455556869507,95
0.32297950983047485,96
0.2917200028896332,97
0.2828234136104584,98
0.29345399141311646,99
0.28807616233825684,100
0.3120253384113312,101
0.30112263560295105,102
0.296901673078537,103
0.3052634000778198,104
0.29634565114974976,105
0.3179000914096832,106
0.2887510061264038,107
0.3008365333080292,108
0.2922767400741577,109
0.29095134139060974,110
0.28639695048332214,111
0.3037675619125366,112
0.2598159909248352,113
0.2651689648628235,114
0.2809756100177765,115
0.2735535800457001,116
0.27309614419937134,117
0.2598676383495331,118
0.280188649892807,119
0.2841121554374695,120
0.2751896381378174,121
0.2953188717365265,122
0.2798386514186859,123
0.27096882462501526,124
0.2969251573085785,125
0.275684654712677,126
0.2757917642593384,127
0.28619521856307983,128
0.2849749028682709,129
0.30886727571487427,130
0.31677836179733276,131
0.2903909981250763,132
0.31136322021484375,133
0.2992725968360901,134
0.29624348878860474,135
0.29870229959487915,136
0.30910173058509827,137
0.30031266808509827,138
0.31601962447166443,139
0.28378352522850037,140
0.2995762825012207,141
0.30728262662887573,142
0.2798606753349304,143
0.29129427671432495,144
0.27842435240745544,145
0.2646709382534027,146
0.2711251676082611,147
0.25444328784942627,148
0.2496216893196106,149
0.2755982279777527,150
0.2629057466983795,151
0.2569632828235626,152
0.24750074744224548,153
0.2495887279510498,154
0.2628490924835205,155
0.2711743414402008,156
0.27086928486824036,157
0.2564205229282379,158
0.2811339795589447,159
0.2892361879348755,160
0.26888251304626465,161
0.28150978684425354,162
0.2645895779132843,163
0.2901133596897125,164
0.28411588072776794,165
0.3002559542655945,166
0.2658548653125763,167
0.2713053524494171,168
0.2787412106990814,169
0.29279908537864685,170
0.2835593819618225,171
0.2811425030231476,172
0.28813743591308594,173
0.30333536863327026,174
0.2691178619861603,175
0.2632618248462677,176
0.28666532039642334,177
0.28438669443130493,178
0.287792444229126,179
0.2928260862827301,180
0.2759396731853485,181
0.2810603678226471,182
0.2705014944076538,183
0.2716727554798126,184
0.27645599842071533,185
0.2952725291252136,186
0.2911490499973297,187
0.2905631363391876,188
0.27178508043289185,189
0.2636895775794983,190
0.2810214161872864,191
0.26369670033454895,192
0.28255197405815125,193
0.2882827818393707,194
0.30141791701316833,195
0.2790820300579071,196
0.27501553297042847,197
0.29370778799057007,198
0.2642515003681183,199
0.2893924415111542,200
0.29011186957359314,201
0.2821354568004608,202
0.29368388652801514,203
0.28578275442123413,204
0.29712799191474915,205
0.2983047068119049,206
0.28525659441947937,207
0.27475103735923767,208
0.26433229446411133,209
0.27817630767822266,210
0.281975120306015,211
0.2749461829662323,212
0.27118805050849915,213
0.26547494530677795,214
0.2908528447151184,215
0.2664889395236969,216
0.2973479926586151,217
0.2913123369216919,218
0.26089632511138916,219
0.27191731333732605,220
0.29486116766929626,221
0.2828165292739868,222
0.2856697738170624,223
0.28079256415367126,224
0.2905672788619995,225
0.2719568610191345,226
0.2711538076400757,227
0.2868872582912445,228
0.259660542011261,229
0.28158047795295715,230
0.27613118290901184,231
0.270158052444458,232
0.2797185480594635,233
0.2825426459312439,234
0.27494314312934875,235
0.28765541315078735,236
0.28419074416160583,237
0.2897355258464813,238
0.2915191948413849,239
0.2811930179595947,240
0.28145310282707214,241
0.2828897535800934,242
0.29525846242904663,243
0.2815746068954468,244
0.2824868857860565,245
0.2895696461200714,246
0.28051042556762695,247
0.28338536620140076,248
0.28733906149864197,249
0.2699812352657318,250
0.2968105375766754,251
0.29092392325401306,252
0.27836498618125916,253
0.29540297389030457,254
0.28652334213256836,255
0.30918198823928833,256
0.28739315271377563,257
0.29257431626319885,258
0.2849423587322235,259
0.2768925726413727,260
0.27815741300582886,261
0.28347429633140564,262
0.3125666081905365,263
0.32255661487579346,264
0.2641949951648712,265
0.28615936636924744,266
0.2694154381752014,267
0.28007569909095764,268
0.28188809752464294,269
0.3048951327800751,270
0.26965492963790894,271
0.2649346590042114,272
0.28787198662757874,273
0.2581855356693268,274
0.2468094527721405,275
0.25725123286247253,276
0.28970131278038025,277
0.26247239112854004,278
0.29351475834846497,279
0.28470367193222046,280
0.25844821333885193,281
0.29806753993034363,282
0.25930944085121155,283
0.2917325794696808,284
0.3365529179573059,285
0.26463013887405396,286
0.2828376591205597,287
0.31061771512031555,288
0.2893994450569153,289
0.2396126687526703,290
0.2755027413368225,291
0.2885928750038147,292
0.23843015730381012,293
0.26267170906066895,294
0.23432433605194092,295
0.19870628416538239,296
0.2505788207054138,297
0.2420792132616043,298
0.24565255641937256,299
0.2660001814365387,300
0.28544479608535767,301
0.23252902925014496,302
0.2006387561559677,303
0.2840263545513153,304
0.28771480917930603,305
0.27636954188346863,306
0.31827718019485474,307
0.2966645359992981,308
0.24102462828159332,309
0.2599715292453766,310
0.24632149934768677,311
0.28511562943458557,312
0.3090965151786804,313
0.25263193249702454,314
0.26433661580085754,315
0.2591824531555176,316
0.2777602970600128,317
0.26600390672683716,318
0.21290244162082672,319
0.22381643950939178,320
0.2818107306957245,321
0.24553383886814117,322
0.25956228375434875,323
0.2750546634197235,324
0.25725361704826355,325
0.30279844999313354,326
0.24824227392673492,327
0.269996702671051,328
0.264851450920105,329
0.28991153836250305,330
0.3044492304325104,331
0.2744535207748413,332
0.292358934879303,333
0.30931010842323303,334
0.279522567987442,335
0.3135441243648529,336
0.2632501721382141,337
0.2840116322040558,338
0.25327667593955994,339
0.2850477993488312,340
0.2857154309749603,341
0.2872869372367859,342
0.26479268074035645,343
0.2678784728050232,344
0.24619369208812714,345
0.2550202012062073,346
0.28296512365341187,347
0.2878595292568207,348
0.30326735973358154,349
0.28874659538269043,350
0.26998013257980347,351
0.3015193045139313,352
0.29817381501197815,353
0.263325959444046,354
0.2994079887866974,355
0.2910763919353485,356
0.30178824067115784,357
0.3046100437641144,358
0.2529701292514801,359
0.30022168159484863,360
0.2991583049297333,361
0.2744073271751404,362
0.2933846414089203,363
0.32843178510665894,364
0.26885467767715454,365
0.2672702372074127,366
0.29482272267341614,367
0.30790868401527405,368
0.2846965193748474,369
0.269887775182724,370
0.2850703001022339,371
0.2635619342327118,372
0.2935000956058502,373
0.2957206964492798,374
0.29187652468681335,375
0.2972879409790039,376
0.3201107680797577,377
0.3030926287174225,378
0.31737643480300903,379
0.24533583223819733,380
0.2739027738571167,381
0.24377264082431793,382
0.31472063064575195,383
0.22142668068408966,384
0.2927723824977875,385
0.269643098115921,386
0.2983149588108063,387
0.27114027738571167,388
0.269370973110199,389
0.271989107131958,390
0.25863710045814514,391
0.2729840576648712,392
0.2904438078403473,393
0.2822110056877136,394
0.24013635516166687,395
0.2667311131954193,396
0.2876098155975342,397
0.29004672169685364,398
0.26694613695144653,399
0.2570221424102783,400
0.289226770401001,401
0.26383185386657715,402
0.2819235622882843,403
0.24375122785568237,404
0.22964635491371155,405
0.2920888662338257,406
0.2631586790084839,407
0.27012330293655396,408
0.2661305069923401,409
0.23976628482341766,410
0.25619423389434814,411
0.2487354874610901,412
0.2828471064567566,413
0.24993757903575897,414
0.27484771609306335,415
0.26569098234176636,416
0.2625805139541626,417
0.2761863172054291,418
0.26594364643096924,419
0.3027319014072418,420
0.3369511067867279,421
0.28446274995803833,422
0.3041256070137024,423
0.30296561121940613,424
0.2781738340854645,425
0.252084881067276,426
0.2702362835407257,427
0.28932952880859375,428
0.30716341733932495,429
0.2966747283935547,430
0.2636117935180664,431
0.254782110452652,432
0.2742101848125458,433
0.30584996938705444,434
0.25970518589019775,435
0.2845538854598999,436
0.262950599193573,437
0.289238303899765,438
0.27374035120010376,439
0.2698492407798767,440
0.2556586265563965,441
0.30257585644721985,442
0.23559944331645966,443
0.30445751547813416,444
0.2852306067943573,445
0.2849978506565094,446
0.2594965696334839,447
