l_vel X,l_vel Y,l_vel Z,t
-0.0344703271985054,-0.028142303228378296,-0.13516230881214142,0
0.008944228291511536,-0.008187295868992805,-0.01735823228955269,1
0.012626473791897297,-0.012745222076773643,-0.05374141409993172,2
0.015570503659546375,-0.017973169684410095,-0.11161728203296661,3
0.01355352345854044,-0.02323148213326931,-0.15618541836738586,4
0.0061427755281329155,-0.031301990151405334,-0.18700607120990753,5
-0.005786854773759842,-0.04265107959508896,-0.19986312091350555,6
-0.024428928270936012,-0.05673244968056679,-0.18287798762321472,7
-0.04928186535835266,-0.07226922363042831,-0.15387697517871857,8
-0.0829395055770874,-0.09075679630041122,-0.0981132909655571,9
-0.12116482108831406,-0.11133591830730438,-0.03997078537940979,10
-0.16877131164073944,-0.1349649578332901,0.040270496159791946,11
-0.2189953327178955,-0.16191020607948303,0.12734484672546387,12
-0.2729072868824005,-0.19034267961978912,0.23132143914699554,13
-0.32304149866104126,-0.2176462560892105,0.32985296845436096,14
-0.3666418492794037,-0.2429409921169281,0.411728173494339,15
-0.4067972004413605,-0.2687528729438782,0.4955940544605255,16
-0.43719619512557983,-0.2936409115791321,0.5640036463737488,17
-0.4596109986305237,-0.318379670381546,0.6236223578453064,18
-0.47175946831703186,-0.3417004346847534,0.6471644043922424,19
-0.47968629002571106,-0.36683306097984314,0.6678932309150696,20
-0.47955435514450073,-0.3920768201351166,0.6762994527816772,21
-0.4741661548614502,-0.4170638620853424,0.6679474115371704,22
-0.46362704038619995,-0.4417257308959961,0.6473836302757263,23
-0.45045262575149536,-0.46511736512184143,0.6066694259643555,24
-0.4347739815711975,-0.4891853332519531,0.559295117855072,25
-0.4169628918170929,-0.5140888094902039,0.5126283764839172,26
-0.3958006799221039,-0.5401913523674011,0.47268280386924744,27
-0.3748071491718292,-0.5653976202011108,0.423335462808609,28
-0.3528497517108917,-0.5913835167884827,0.38196825981140137,29
-0.32984811067581177,-0.6174317002296448,0.3447631895542145,30
-0.30819255113601685,-0.6431026458740234,0.3090594708919525,31
-0.2892376184463501,-0.6674100756645203,0.2687184512615204,32
-0.2716491222381592,-0.6928357481956482,0.23973466455936432,33
-0.25524601340293884,-0.7187958359718323,0.2252567708492279,34
-0.24154405295848846,-0.7445443272590637,0.2120721936225891,35
-0.2303593009710312,-0.7715155482292175,0.22123196721076965,36
-0.2209874540567398,-0.7961469292640686,0.2240068018436432,37
-0.2139437198638916,-0.8211271166801453,0.23972256481647491,38
-0.21144023537635803,-0.847165048122406,0.2716565430164337,39
-0.21197910606861115,-0.8727182745933533,0.31414178013801575,40
-0.21536491811275482,-0.8952339291572571,0.350690096616745,41
-0.22189798951148987,-0.9156242609024048,0.3785114884376526,42
-0.22922444343566895,-0.9334520697593689,0.3847981095314026,43
-0.23977115750312805,-0.9515315294265747,0.4013446867465973,44
-0.25095534324645996,-0.9711946845054626,0.44152551889419556,45
-0.2608858346939087,-0.989067554473877,0.44558078050613403,46
-0.2713466286659241,-1.008040189743042,0.4535278379917145,47
-0.280595988035202,-1.0283689498901367,0.47339245676994324,48
-0.2885498106479645,-1.050706386566162,0.4931914210319519,49
-0.2928806245326996,-1.0698742866516113,0.4714250862598419,50
