total thrust f,t
0.2837299406528473,0
0.2680530846118927,1
0.23050983250141144,2
0.23160958290100098,3
0.25766441226005554,4
0.29846513271331787,5
0.34674105048179626,6
0.38039541244506836,7
0.42934828996658325,8
0.47009485960006714,9
0.47898223996162415,10
0.46433746814727783,11
0.46990638971328735,12
0.47954675555229187,13
0.450086772441864,14
0.4508213996887207,15
0.432303786277771,16
0.4047882556915283,17
0.3555063009262085,18
0.3291783928871155,19
0.29867932200431824,20
0.2846526801586151,21
0.23766925930976868,22
0.17315731942653656,23
0.17317327857017517,24
0.12088342756032944,25
0.10646149516105652,26
0.12735243141651154,27
0.08561307191848755,28
0.053978558629751205,29
0.05353405699133873,30
