l_vel X,l_vel Y,l_vel Z,t
-0.7994540333747864,-0.5282454490661621,0.09536353498697281,0
-0.0054366025142371655,0.005440015345811844,0.005051998887211084,1
-0.015309834852814674,0.01786036603152752,-0.001141878659836948,2
-0.028725195676088333,0.02942156232893467,-0.03394961357116699,3
-0.04760349914431572,0.03779751807451248,-0.06593115627765656,4
-0.07382404059171677,0.040852006524801254,-0.0798313319683075,5
-0.10811301320791245,0.03583313524723053,-0.06579320877790451,6
-0.15281927585601807,0.023169634863734245,-0.01929152011871338,7
-0.2066279649734497,0.0031155161559581757,0.04884728044271469,8
-0.2715844511985779,-0.024782590568065643,0.1489260494709015,9
-0.3457334637641907,-0.05725841596722603,0.27544018626213074,10
-0.42300713062286377,-0.0903584286570549,0.4066402316093445,11
-0.4996245205402374,-0.12199810892343521,0.5263593196868896,12
-0.5775653123855591,-0.15472973883152008,0.6487538814544678,13
-0.6547908782958984,-0.18910998106002808,0.777143120765686,14
-0.7234944701194763,-0.22098490595817566,0.8851279020309448,15
-0.7856486439704895,-0.2531411349773407,0.9941051602363586,16
-0.8362187743186951,-0.2847047448158264,1.0909125804901123,17
-0.8750174641609192,-0.3162495195865631,1.1687960624694824,18
-0.9018569588661194,-0.3457581102848053,1.2122325897216797,19
-0.9200145602226257,-0.37545979022979736,1.2370936870574951,20
-0.9292193651199341,-0.40387436747550964,1.2404943704605103,21
-0.9314147233963013,-0.4337135851383209,1.2335916757583618,22
-0.9277427196502686,-0.4588399827480316,1.1935889720916748,23
-0.9212128520011902,-0.4756164252758026,1.1086337566375732,24
-0.9119645953178406,-0.4943133592605591,1.0236449241638184,25
-0.9026833176612854,-0.5044814944267273,0.9029315114021301,26
-0.8923582434654236,-0.5130497813224792,0.7726854681968689,27
-0.8761916160583496,-0.5252594947814941,0.6568318009376526,28
-0.8629494905471802,-0.5297371745109558,0.513102650642395,29
-0.8537259697914124,-0.5287958383560181,0.34892764687538147,30
