l_vel X,l_vel Y,l_vel Z,t
-0.6871709823608398,-0.9060580134391785,0.08413058519363403,0
0.008926939219236374,0.005734726320952177,-0.003038743743672967,1
0.012388509698212147,0.017057912424206734,-0.025881433859467506,2
0.013882089406251907,0.02646874450147152,-0.07775889337062836,3
0.01325158216059208,0.03293820470571518,-0.1351187825202942,4
0.009925879538059235,0.03655356168746948,-0.1798233836889267,5
0.001024730270728469,0.03538589924573898,-0.19389468431472778,6
-0.01166978757828474,0.031079579144716263,-0.1886197030544281,7
-0.03137298300862312,0.02284458838403225,-0.152707040309906,8
-0.055918868631124496,0.012252145446836948,-0.10289975255727768,9
-0.08832333236932755,-0.001260727527551353,-0.03308488428592682,10
-0.12807148694992065,-0.01964380219578743,0.05596687272191048,11
-0.17277394235134125,-0.04052477329969406,0.1531105786561966,12
-0.22346614301204681,-0.06443364918231964,0.2664521336555481,13
-0.2739237844944,-0.08882419764995575,0.37542247772216797,14
-0.32745134830474854,-0.11476822197437286,0.4933832585811615,15
-0.37726423144340515,-0.14174436032772064,0.6034178733825684,16
-0.42403411865234375,-0.16911765933036804,0.7104558944702148,17
-0.4632144868373871,-0.19544878602027893,0.8036184310913086,18
-0.4946920871734619,-0.2214604914188385,0.8780773282051086,19
-0.5179165601730347,-0.24739792943000793,0.9373332262039185,20
-0.5319300889968872,-0.2732892632484436,0.9780254364013672,21
-0.5375922322273254,-0.29847368597984314,0.99702388048172,22
-0.5359416604042053,-0.32429006695747375,1.0017125606536865,23
-0.5275112390518188,-0.34969744086265564,0.9890042543411255,24
-0.5144270658493042,-0.3722745180130005,0.9511764645576477,25
-0.4976038634777069,-0.39161548018455505,0.8914327621459961,26
-0.47865810990333557,-0.4095143973827362,0.8184287548065186,27
-0.45795074105262756,-0.42496180534362793,0.7311986088752747,28
-0.4353816509246826,-0.43945157527923584,0.6370461583137512,29
-0.4109209477901459,-0.45350340008735657,0.5418016314506531,30
-0.38705798983573914,-0.46402642130851746,0.43036341667175293,31
-0.3599609434604645,-0.4770374000072479,0.33205080032348633,32
-0.33127641677856445,-0.49203380942344666,0.242569699883461,33
-0.3047686219215393,-0.5031377077102661,0.14311601221561432,34
-0.2753020226955414,-0.5198662877082825,0.0677625834941864,35
-0.24977512657642365,-0.5332682132720947,-0.013269535265862942,36
-0.22404345870018005,-0.5509681701660156,-0.07371831685304642,37
