T1,T2,T3,T4,t
0.07082964479923248,0.0462176650762558,0.07805290073156357,0.039818085730075836,73
0.09199674427509308,0.05581900477409363,0.0915282815694809,0.05519720911979675,74
0.0889667496085167,0.054383087903261185,0.09274108707904816,0.060734812170267105,75
0.08076722174882889,0.0552542544901371,0.0834987610578537,0.05691603198647499,76
0.09650135785341263,0.06644705682992935,0.0965135470032692,0.06279752403497696,77
0.0940297469496727,0.06653374433517456,0.09466712921857834,0.06948967278003693,78
0.07961089164018631,0.07580537348985672,0.07721750438213348,0.0725545808672905,79
0.0828239768743515,0.08720677345991135,0.0789746642112732,0.08164867013692856,80
0.08932308107614517,0.08968355506658554,0.08670513331890106,0.0906326100230217,81
0.08011560887098312,0.09677943587303162,0.0772947371006012,0.0922313779592514,82
