l_vel X,l_vel Y,l_vel Z,t
-0.7264358401298523,-0.8562926650047302,-0.21427065134048462,0
0.008933698758482933,0.0055782548151910305,0.003813045332208276,1
0.012665408663451672,0.01717252843081951,-0.01617584563791752,2
0.013756589032709599,0.027330636978149414,-0.06018561124801636,3
0.013156559318304062,0.034982722252607346,-0.12549124658107758,4
0.007856756448745728,0.03777297958731651,-0.16260039806365967,5
-0.0007344215991906822,0.03591835871338844,-0.17931990325450897,6
-0.01342786755412817,0.031024958938360214,-0.17451046407222748,7
-0.03192167729139328,0.023640036582946777,-0.15251880884170532,8
-0.05574261024594307,0.01266899611800909,-0.11715172976255417,9
-0.08704950660467148,-0.0025880644097924232,-0.05584272742271423,10
-0.12141717225313187,-0.021948976442217827,0.018732814118266106,11
-0.16143248975276947,-0.04427754133939743,0.11228376626968384,12
-0.2001945972442627,-0.06721235811710358,0.20656836032867432,13
-0.24068382382392883,-0.08962470293045044,0.30126529932022095,14
-0.2796552777290344,-0.1123698502779007,0.3905755579471588,15
-0.32035350799560547,-0.13774043321609497,0.49830618500709534,16
-0.35308629274368286,-0.16130144894123077,0.5810782313346863,17
-0.38210728764533997,-0.18350760638713837,0.6525716781616211,18
-0.405378520488739,-0.2057008445262909,0.706038236618042,19
-0.4244060516357422,-0.22958286106586456,0.7623980045318604,20
-0.43551117181777954,-0.253304660320282,0.8048839569091797,21
-0.43997570872306824,-0.2756602466106415,0.8239595293998718,22
-0.43869921565055847,-0.2969951331615448,0.8233929872512817,23
-0.43214714527130127,-0.3181954622268677,0.8093359470367432,24
-0.42168208956718445,-0.3350459039211273,0.7595885396003723,25
-0.40833449363708496,-0.35666364431381226,0.7280619144439697,26
-0.39148402214050293,-0.3767659664154053,0.6824882626533508,27
-0.3728669583797455,-0.3962850272655487,0.631351888179779,28
-0.353095144033432,-0.4124593138694763,0.562105655670166,29
-0.33255136013031006,-0.4272668957710266,0.4841228723526001,30
-0.31215548515319824,-0.4413489103317261,0.4017367959022522,31
-0.29056811332702637,-0.4567335546016693,0.324968546628952,32
-0.2682701051235199,-0.47197598218917847,0.25080400705337524,33
-0.24539785087108612,-0.4875602126121521,0.17951589822769165,34
-0.21981409192085266,-0.5078058838844299,0.13528749346733093,35
-0.1958771049976349,-0.5258110761642456,0.08486662060022354,36
-0.17318382859230042,-0.5424296259880066,0.03452777490019798,37
-0.15128886699676514,-0.5628072023391724,0.00626313965767622,38
-0.13426148891448975,-0.581818699836731,-0.021336087957024574,39
-0.12146246433258057,-0.5980754494667053,-0.05777919292449951,40
-0.11179736256599426,-0.6243657469749451,-0.02907760627567768,41
-0.10771013796329498,-0.6482342481613159,-0.0022309652995318174,42
-0.10825297236442566,-0.6717263460159302,0.034758586436510086,43
-0.11407263576984406,-0.693851888179779,0.07541932910680771,44
-0.1234758049249649,-0.7137348651885986,0.11633579432964325,45
-0.1363365799188614,-0.7330180406570435,0.16477617621421814,46
-0.15386022627353668,-0.7535795569419861,0.22959209978580475,47
-0.17175501585006714,-0.7702164649963379,0.2717965245246887,48
-0.19073554873466492,-0.7854383587837219,0.3086642324924469,49
-0.21102280914783478,-0.8008188009262085,0.34879523515701294,50
-0.23162750899791718,-0.8169984817504883,0.3911799192428589,51
-0.2532654106616974,-0.8354827761650085,0.4435177743434906,52
-0.26931095123291016,-0.8488411903381348,0.45302197337150574,53
-0.28603100776672363,-0.865186333656311,0.4728098213672638,54
-0.3000808656215668,-0.8812291026115417,0.4835413694381714,55
-0.30912724137306213,-0.8945266008377075,0.46254828572273254,56
-0.3164861500263214,-0.9067764282226562,0.42382943630218506,57
-0.3236195147037506,-0.9215933084487915,0.39404675364494324,58
-0.3278845250606537,-0.9373425245285034,0.3634997606277466,59
-0.3295263946056366,-0.9532256126403809,0.3235131800174713,60
-0.32834553718566895,-0.9680978059768677,0.27214738726615906,61
-0.32540127635002136,-0.985186755657196,0.22804054617881775,62
-0.32047292590141296,-1.001879096031189,0.17592400312423706,63
-0.312919944524765,-1.0111171007156372,0.08721064776182175,64
-0.3054271638393402,-1.0200941562652588,-0.0049425954930484295,65
-0.29692232608795166,-1.0331902503967285,-0.07553017884492874,66
