drag X,drag Y,drag Z,X_n,Y_n,Z_n,t
0.010015172883868217,0.00998640712350607,-0.0,-0.004427563864737749,0.0003948009107261896,0.002449615625664592,0
0.009903605096042156,0.009901933372020721,-6.32314186077565e-05,0.010989697650074959,0.010995762422680855,-0.0021952842362225056,1
0.009666911326348782,0.01002262532711029,-3.0878407415002584e-05,0.012672821059823036,0.009932070039212704,0.001045167911797762,2
0.009321408346295357,0.010312579572200775,0.00011746991367544979,0.009629682637751102,0.016931699588894844,-0.006954479496926069,3
0.00927998498082161,0.010138682089745998,0.0003904289042111486,0.006678179372102022,0.010662517510354519,0.0011371680302545428,4
0.009159532375633717,0.01042168028652668,0.0004107939312234521,0.010682317428290844,0.009693482890725136,-0.0001325407938566059,5
0.008823269046843052,0.010764122940599918,0.0003071504761464894,0.005838545970618725,0.009684245102107525,0.0009665445541031659,6
0.008472492918372154,0.011352021247148514,-2.5035291400854476e-05,0.006595463491976261,0.00669469777494669,-0.0014388365671038628,7
0.008213778957724571,0.011485917493700981,-0.0005146561306901276,0.004328497685492039,0.0047806641086936,-0.0031863506883382797,8
0.007896572351455688,0.012090977281332016,-0.0011696474393829703,0.006184990983456373,0.013186318799853325,-0.0012574046850204468,9
0.007799474988132715,0.0125189870595932,-0.0020448691211640835,0.0025341524742543697,0.013616304844617844,-0.0010981266386806965,10
0.007384398486465216,0.012894717045128345,-0.0029647445771843195,0.013682588934898376,0.014458759687840939,0.0008848647121340036,11
0.006923528853803873,0.013627083972096443,-0.004037434235215187,0.004626748152077198,0.01118660718202591,-0.0009189948905259371,12
0.0066746072843670845,0.013837628066539764,-0.005055665969848633,0.007344134151935577,0.010685809887945652,-0.004448153078556061,13
0.0062880669720470905,0.014324716292321682,-0.006094926502555609,0.006545727141201496,0.009712270461022854,-0.006718087010085583,14
0.006222849246114492,0.014776485972106457,-0.007073524873703718,0.009438015520572662,0.016468023881316185,-0.0005517262034118176,15
0.005938438232988119,0.015075825154781342,-0.00811426155269146,0.004580288659781218,0.009952478110790253,-0.0072051845490932465,16
0.005659395828843117,0.015570309944450855,-0.008925422094762325,0.005811093840748072,0.018927451223134995,-0.011916867457330227,17
0.005434962455183268,0.015942074358463287,-0.009609302505850792,0.011775785125792027,0.010829138569533825,-0.013146472163498402,18
0.005412341095507145,0.016027726233005524,-0.010003306902945042,0.006972215138375759,0.01261877827346325,-0.007955190725624561,19
0.0056218295358121395,0.0164960790425539,-0.010431489907205105,0.004019887652248144,0.014115671627223492,-0.007495032623410225,20
0.005528104025870562,0.016745829954743385,-0.010683639906346798,0.006294849328696728,0.016638990491628647,-0.010658342391252518,21
0.005811496637761593,0.01698591746389866,-0.010696297511458397,0.009836805984377861,0.01953432708978653,-0.01220997329801321,22
0.00582425482571125,0.01722223125398159,-0.010527363047003746,0.006361275911331177,0.020026780664920807,-0.00954882986843586,23
0.005999451968818903,0.017369629815220833,-0.010210780426859856,0.0013980492949485779,0.013278575614094734,-0.015833988785743713,24
0.005990074016153812,0.01753346435725689,-0.009588890708982944,0.004068863578140736,0.017209157347679138,-0.0021857311949133873,25
0.0060740686021745205,0.017607754096388817,-0.00910380482673645,0.001577191986143589,0.021451136097311974,-0.006818660534918308,26
0.005824534688144922,0.01822320558130741,-0.008605459704995155,0.010316455736756325,0.019956061616539955,-0.0051237912848591805,27
0.00561358779668808,0.01805107481777668,-0.00793649535626173,0.007854854688048363,0.020513925701379776,-0.010437361896038055,28
0.0054123238660395145,0.0182416420429945,-0.007167714647948742,0.0011147535406053066,0.018649229779839516,-0.009113260544836521,29
0.004959898069500923,0.018270622938871384,-0.006384317763149738,0.006812458857893944,0.01879986934363842,-0.00891354214400053,30
0.004681189078837633,0.018289243802428246,-0.005536375567317009,0.0044255852699279785,0.015331203117966652,-0.0057390835136175156,31
0.004305122885853052,0.01862645335495472,-0.004788059741258621,0.003663475625216961,0.017081720754504204,-0.005919385701417923,32
0.003915301524102688,0.01877772808074951,-0.0040499079041182995,0.006383190862834454,0.016705365851521492,-0.004726957995444536,33
0.0033419369719922543,0.018927445635199547,-0.0033777032513171434,0.007448607124388218,0.021513763815164566,0.0013926583342254162,34
0.002702519530430436,0.018886467441916466,-0.0029787688981741667,0.005470103584229946,0.014611286111176014,-0.0021850871853530407,35
0.002064069965854287,0.019094273447990417,-0.0025624751579016447,0.0025083168875426054,0.02166084200143814,-0.004745748359709978,36
0.001497848890721798,0.01947176456451416,-0.002239601919427514,0.0006159394979476929,0.02143382467329502,-0.0004035199526697397,37
0.0005850933375768363,0.019339393824338913,-0.002175934612751007,-0.003408396150916815,0.017387419939041138,-0.0038526225835084915,38
-0.00026824488304555416,0.019315607845783234,-0.0021008828189224005,-0.002355775097385049,0.016864769160747528,-0.008908187970519066,39
-0.0009316150681115687,0.019461294636130333,-0.0019381812307983637,-0.0029257559217512608,0.02172146923840046,0.003010666696354747,40
-0.001834037364460528,0.019469644874334335,-0.002406095853075385,0.0008849240257404745,0.020975377410650253,-0.0017788170371204615,41
-0.002803320763632655,0.019392067566514015,-0.0028074895963072777,-0.0025439567398279905,0.018547391518950462,-0.0011892608599737287,42
-0.00349179795011878,0.019544418901205063,-0.003315848531201482,-0.0017628337955102324,0.015841670334339142,-0.0023645416367799044,43
-0.00431120814755559,0.019541557878255844,-0.003803172381594777,-0.0010894753504544497,0.017065413296222687,-0.004648270085453987,44
-0.004950650967657566,0.019593331962823868,-0.004290476907044649,-0.003421319415792823,0.019682321697473526,-0.0037458790466189384,45
-0.005696436855942011,0.01935955509543419,-0.004836241714656353,-0.006497452035546303,0.019179917871952057,0.0001938152126967907,46
-0.0063290223479270935,0.019205834716558456,-0.005552984308451414,-0.006686439737677574,0.017029613256454468,-0.006088875234127045,47
-0.006998698692768812,0.019307956099510193,-0.006078525446355343,-0.011669924482703209,0.015596847049891949,-0.006585025228559971,48
-0.007527884561568499,0.019212866201996803,-0.006508669815957546,-0.0101018026471138,0.01939154975116253,-0.006105406675487757,49
-0.007847839966416359,0.01921769417822361,-0.006991827394813299,-0.008706072345376015,0.022595655173063278,-0.00531653081998229,50
-0.008227045647799969,0.019400352612137794,-0.007547036278992891,-0.011632871814072132,0.01584605872631073,-0.0007559559307992458,51
