total thrust f,t
0.23796391487121582,0
0.2533964216709137,1
0.1921004205942154,2
0.18780477344989777,3
0.23903371393680573,4
0.23594926297664642,5
0.2817040979862213,6
0.3218613862991333,7
0.3343151807785034,8
0.35617753863334656,9
0.3827839195728302,10
0.390516459941864,11
0.41984283924102783,12
0.42477935552597046,13
0.42676636576652527,14
0.4244030714035034,15
0.39554232358932495,16
0.40550345182418823,17
0.3941662609577179,18
0.36718013882637024,19
0.357906311750412,20
0.30940234661102295,21
0.29412841796875,22
0.2675316333770752,23
0.26670607924461365,24
0.2344614714384079,25
0.2099909484386444,26
0.20265761017799377,27
0.19131135940551758,28
0.17277665436267853,29
0.17233781516551971,30
0.19832944869995117,31
0.19787509739398956,32
0.20105984807014465,33
0.2195257544517517,34
0.23703929781913757,35
0.2264752984046936,36
0.23972392082214355,37
0.22723720967769623,38
0.2837766706943512,39
0.2561931610107422,40
0.2645670473575592,41
0.3374888300895691,42
0.31036263704299927,43
0.31988030672073364,44
0.3302762508392334,45
0.3277438282966614,46
0.3342434763908386,47
0.31293490529060364,48
0.3181226849555969,49
0.31357622146606445,50
0.30287307500839233,51
0.3096061646938324,52
0.32270190119743347,53
0.301723450422287,54
0.2744176685810089,55
0.24235570430755615,56
0.271168977022171,57
0.21122442185878754,58
0.23588129878044128,59
0.2608621120452881,60
0.17642813920974731,61
0.1996636539697647,62
0.21968534588813782,63
0.2373538315296173,64
0.21533896028995514,65
0.20917510986328125,66
0.19887647032737732,67
0.2081080675125122,68
0.2408379763364792,69
0.2589789628982544,70
0.26048487424850464,71
0.24077953398227692,72
0.24851319193840027,73
0.27248066663742065,74
0.3114081621170044,75
0.24056439101696014,76
0.2931768596172333,77
0.2978542447090149,78
0.29666444659233093,79
0.30085471272468567,80
0.304059773683548,81
0.32134681940078735,82
0.2854071855545044,83
0.33067020773887634,84
0.3283971846103668,85
0.3220178782939911,86
0.32117900252342224,87
0.3126157820224762,88
0.3094693422317505,89
0.2928514778614044,90
0.3131786584854126,91
0.3006853759288788,92
0.2731003761291504,93
0.28174978494644165,94
0.32021546363830566,95
0.27524998784065247,96
0.26412269473075867,97
0.23847423493862152,98
0.26191166043281555,99
0.26403939723968506,100
0.22836251556873322,101
0.24771453440189362,102
0.27056965231895447,103
0.2651366889476776,104
0.23714587092399597,105
0.24739383161067963,106
0.28391438722610474,107
0.27707505226135254,108
0.24430227279663086,109
0.2972230315208435,110
0.26600801944732666,111
0.2701565623283386,112
0.2993391156196594,113
0.301886647939682,114
0.29425355792045593,115
0.2875867784023285,116
0.31294354796409607,117
0.31264668703079224,118
0.3063882887363434,119
0.3376297950744629,120
