T1_change,T2_change,T3_change,T4_change,t
0.08706878125667572,0.04580455273389816,0.10706764459609985,0.027130266651511192,0
0.008714482188224792,-0.0204087495803833,-0.005783416330814362,0.01829870603978634,1
-0.018477901816368103,-0.008404891937971115,-0.024551644921302795,-0.008632808923721313,2
-0.0047718435525894165,0.008624617010354996,-0.010906502604484558,-0.0037328042089939117,3
0.011954881250858307,0.01729622110724449,0.014313377439975739,0.003943946212530136,4
-0.006483770906925201,0.013266228139400482,0.0002841874957084656,0.014990836381912231,5
0.007018394768238068,0.012618806213140488,0.001156531274318695,0.015926148742437363,6
0.009203515946865082,0.012380599975585938,0.010345511138439178,0.008472084999084473,7
0.007197529077529907,0.011459998786449432,0.006532803177833557,0.012357674539089203,8
0.02009756863117218,0.006206996738910675,0.019307546317577362,0.0020308569073677063,9
-0.04041267931461334,0.01500140130519867,-0.03215841203927994,0.0259406715631485,10
0.0357101708650589,0.0025126636028289795,0.018879935145378113,-0.0034368932247161865,11
-0.020583614706993103,0.006198756396770477,-0.004689045250415802,0.007486574351787567,12
0.009874813258647919,0.004915647208690643,-0.003185078501701355,0.0034095942974090576,13
-0.02153749018907547,0.0031794756650924683,-0.012175887823104858,0.002583019435405731,14
0.006827883422374725,-0.0010481178760528564,-0.0009014755487442017,-0.0007615536451339722,15
0.025704331696033478,-0.008767843246459961,0.02926168590784073,-0.01066388189792633,16
-0.03755246102809906,-0.0009426400065422058,-0.03229660540819168,0.007523916661739349,17
-0.014034971594810486,-0.005127206444740295,-0.01900574192404747,-0.008120864629745483,18
-0.0010497123003005981,-0.008066855370998383,-0.0003278777003288269,-0.008906014263629913,19
-0.002846021205186844,-0.005182698369026184,-0.002801705151796341,-0.008280515670776367,20
0.0017261169850826263,-0.010296039283275604,0.0017623081803321838,-0.00897594541311264,21
-0.014005683362483978,-0.007522396743297577,-0.012611426413059235,-0.006613112986087799,22
-0.005324896425008774,-0.01104232668876648,-0.004337865859270096,-0.011075198650360107,23
-0.004289150238037109,-0.011752918362617493,-0.0023275837302207947,-0.010376021265983582,24
0.004233740270137787,-0.012491408735513687,0.004424132406711578,-0.01322862133383751,25
-0.011871997267007828,-0.0073920972645282745,-0.008939426392316818,-0.007905568927526474,26
0.01987168937921524,-0.012166846543550491,0.021154817193746567,-0.01052168384194374,27
-0.01720484346151352,-0.005488721653819084,-0.015288196504116058,-0.0010648500174283981,28
0.004292052239179611,-0.006902392953634262,0.005727354437112808,-0.011760331690311432,29
0.00465669110417366,-0.0017133485525846481,0.002923671156167984,0.0004851631820201874,30
-0.00449974462389946,-0.00249360129237175,-0.0035841651260852814,-0.0006098132580518723,31
0.008248161524534225,0.005495667457580566,0.008261077105998993,0.000400785356760025,32
0.0027597807347774506,0.005880475044250488,-0.0031531676650047302,0.007102862000465393,33
0.008254677057266235,0.006476009264588356,0.010267578065395355,0.0051233116537332535,34
0.015170197933912277,0.0011238045990467072,0.01600528508424759,0.005032522603869438,35
-0.006418928503990173,0.008538397029042244,-0.008893013000488281,0.006042353808879852,36
0.019702978432178497,0.0035275928676128387,0.023322150111198425,0.008944358676671982,37
-0.0017484873533248901,0.011500116437673569,-0.006184026598930359,0.005073066800832748,38
0.018574334681034088,0.008367970585823059,0.01892843097448349,0.01161368191242218,39
-0.0016021281480789185,0.008506350219249725,-0.004678584635257721,0.007936365902423859,40
-0.011234425008296967,0.009865298867225647,-0.013851888477802277,0.007762029767036438,41
0.00910496711730957,0.007843933999538422,0.00984029471874237,0.00827314704656601,42
-0.002733096480369568,0.006149552762508392,-0.004125647246837616,0.004995100200176239,43
0.001677580177783966,0.008837178349494934,0.002016328275203705,0.007321521639823914,44
-0.014068357646465302,0.005163930356502533,-0.01587272435426712,0.0060941800475120544,45
0.01770392805337906,0.005699776113033295,0.019045166671276093,0.002602972090244293,46
-0.013475798070430756,-0.001863732933998108,-0.013630785048007965,0.004145294427871704,47
-0.00816866010427475,0.0034984946250915527,-0.006498128175735474,-0.0022683292627334595,48
-0.003927320241928101,-0.0021155327558517456,-0.006558917462825775,0.00032582879066467285,49
0.01412106305360794,-0.0032275691628456116,0.017482809722423553,-0.0011272504925727844,50
-0.012261122465133667,-0.001813545823097229,-0.012883119285106659,-0.0029934048652648926,51
-0.0027911290526390076,-0.003783002495765686,-0.0010359510779380798,-0.004737645387649536,52
-0.0076712071895599365,-0.008584484457969666,-0.008676901459693909,-0.004939734935760498,53
-0.0029991641640663147,-0.003484956920146942,-0.00135735422372818,-0.006601147353649139,54
-0.014835380017757416,-0.006134137511253357,-0.015044435858726501,-0.006879061460494995,55
-0.0018567517399787903,-0.0038343146443367004,-0.004244610667228699,-0.004550762474536896,56
0.003138214349746704,-0.004502110183238983,0.004230290651321411,-0.0034433379769325256,57
-0.0033505484461784363,-0.007072329521179199,-0.0011799633502960205,-0.004005461931228638,58
0.006917022168636322,-0.010350383818149567,0.00972248986363411,-0.00790484994649887,59
-0.018236152827739716,-0.009999778121709824,-0.016026407480239868,-0.012900542467832565,60
-0.021440710872411728,-0.004080232232809067,-0.02528107538819313,-0.008485458791255951,61
0.004893872886896133,-0.0033095479011535645,0.0033614318817853928,-0.0027312524616718292,62
-0.00041292235255241394,-0.0028806403279304504,-0.001300327479839325,-0.0018825344741344452,63
0.017777882516384125,-0.005094397813081741,0.020056093111634254,-0.002705894410610199,64
-0.003728199750185013,-0.007256826385855675,0.0001400969922542572,-0.005479110404849052,65
-0.006715878844261169,-0.003611735999584198,-0.007164116948843002,-0.0075455717742443085,66
0.010057378560304642,-0.0021259579807519913,0.01052725687623024,0.0016059894114732742,67
-0.002836320549249649,-0.002773735672235489,-0.0017346180975437164,-0.0037210360169410706,68
-0.004567261785268784,-0.0013358648866415024,-0.005773629993200302,-0.002005530521273613,69
