l_vel X,l_vel Y,l_vel Z,t
-0.7398123145103455,0.43878722190856934,-0.11022870242595673,0
-0.006342095788568258,-0.005531614180654287,0.07654743641614914,1
-0.013708359561860561,-0.016179481521248817,0.1303572803735733,2
-0.02734387293457985,-0.0356547012925148,0.18695974349975586,3
-0.061787016689777374,-0.06690211594104767,0.24060915410518646,4
-0.11835447698831558,-0.10600634664297104,0.2892029285430908,5
-0.20029716193675995,-0.14937371015548706,0.34388503432273865,6
-0.303445965051651,-0.19140778481960297,0.39198073744773865,7
-0.42229217290878296,-0.2291419804096222,0.4341009259223938,8
-0.5542195439338684,-0.26225554943084717,0.4749920070171356,9
-0.6919586062431335,-0.2906301021575928,0.5051200985908508,10
-0.8329162001609802,-0.31478849053382874,0.527955949306488,11
-0.9809751510620117,-0.3366050720214844,0.5521897673606873,12
-1.1308865547180176,-0.3592454493045807,0.5706853866577148,13
-1.2761503458023071,-0.38481613993644714,0.575143039226532,14
-1.4215772151947021,-0.4133144021034241,0.5727817416191101,15
-1.566766619682312,-0.44474270939826965,0.5633876919746399,16
-1.7160440683364868,-0.481532484292984,0.5517400503158569,17
-1.8718703985214233,-0.5246322154998779,0.5407630801200867,18
-2.029393196105957,-0.5742230415344238,0.5275619626045227,19
-2.1844074726104736,-0.6315913200378418,0.508776068687439,20
-2.341848611831665,-0.7003966569900513,0.4914408326148987,21
-2.499222755432129,-0.7805745005607605,0.47807133197784424,22
-2.656048059463501,-0.8765200972557068,0.47166672348976135,23
-2.8097758293151855,-0.9911410212516785,0.47831395268440247,24
-2.9550561904907227,-1.1259403228759766,0.501167356967926,25
-3.075098752975464,-1.2721333503723145,0.5302336812019348,26
-3.168365240097046,-1.433471441268921,0.5709430575370789,27
-3.2272751331329346,-1.6044498682022095,0.6208663582801819,28
-3.2450203895568848,-1.7733290195465088,0.6730954051017761,29
-3.2265779972076416,-1.9385589361190796,0.7361006140708923,30
-3.1754074096679688,-2.0802805423736572,0.7919544577598572,31
-3.0925426483154297,-2.2053585052490234,0.8486958146095276,32
-2.9778523445129395,-2.3197765350341797,0.9154978394508362,33
-2.8386342525482178,-2.411998748779297,0.9694695472717285,34
-2.6749353408813477,-2.489877462387085,1.016842246055603,35
-2.488197088241577,-2.5545129776000977,1.0510300397872925,36
-2.2709810733795166,-2.609863042831421,1.0803321599960327,37
-2.034529447555542,-2.6530351638793945,1.097998857498169,38
-1.7793657779693604,-2.6806719303131104,1.1063880920410156,39
-1.5341256856918335,-2.688844919204712,1.0988134145736694,40
-1.294583797454834,-2.6769933700561523,1.083797574043274,41
-1.06989324092865,-2.6456539630889893,1.0603182315826416,42
-0.8753665089607239,-2.5985543727874756,1.0284496545791626,43
-0.7090453505516052,-2.5397162437438965,0.9916360974311829,44
-0.5770648717880249,-2.474193811416626,0.946479856967926,45
-0.47235938906669617,-2.398130178451538,0.8932144045829773,46
-0.3856204152107239,-2.314871072769165,0.840316891670227,47
-0.32630500197410583,-2.231515884399414,0.7753317356109619,48
-0.2775447368621826,-2.138808012008667,0.7196640968322754,49
-0.24522992968559265,-2.039329767227173,0.6664060950279236,50
-0.22938640415668488,-1.942784309387207,0.6067212820053101,51
-0.221708744764328,-1.824925422668457,0.5712692737579346,52
-0.23082378506660461,-1.7088220119476318,0.5318514108657837,53
-0.2505941390991211,-1.601363182067871,0.48451998829841614,54
-0.2838887870311737,-1.492844820022583,0.43883201479911804,55
-0.3256848454475403,-1.384365439414978,0.39284074306488037,56
-0.38091182708740234,-1.272510290145874,0.35416579246520996,57
-0.44307881593704224,-1.1643788814544678,0.31441837549209595,58
-0.513831615447998,-1.057019829750061,0.28006526827812195,59
-0.6010560393333435,-0.955761730670929,0.2485392689704895,60
-0.7004648447036743,-0.8557388186454773,0.22894354164600372,61
-0.806434690952301,-0.7650661468505859,0.21635161340236664,62
-0.9208871126174927,-0.6896247863769531,0.20725998282432556,63
-1.0399969816207886,-0.6319145560264587,0.20244479179382324,64
-1.1681623458862305,-0.5908690690994263,0.2102074772119522,65
-1.2962726354599,-0.5636054873466492,0.23399437963962555,66
-1.4160445928573608,-0.5593273639678955,0.2563438415527344,67
-1.522470474243164,-0.5728482007980347,0.2792590856552124,68
-1.6140791177749634,-0.6009419560432434,0.3032817244529724,69
-1.693129062652588,-0.6448699235916138,0.3341387212276459,70
-1.7538998126983643,-0.700996994972229,0.36779314279556274,71
