a_vel X,a_vel Y,a_vel Z,t
0.04957282915711403,0.6882713437080383,5.6702985763549805,0
1.3311666250228882,-2.1056580543518066,0.10924999415874481,1
1.7877449989318848,-3.3309526443481445,0.38441404700279236,2
1.429389476776123,-4.247401237487793,0.8106575012207031,3
0.7075044512748718,-5.180213451385498,0.9692766666412354,4
-0.24965758621692657,-4.454999923706055,1.0365993976593018,5
-1.0244895219802856,-3.6719980239868164,1.135991096496582,6
-1.490911602973938,-2.7208669185638428,1.34130859375,7
-1.8824853897094727,-1.9346541166305542,1.6693940162658691,8
-1.6260735988616943,-1.4953008890151978,2.0173161029815674,9
-1.3885201215744019,-1.1206421852111816,2.3148910999298096,10
-1.4392424821853638,-0.9798203110694885,2.5118284225463867,11
-1.4330044984817505,-0.9403244256973267,2.679441213607788,12
-1.468559741973877,-0.9523240923881531,2.8341269493103027,13
-1.3993737697601318,-1.051019549369812,3.0366909503936768,14
-1.258383870124817,-1.1879841089248657,3.3171727657318115,15
-1.1390806436538696,-1.3753246068954468,3.633207082748413,16
-1.1909407377243042,-1.4261047840118408,3.867755889892578,17
-1.168893575668335,-1.4165167808532715,4.246432304382324,18
-1.3814538717269897,-1.2942709922790527,4.538529872894287,19
-1.3819725513458252,-1.1766217947006226,4.970129013061523,20
-1.2295397520065308,-0.9167278409004211,5.630655288696289,21
-1.4158633947372437,-0.6105167865753174,6.123389720916748,22
-1.6681559085845947,-0.17451560497283936,6.5777668952941895,23
-1.471717357635498,0.16194696724414825,7.097094535827637,24
-1.695482850074768,0.7431924939155579,7.476967811584473,25
-1.266196608543396,1.116545557975769,7.822059154510498,26
-1.344886064529419,1.371253252029419,7.930718898773193,27
-1.4852310419082642,1.6714348793029785,8.02181339263916,28
-1.5202627182006836,1.5965367555618286,7.8249030113220215,29
-1.3047587871551514,1.618090033531189,7.649587631225586,30
-0.8311225175857544,1.7850202322006226,7.51211404800415,31
-0.12315311282873154,1.9015123844146729,7.266049385070801,32
0.7749227285385132,2.183154582977295,7.105360984802246,33
1.5134366750717163,2.1846766471862793,6.903870582580566,34
2.322733163833618,2.3584511280059814,6.706070423126221,35
2.602454423904419,1.7532838582992554,6.669075012207031,36
2.9873428344726562,1.480279803276062,6.531222343444824,37
3.0051109790802,1.2519724369049072,6.622518539428711,38
2.9949660301208496,0.5704295039176941,6.727002143859863,39
2.855417490005493,-0.13500672578811646,6.726591110229492,40
2.5577468872070312,-0.4340931177139282,6.751626968383789,41
2.2675440311431885,-1.174191951751709,6.923340797424316,42
2.0103583335876465,-1.517447829246521,6.817050933837891,43
