pos X,pos Y,pos Z,t
0.0,0.0,1.0,0
-7.850499969208613e-05,-7.290724170161411e-05,1.00119948387146,1
-0.0003523527120705694,-0.00034888071240857244,1.0036793947219849,2
-0.0009205701062455773,-0.0009885234758257866,1.0074316263198853,3
-0.002045203233137727,-0.002197428373619914,1.012233853340149,4
-0.0041406718082726,-0.004167054779827595,1.018011450767517,5
-0.007691136561334133,-0.0070031615905463696,1.0247881412506104,6
-0.01315262820571661,-0.01070285402238369,1.0325157642364502,7
-0.02085641585290432,-0.015197020024061203,1.0410616397857666,8
-0.031110286712646484,-0.020375734195113182,1.0504169464111328,9
-0.04410488158464432,-0.02613912895321846,1.0604757070541382,10
-0.05994653329253197,-0.032413121312856674,1.0711121559143066,11
-0.07866440713405609,-0.03914659470319748,1.0821467638015747,12
-0.10031071305274963,-0.04634140431880951,1.0934754610061646,13
-0.12491206079721451,-0.0540337972342968,1.1049853563308716,14
-0.1524955928325653,-0.06226686015725136,1.1165732145309448,15
-0.18305863440036774,-0.07108812034130096,1.1281177997589111,16
-0.21653826534748077,-0.08058437705039978,1.1393980979919434,17
-0.25307607650756836,-0.09087074548006058,1.150442123413086,18
-0.2927514612674713,-0.10208805650472641,1.1612317562103271,19
-0.3356379270553589,-0.11443580687046051,1.1717610359191895,20
-0.3817543685436249,-0.1281050443649292,1.1820553541183472,21
-0.43099653720855713,-0.14331626892089844,1.1920571327209473,22
-0.4834182858467102,-0.16038616001605988,1.2019855976104736,23
-0.5389025807380676,-0.17967930436134338,1.2119735479354858,24
-0.5972069501876831,-0.20155121386051178,1.222187876701355,25
-0.6579460501670837,-0.22626371681690216,1.2328245639801025,26
-0.7206821441650391,-0.25412386655807495,1.244173288345337,27
-0.7848172783851624,-0.2853323221206665,1.2565033435821533,28
-0.8496619462966919,-0.31985607743263245,1.2699699401855469,29
-0.9144847393035889,-0.35763704776763916,1.2847812175750732,30
-0.9785390496253967,-0.3983445465564728,1.300897240638733,31
-1.041199803352356,-0.4415262043476105,1.3181389570236206,32
-1.1018502712249756,-0.48684051632881165,1.3364629745483398,33
-1.1598106622695923,-0.5341005325317383,1.355942726135254,34
-1.2145553827285767,-0.5830422043800354,1.3764212131500244,35
-1.2654824256896973,-0.6334468722343445,1.3977690935134888,36
-1.3120838403701782,-0.6850903034210205,1.4197736978530884,37
-1.353952169418335,-0.7377166152000427,1.442186951637268,38
-1.3907687664031982,-0.7910172343254089,1.464780330657959,39
-1.422674536705017,-0.8446027636528015,1.4872229099273682,40
-1.4498366117477417,-0.898075520992279,1.5092941522598267,41
-1.472464680671692,-0.9510515332221985,1.5309343338012695,42
-1.4910322427749634,-1.003179907798767,1.5520418882369995,43
-1.506186842918396,-1.0541889667510986,1.5723803043365479,44
-1.5185739994049072,-1.1038864850997925,1.5917489528656006,45
-1.5286298990249634,-1.152052402496338,1.6101235151290894,46
-1.5367876291275024,-1.1985357999801636,1.6274992227554321,47
-1.5435904264450073,-1.2432901859283447,1.6436642408370972,48
-1.5494800806045532,-1.2863986492156982,1.6584278345108032,49
-1.5546754598617554,-1.3275816440582275,1.672051191329956,50
-1.5594594478607178,-1.3666822910308838,1.684662103652954,51
-1.5640820264816284,-1.4036353826522827,1.696352243423462,52
-1.5688375234603882,-1.4383463859558105,1.7071764469146729,53
-1.5739973783493042,-1.4707890748977661,1.717182993888855,54
-1.5797873735427856,-1.5010513067245483,1.7262974977493286,55
-1.5864284038543701,-1.5290937423706055,1.7346493005752563,56
-1.5941205024719238,-1.5549917221069336,1.7422255277633667,57
-1.6030399799346924,-1.5788871049880981,1.7489744424819946,58
-1.6134109497070312,-1.6007651090621948,1.7550568580627441,59
-1.6254440546035767,-1.6206868886947632,1.7605444192886353,60
-1.639318823814392,-1.6387641429901123,1.7655271291732788,61
-1.6552995443344116,-1.6550308465957642,1.770279884338379,62
-1.6735409498214722,-1.669777512550354,1.774819016456604,63
-1.6942499876022339,-1.6832114458084106,1.779435396194458,64
-1.717423915863037,-1.6956709623336792,1.784205436706543,65
-1.7431362867355347,-1.7075212001800537,1.7894322872161865,66
-1.7711825370788574,-1.7192519903182983,1.7949960231781006,67
-1.8013638257980347,-1.7312318086624146,1.8009886741638184,68
-1.8335950374603271,-1.7438398599624634,1.8078391551971436,69
-1.8674917221069336,-1.7574244737625122,1.815529227256775,70
-1.9026154279708862,-1.772249460220337,1.8239781856536865,71
-1.9385145902633667,-1.7884961366653442,1.833086609840393,72
-1.9747611284255981,-1.8063324689865112,1.8430278301239014,73
-2.010894536972046,-1.8257631063461304,1.8536255359649658,74
-2.046464443206787,-1.8467788696289062,1.864757776260376,75
-2.081070899963379,-1.8693783283233643,1.8764628171920776,76
-2.114316940307617,-1.8935483694076538,1.8888012170791626,77
-2.145866870880127,-1.9191629886627197,1.9016079902648926,78
-2.175403356552124,-1.9460903406143188,1.914855718612671,79
-2.2026169300079346,-1.9742026329040527,1.9285415410995483,80
-2.2272815704345703,-2.0033161640167236,1.9425405263900757,81
-2.249255657196045,-2.033217430114746,1.9566457271575928,82
-2.2683868408203125,-2.0637102127075195,1.9706958532333374,83
-2.2845001220703125,-2.094571352005005,1.9846285581588745,84
-2.2975380420684814,-2.1255297660827637,1.998336672782898,85
-2.307493209838867,-2.156280755996704,2.011714458465576,86
-2.3143808841705322,-2.1865181922912598,2.0246524810791016,87
-2.3182969093322754,-2.2159311771392822,2.0370898246765137,88
-2.319429397583008,-2.244215965270996,2.0489511489868164,89
-2.3180999755859375,-2.2711493968963623,2.0600838661193848,90
