total thrust f,t
0.38498973846435547,0
0.3580314517021179,1
0.3547549247741699,2
0.3578246831893921,3
0.35412225127220154,4
0.3802390694618225,5
0.3755362927913666,6
0.3850170373916626,7
0.38111257553100586,8
0.38087597489356995,9
0.37558355927467346,10
0.37559443712234497,11
0.3692580759525299,12
0.3541295528411865,13
0.3549797534942627,14
0.34528791904449463,15
0.34935835003852844,16
0.3488297760486603,17
0.3510034680366516,18
0.3667146563529968,19
0.36936241388320923,20
0.3726772964000702,21
0.39263319969177246,22
0.40478041768074036,23
0.4164513051509857,24
0.4343969225883484,25
0.42549365758895874,26
0.44090619683265686,27
0.4355126619338989,28
0.43304210901260376,29
0.4368959367275238,30
0.4254007637500763,31
0.42351338267326355,32
0.4145503640174866,33
0.436697781085968,34
0.44301825761795044,35
0.4534836709499359,36
0.45539310574531555,37
0.4442470371723175,38
0.45151326060295105,39
0.42063209414482117,40
0.4012814462184906,41
0.36329585313796997,42
0.3419764041900635,43
0.30965539813041687,44
0.29591313004493713,45
0.24520663917064667,46
0.28005123138427734,47
0.2490829974412918,48
0.24816769361495972,49
0.22616121172904968,50
0.24109302461147308,51
0.2725857198238373,52
0.25142741203308105,53
0.2670254707336426,54
0.2584740221500397,55
0.28359684348106384,56
0.26761460304260254,57
0.2821865975856781,58
0.3066771328449249,59
0.2939119338989258,60
0.30174925923347473,61
0.3323490619659424,62
0.33743152022361755,63
0.33593985438346863,64
0.33941730856895447,65
0.3503841459751129,66
0.36274048686027527,67
0.34386125206947327,68
0.3734322190284729,69
0.342370867729187,70
0.354752779006958,71
0.3411213159561157,72
0.3567291498184204,73
0.36376863718032837,74
0.35485827922821045,75
0.3426256775856018,76
0.36482104659080505,77
0.34364503622055054,78
0.38745322823524475,79
0.33249393105506897,80
0.3546088635921478,81
0.36298564076423645,82
0.37088900804519653,83
0.34916481375694275,84
0.33732321858406067,85
0.34411314129829407,86
0.33271145820617676,87
0.32656291127204895,88
0.3122004270553589,89
0.31204718351364136,90
0.31420227885246277,91
0.2814875841140747,92
0.31056734919548035,93
0.2689279615879059,94
0.29033321142196655,95
0.27076223492622375,96
0.2763589322566986,97
0.2654537856578827,98
0.29171568155288696,99
0.263680636882782,100
0.2866291403770447,101
0.28042829036712646,102
0.2817867398262024,103
0.2647189497947693,104
0.2971595525741577,105
0.2935951054096222,106
0.2831438481807709,107
0.2934649884700775,108
0.2941424548625946,109
0.3189582824707031,110
0.28570136427879333,111
0.3067761957645416,112
0.3180646002292633,113
0.3021656274795532,114
0.314961314201355,115
0.31887978315353394,116
0.3134114146232605,117
0.3066789209842682,118
0.3213035762310028,119
0.3123372793197632,120
0.314344584941864,121
0.3076537549495697,122
0.33451318740844727,123
0.3390681743621826,124
0.318630188703537,125
0.32422685623168945,126
0.33204177021980286,127
0.3534413278102875,128
0.32218506932258606,129
0.317563533782959,130
0.3326689302921295,131
0.31543847918510437,132
0.3289468288421631,133
0.3332294523715973,134
0.3256133198738098,135
0.29071593284606934,136
0.2879771888256073,137
0.3071828782558441,138
0.282153844833374,139
0.3118649423122406,140
0.2976278066635132,141
0.2851387560367584,142
0.2762443423271179,143
0.2825779318809509,144
0.2856157422065735,145
0.29006996750831604,146
0.31857752799987793,147
0.2809898555278778,148
0.2833350598812103,149
0.30574727058410645,150
0.29967379570007324,151
0.3004413843154907,152
0.27854546904563904,153
0.2817777693271637,154
0.2870565950870514,155
0.2985396385192871,156
0.30316653847694397,157
0.28086650371551514,158
0.307628333568573,159
0.29240983724594116,160
0.29540249705314636,161
0.30896082520484924,162
0.29497697949409485,163
0.32002487778663635,164
0.31230077147483826,165
0.3193679451942444,166
0.3264530599117279,167
0.3238426148891449,168
0.31538668274879456,169
0.3217760920524597,170
0.32203203439712524,171
0.3038692772388458,172
0.3319748342037201,173
0.3348620533943176,174
0.3431342840194702,175
0.3313417136669159,176
0.3624551594257355,177
0.33960577845573425,178
0.3209919035434723,179
0.34806910157203674,180
0.30732837319374084,181
0.34262779355049133,182
0.3233320116996765,183
0.3247033357620239,184
0.333364337682724,185
0.30030515789985657,186
0.3195227086544037,187
0.3235361874103546,188
0.29469892382621765,189
0.31399744749069214,190
0.30835258960723877,191
0.3143487572669983,192
0.311098575592041,193
0.2828882336616516,194
0.2857992649078369,195
0.29093945026397705,196
0.31704944372177124,197
0.2946319282054901,198
0.3007615804672241,199
0.29096391797065735,200
0.30938470363616943,201
0.309183806180954,202
0.28909143805503845,203
0.29018548130989075,204
0.29264774918556213,205
0.308359831571579,206
0.28270307183265686,207
0.29784637689590454,208
0.31308436393737793,209
0.3140130043029785,210
0.3180592954158783,211
0.2938237488269806,212
0.3072200119495392,213
0.2898528277873993,214
0.3165495991706848,215
0.3034983277320862,216
0.31634190678596497,217
0.314633309841156,218
0.3261973261833191,219
0.3145362436771393,220
0.30872923135757446,221
0.3233106732368469,222
0.30036666989326477,223
0.32877177000045776,224
0.33434486389160156,225
0.3362457752227783,226
0.33355802297592163,227
0.3272418975830078,228
0.32884830236434937,229
0.35803931951522827,230
0.31851351261138916,231
0.35218197107315063,232
0.3279012143611908,233
0.33543094992637634,234
0.31849077343940735,235
0.2925894856452942,236
0.329037070274353,237
0.32600054144859314,238
0.31472140550613403,239
0.3057819604873657,240
0.2953704297542572,241
0.31890323758125305,242
0.2932007908821106,243
0.32138633728027344,244
0.2867472767829895,245
0.3334449231624603,246
0.31528347730636597,247
0.3115996718406677,248
0.2995327115058899,249
0.29558366537094116,250
0.2912466526031494,251
0.290323406457901,252
0.31284019351005554,253
0.292613685131073,254
