drag X,drag Y,drag Z,X_n,Y_n,Z_n,t
-0.009818203747272491,0.00993440579622984,-0.0,0.0024452582001686096,0.0006690010195598006,0.006584313232451677,0
-0.01017842162400484,0.009897548705339432,-0.0009322766563855112,-0.008970245718955994,0.012734955176711082,0.0011296860175207257,1
-0.009937767870724201,0.00994478352367878,-0.0013882826315239072,-0.016364574432373047,0.012245181947946548,0.0005718523752875626,2
-0.009786106646060944,0.009882897138595581,-0.00125797837972641,-0.012843377888202667,0.008793461136519909,0.0008801015792414546,3
-0.009219637140631676,0.0105202104896307,-0.001064359676092863,-0.005924698896706104,0.01203240267932415,-0.004265340976417065,4
-0.008288279175758362,0.01061306893825531,-0.0010114744072780013,-0.012101449072360992,0.0034942878410220146,-0.0022823456674814224,5
-0.007036223076283932,0.011067051440477371,-0.0013111695880070329,-0.004508643411099911,0.015525948256254196,-0.006814411375671625,6
-0.005487569607794285,0.011260583996772766,-0.0020992562640458345,-0.0045778788626194,0.00921075139194727,-0.004815844353288412,7
-0.003885360201820731,0.01160233560949564,-0.003037206130102277,-0.005515539087355137,0.012865805067121983,-0.0008401758968830109,8
-0.002363357460126281,0.011565453372895718,-0.004095195326954126,-0.0003861852455884218,0.016985518857836723,-0.004090973641723394,9
-0.00036698905751109123,0.011357270181179047,-0.005582890473306179,-0.005850830115377903,0.007636691443622112,-0.009053943678736687,10
0.0014687251532450318,0.011080021969974041,-0.006850130390375853,0.0003521921462379396,0.011417892761528492,-0.007721534930169582,11
0.003232881659641862,0.010819582268595695,-0.008075154386460781,-0.002782424446195364,0.006216210313141346,-0.008290644735097885,12
0.004601631313562393,0.009842146188020706,-0.009065588936209679,0.004141753073781729,0.01554611511528492,-0.008966324850916862,13
0.0063671753741800785,0.009088988415896893,-0.010465885512530804,0.004757936578243971,0.011179483495652676,-0.008224223740398884,14
0.007969286292791367,0.008136752992868423,-0.011781234294176102,0.0102226035669446,0.005925152450799942,-0.006531622726470232,15
0.009087630547583103,0.006345472764223814,-0.012973802164196968,0.006713767535984516,0.009062377735972404,-0.010664025321602821,16
0.010453714989125729,0.004998631309717894,-0.014380140230059624,0.008100134320557117,0.006004820577800274,-0.015579583123326302,17
0.011572727002203465,0.0031074415892362595,-0.015887334942817688,0.01087238173931837,0.004378417506814003,-0.012430558912456036,18
0.012259011156857014,0.0006583642680197954,-0.017407799139618874,0.014981680549681187,0.005679275840520859,-0.014653180725872517,19
0.0127705167979002,-0.0017237126594409347,-0.018862178549170494,0.01468607410788536,-0.004453504458069801,-0.011204773560166359,20
0.012734605930745602,-0.004752263892441988,-0.020216654986143112,0.011764438822865486,-0.0014931565383449197,-0.02354908548295498,21
0.01239261869341135,-0.008024010807275772,-0.02159745804965496,0.013381398282945156,-0.002252002712339163,-0.020976847037672997,22
0.011399824172258377,-0.011476356536149979,-0.022744545713067055,0.010753714479506016,-0.011803029105067253,-0.022780481725931168,23
0.009635601192712784,-0.01527454610913992,-0.023509826511144638,0.014213037677109241,-0.014091294258832932,-0.023846356198191643,24
0.007201395928859711,-0.018961284309625626,-0.023672277107834816,0.010784254409372807,-0.014401116408407688,-0.02207672782242298,25
0.004164689686149359,-0.02264932170510292,-0.023574283346533775,0.007908940315246582,-0.02016022987663746,-0.023905694484710693,26
0.0008376454934477806,-0.025672253221273422,-0.022814234718680382,0.00569002702832222,-0.020475411787629128,-0.02574591338634491,27
-0.003156335325911641,-0.028163693845272064,-0.021544737741351128,0.00434502586722374,-0.025082265958189964,-0.018215663731098175,28
-0.007403314113616943,-0.02970251999795437,-0.019927935674786568,-0.002711062552407384,-0.03087300807237625,-0.022526932880282402,29
