l_vel X,l_vel Y,l_vel Z,t
-0.2690902054309845,0.5958876013755798,0.11175563186407089,0
-0.005128085613250732,0.009235158562660217,0.08367745578289032,1
-0.01374853402376175,0.011150116100907326,0.15538665652275085,2
-0.041784241795539856,-0.00014234331320039928,0.22098329663276672,3
-0.10829394310712814,-0.022912807762622833,0.28559887409210205,4
-0.21439620852470398,-0.050060488283634186,0.34870943427085876,5
-0.34736981987953186,-0.07577435672283173,0.4016517996788025,6
-0.49859920144081116,-0.09899681806564331,0.44581595063209534,7
-0.6604295969009399,-0.11936881393194199,0.4835536777973175,8
-0.8249414563179016,-0.1379300355911255,0.5171337127685547,9
-0.9908697605133057,-0.15636524558067322,0.5481911897659302,10
-1.152360200881958,-0.17548537254333496,0.5728480815887451,11
-1.311576247215271,-0.19608113169670105,0.5937454104423523,12
-1.4685553312301636,-0.21991382539272308,0.6110315322875977,13
-1.6222031116485596,-0.24782846868038177,0.6223134994506836,14
-1.7751927375793457,-0.2795739769935608,0.6296474933624268,15
-1.9290893077850342,-0.3163411021232605,0.6354615092277527,16
-2.086209297180176,-0.3592703342437744,0.6426575183868408,17
-2.2409324645996094,-0.4084962010383606,0.6450679302215576,18
-2.393519163131714,-0.46613892912864685,0.6449022889137268,19
-2.5482399463653564,-0.5366072654724121,0.6485357880592346,20
-2.7000784873962402,-0.6195909380912781,0.6556152701377869,21
-2.846459150314331,-0.7186691761016846,0.6673632860183716,22
-2.9829182624816895,-0.8315815925598145,0.6867148876190186,23
-3.1009349822998047,-0.9563561081886292,0.7087418437004089,24
-3.2031211853027344,-1.1024222373962402,0.7461385726928711,25
-3.2733066082000732,-1.2484639883041382,0.780599057674408,26
-3.3171939849853516,-1.4014064073562622,0.8257297873497009,27
-3.329045534133911,-1.5481101274490356,0.8675232529640198,28
-3.3103623390197754,-1.6935479640960693,0.9154857397079468,29
-3.2615866661071777,-1.8339855670928955,0.9642432332038879,30
-3.184298276901245,-1.9601880311965942,1.000742793083191,31
-3.075134515762329,-2.081634759902954,1.0329737663269043,32
-2.930521011352539,-2.202572822570801,1.0607833862304688,33
-2.750643491744995,-2.316749334335327,1.0775258541107178,34
-2.545092821121216,-2.418081760406494,1.0792464017868042,35
-2.3094921112060547,-2.5065317153930664,1.0728641748428345,36
-2.0644187927246094,-2.572342872619629,1.0551167726516724,37
-1.82913076877594,-2.6131067276000977,1.0264966487884521,38
-1.6044230461120605,-2.632019519805908,0.9933677911758423,39
-1.3980414867401123,-2.6312644481658936,0.9584179520606995,40
-1.2233765125274658,-2.6140599250793457,0.9176744818687439,41
-1.077322006225586,-2.5849339962005615,0.8730329871177673,42
-0.9557533264160156,-2.5430908203125,0.8262956738471985,43
-0.8594462871551514,-2.495370626449585,0.7724124789237976,44
-0.777976393699646,-2.4386396408081055,0.7204099297523499,45
-0.7179287075996399,-2.3798797130584717,0.657748281955719,46
-0.6634028553962708,-2.313826322555542,0.6066159009933472,47
-0.6177226305007935,-2.240265369415283,0.5651659965515137,48
-0.59098881483078,-2.1743292808532715,0.5018476843833923,49
-0.5644631385803223,-2.0976877212524414,0.46746936440467834,50
-0.550556480884552,-2.0237488746643066,0.4221247434616089,51
-0.5424153208732605,-1.953663945198059,0.3739568591117859,52
-0.5396546125411987,-1.875962734222412,0.3389482796192169,53
-0.5390462279319763,-1.7961475849151611,0.3105422854423523,54
-0.5466876029968262,-1.7175889015197754,0.2776246666908264,55
-0.5559897422790527,-1.6357289552688599,0.2551223337650299,56
-0.5676578879356384,-1.5552566051483154,0.23336607217788696,57
-0.5811327695846558,-1.473780632019043,0.21270300447940826,58
-0.5983957052230835,-1.390669584274292,0.1953226625919342,59
-0.6171860694885254,-1.3053911924362183,0.18334557116031647,60
-0.6375075578689575,-1.22056245803833,0.17119050025939941,61
-0.6604868769645691,-1.1378965377807617,0.156256303191185,62
-0.6887832283973694,-1.0480049848556519,0.1549379527568817,63
-0.7206966280937195,-0.9569340348243713,0.16070343554019928,64
-0.7582593560218811,-0.8673956990242004,0.1687341332435608,65
-0.798919141292572,-0.7832800149917603,0.1768074482679367,66
-0.8465835452079773,-0.707487940788269,0.17946502566337585,67
-0.8986752033233643,-0.6309984922409058,0.19731992483139038,68
-0.9501625299453735,-0.5658371448516846,0.20690174400806427,69
-1.0096427202224731,-0.5037584900856018,0.23879122734069824,70
-1.0651612281799316,-0.4562200903892517,0.25260698795318604,71
-1.1255013942718506,-0.41737571358680725,0.2823871970176697,72
-1.182403564453125,-0.3918936550617218,0.3075650930404663,73
-1.2347509860992432,-0.37889179587364197,0.3229296803474426,74
-1.2874466180801392,-0.37626755237579346,0.3611272871494293,75
-1.3286999464035034,-0.3862408697605133,0.378920316696167,76
-1.3638389110565186,-0.4071452021598816,0.4000568091869354,77
-1.38687264919281,-0.4372712969779968,0.41178983449935913,78
-1.4040800333023071,-0.48011571168899536,0.4443851709365845,79
-1.4088683128356934,-0.527247428894043,0.4588336646556854,80
-1.402846097946167,-0.5794845819473267,0.4743040204048157,81
-1.3876491785049438,-0.6326581835746765,0.4763645529747009,82
-1.361572504043579,-0.6970728635787964,0.4929664731025696,83
-1.3283010721206665,-0.7533206939697266,0.4871269762516022,84
-1.2848572731018066,-0.814542829990387,0.4874442517757416,85
-1.234106183052063,-0.8720347285270691,0.4792434871196747,86
-1.1742053031921387,-0.9321299195289612,0.47291308641433716,87
-1.10463285446167,-0.9918785095214844,0.4632815718650818,88
-1.0267294645309448,-1.04823899269104,0.4553544819355011,89
-0.9380854964256287,-1.1034635305404663,0.44720351696014404,90
-0.8430052995681763,-1.1524393558502197,0.4358166754245758,91
