T1,T2,T3,T4,t
0.09384386241436005,0.08280149847269058,0.10872960090637207,0.10554821044206619,0
0.048365797847509384,0.10531041026115417,0.09648703038692474,0.12642787396907806,1
0.01804955303668976,0.13387614488601685,0.08238908648490906,0.13033775985240936,2
0.0585949569940567,0.1390344351530075,0.071022629737854,0.11267074942588806,3
0.09191066771745682,0.1253868192434311,0.07738366723060608,0.10691849887371063,4
0.08522698283195496,0.1382666528224945,0.053774721920490265,0.12108767032623291,5
0.09679937362670898,0.12208059430122375,0.06208536773920059,0.11733585596084595,6
0.09135603159666061,0.12275100499391556,0.06602658331394196,0.12293346971273422,7
0.07862129807472229,0.1251509189605713,0.06406225264072418,0.12610755860805511,8
0.10091061145067215,0.1016024574637413,0.09306513518095016,0.11213383823633194,9
0.09702515602111816,0.10135483741760254,0.09592694044113159,0.10821613669395447,10
0.08528649806976318,0.1050056740641594,0.0874798521399498,0.10572104901075363,11
0.07905305922031403,0.10690374672412872,0.08222029358148575,0.10539576411247253,12
0.08313561975955963,0.10340916365385056,0.08981145173311234,0.10588235408067703,13
0.07914502173662186,0.1050543561577797,0.08230128884315491,0.10588452965021133,14
0.07282447814941406,0.11262524127960205,0.07527560740709305,0.11000700294971466,15
0.06982368230819702,0.11390893161296844,0.07041805982589722,0.11239169538021088,16
0.06971056759357452,0.11058413237333298,0.07430928945541382,0.1159692332148552,17
0.07055822014808655,0.11721718311309814,0.07408195734024048,0.12370172142982483,18
0.0699935182929039,0.11791002005338669,0.07015962898731232,0.12158633023500443,19
0.0710834264755249,0.12207908928394318,0.07381422817707062,0.12954767048358917,20
0.07215069979429245,0.1208067387342453,0.07575897872447968,0.12797264754772186,21
0.08146610110998154,0.11668994277715683,0.08782970905303955,0.1260807067155838,22
0.08442763984203339,0.11596450954675674,0.0984189361333847,0.12554548680782318,23
0.08615567535161972,0.11368764936923981,0.09892979264259338,0.12003462016582489,24
0.09042172878980637,0.1110689789056778,0.09663435816764832,0.11064715683460236,25
0.09913492202758789,0.1046062707901001,0.115081787109375,0.1068667471408844,26
0.1004772037267685,0.10599266737699509,0.11223559081554413,0.10227326303720474,27
0.10043316334486008,0.10188356041908264,0.1202155351638794,0.09283679723739624,28
0.09489767253398895,0.10969149321317673,0.11396663635969162,0.09738285094499588,29
0.09230311214923859,0.11138949543237686,0.11494763195514679,0.0936644896864891,30
0.08546784520149231,0.12389314919710159,0.10469362884759903,0.09885182231664658,31
0.08397255092859268,0.13231423497200012,0.09742351621389389,0.10673582553863525,32
0.09296973049640656,0.13531312346458435,0.0898539200425148,0.11678571999073029,33
0.09873884171247482,0.13112865388393402,0.09244983643293381,0.11627620458602905,34
0.11924370378255844,0.11299001425504684,0.10312893986701965,0.11299706250429153,35
0.12423423677682877,0.09927570819854736,0.11308065056800842,0.09975168108940125,36
0.13750338554382324,0.07937167584896088,0.12315192073583603,0.0909268707036972,37
0.14375825226306915,0.057559430599212646,0.13272207975387573,0.07283033430576324,38
0.1370047628879547,0.04375039041042328,0.138817697763443,0.05482490360736847,39
0.12561990320682526,0.03939071670174599,0.13079167902469635,0.05043274536728859,40
0.10470902919769287,0.042471744120121,0.1190212145447731,0.04796101897954941,41
0.07759492844343185,0.05587555468082428,0.09133916348218918,0.04813772439956665,42
0.05810907855629921,0.06514839082956314,0.07129450887441635,0.05674334615468979,43
0.060761287808418274,0.0612289123237133,0.06883841007947922,0.05173511430621147,44
0.0375693216919899,0.07715827971696854,0.04858500510454178,0.0584476962685585,45
0.06580790877342224,0.05561036989092827,0.06699962168931961,0.05476992949843407,46
0.05165969207882881,0.06979142874479294,0.0515720397233963,0.05529521405696869,47
0.054409537464380264,0.0664568766951561,0.052328720688819885,0.05590227618813515,48
0.0671088695526123,0.05739690735936165,0.0674251988530159,0.0544436052441597,49
0.04848827049136162,0.06794967502355576,0.05263765528798103,0.04464998096227646,50
