total thrust f,t
0.3944898843765259,0
0.3777163028717041,1
0.3704882264137268,2
0.37934815883636475,3
0.39575842022895813,4
0.3995387554168701,5
0.40259939432144165,6
0.40383604168891907,7
0.40220150351524353,8
0.40153130888938904,9
0.39201071858406067,10
0.38719460368156433,11
0.38284218311309814,12
0.37523218989372253,13
0.37186992168426514,14
0.37320736050605774,15
0.38005995750427246,16
0.3756560683250427,17
0.37504369020462036,18
0.3867436349391937,19
0.394511878490448,20
0.4045553505420685,21
0.41412535309791565,22
0.4129622280597687,23
0.4363114535808563,24
0.4195474088191986,25
0.4290352463722229,26
0.415109246969223,27
0.42059004306793213,28
0.4212239682674408,29
0.4038596451282501,30
0.40868738293647766,31
0.4233885109424591,32
0.43346285820007324,33
0.4341241419315338,34
0.4502555727958679,35
0.44246241450309753,36
0.415499210357666,37
0.39581024646759033,38
0.3718554973602295,39
0.33247753977775574,40
0.30097079277038574,41
0.2780553698539734,42
0.2503945231437683,43
0.244266077876091,44
0.21880771219730377,45
0.23275212943553925,46
0.244169682264328,47
0.20622216165065765,48
0.24856369197368622,49
0.23039108514785767,50
0.22412551939487457,51
0.2445952594280243,52
0.25413382053375244,53
0.24763166904449463,54
0.2631169557571411,55
0.2636243999004364,56
0.26571351289749146,57
0.27130162715911865,58
0.27976998686790466,59
0.2796495258808136,60
0.2755730152130127,61
0.2979784905910492,62
0.3086744248867035,63
0.3125194013118744,64
0.3110722303390503,65
0.3027259111404419,66
0.32464393973350525,67
0.30970239639282227,68
0.3414764702320099,69
0.3124389052391052,70
0.334206223487854,71
0.32540255784988403,72
0.31012606620788574,73
0.34181907773017883,74
0.3118903338909149,75
0.31689274311065674,76
0.3040117919445038,77
0.3357410728931427,78
0.31189584732055664,79
0.31541648507118225,80
0.2985445559024811,81
0.3244136869907379,82
0.2927257716655731,83
0.30575013160705566,84
0.29542723298072815,85
0.3026115596294403,86
0.30260202288627625,87
0.30750319361686707,88
0.31272441148757935,89
0.31051042675971985,90
0.29241183400154114,91
0.2699679732322693,92
0.2887742519378662,93
0.3054906129837036,94
0.2755577266216278,95
0.2880525290966034,96
0.2893926799297333,97
0.25883749127388,98
0.2655334770679474,99
0.2792227268218994,100
0.2759620249271393,101
0.251731276512146,102
0.2784934937953949,103
