moment X,moment Y,moment Z,t
0.0012341830879449844,-0.0010663066059350967,-1.5966388673405163e-05,0
0.00097189488587901,-0.0023338659666478634,0.00044720835285261273,1
-0.00029526508296839893,-0.0025375126861035824,0.001032377127557993,2
-0.0011876490898430347,-0.0006419577985070646,0.0008345223031938076,3
-0.0009827122557908297,0.0007388703525066376,0.00039073682273738086,4
-0.0008068641182035208,0.0014899641973897815,0.0005598861607722938,5
-0.0003421487635932863,0.0014286283403635025,0.0006360425613820553,6
0.00015822597197256982,0.0011385513935238123,0.0003622344811446965,7
0.0002272174460813403,0.0005712889251299202,0.00035259954165667295,8
4.30053478339687e-05,0.0003281721437815577,0.0005050873151049018,9
0.00043893209658563137,0.00015131865802686661,6.947426300030202e-05,10
5.731098281103186e-05,-1.1049839940824313e-06,0.00022794028336647898,11
-2.966821057270863e-06,-0.0002045503060799092,0.00023702745966147631,12
-4.8473626520717517e-05,-9.155592852039263e-05,0.00030398069065995514,13
-0.0001279298885492608,-0.00013677834067493677,0.0004398021847009659,14
0.00015294655167963356,-0.0001510719012003392,0.00037511266418732703,15
0.00013550579024013132,-0.00018813264614436775,0.0004393417912069708,16
0.00021147973893675953,-0.00016536137263756245,0.0005107132019475102,17
5.268297900329344e-05,-0.00013342111196834594,0.0007053353474475443,18
0.0004401234327815473,-0.00031288876198232174,0.0005420147790573537,19
0.00033091672230511904,-4.9775753723224625e-05,0.0006581431953236461,20
0.0004521865339484066,-0.0003196812467649579,0.0005817406345158815,21
0.00035011357977055013,-0.0002977017720695585,0.00048183894250541925,22
0.0004927620757371187,-0.0006066462374292314,0.0003405327151995152,23
0.0003003584570251405,-0.0004099136567674577,0.0003392740327399224,24
7.622554403496906e-05,-0.00041572630289010704,6.327224400592968e-05,25
0.0001562632533023134,-0.0006095738499425352,-6.183364894241095e-05,26
-0.00035331121762283146,-0.0006245655240491033,-0.0001005838203127496,27
-0.0004841182962991297,-0.0011034469353035092,-0.00022065134544391185,28
-0.0009158317698165774,-0.0012294902699068189,-3.707134965225123e-05,29
-0.0008695637225173414,-0.0008750518900342286,0.00014856000780127943,30
-0.0013470107223838568,-0.000995028531178832,0.00024387372832279652,31
-0.000925807689782232,-0.0005186866037547588,0.00026327717932872474,32
-0.0009969571838155389,-4.159166564932093e-05,0.00026819846243597567,33
-0.00036159640876576304,0.0006006922922097147,0.00019585189875215292,34
-7.203630957519636e-05,0.000706536986399442,-9.757855877978727e-05,35
0.00016519255586899817,0.0006706230924464762,-0.0003470296214800328,36
0.0002918658428825438,0.00035764373023994267,-0.0006847759359516203,37
0.0005680961185134947,0.0004785406345035881,-0.0005268202512525022,38
0.0004891330609098077,-9.505215530225541e-06,-0.0009647462284192443,39
0.00048120252904482186,-0.00021117267897352576,-0.0009101553587242961,40
