l_vel X,l_vel Y,l_vel Z,t
0.07297080010175705,-0.01720084436237812,0.19753800332546234,0
-0.00865478441119194,-2.0681000023614615e-06,-0.05168446525931358,1
-0.02144419215619564,0.0012607108801603317,-0.1103014349937439,2
-0.03695625811815262,0.0003408240736462176,-0.16915370523929596,3
-0.05691811069846153,-0.003179580671712756,-0.21226683259010315,4
-0.08480839431285858,-0.01139638852328062,-0.22062835097312927,5
-0.11976590752601624,-0.024268334731459618,-0.20900455117225647,6
-0.16664649546146393,-0.04391578584909439,-0.16040727496147156,7
-0.22509023547172546,-0.0711868405342102,-0.07906458526849747,8
-0.29560384154319763,-0.10434717684984207,0.03327304869890213,9
-0.3728651702404022,-0.13848631083965302,0.15436093509197235,10
-0.45985665917396545,-0.17497257888317108,0.29803967475891113,11
-0.5465614795684814,-0.2095855325460434,0.4304870367050171,12
-0.6377357840538025,-0.2444721758365631,0.5739840865135193,13
-0.7245848774909973,-0.277529239654541,0.7048919200897217,14
-0.8115519285202026,-0.3120841085910797,0.8520202040672302,15
-0.8863666653633118,-0.343228280544281,0.9734070897102356,16
-0.951574444770813,-0.37397053837776184,1.0762145519256592,17
-1.0103224515914917,-0.40769457817077637,1.1887162923812866,18
-1.0521965026855469,-0.4379044771194458,1.249808669090271,19
-1.0827856063842773,-0.467800110578537,1.2915481328964233,20
-1.1039859056472778,-0.5025438666343689,1.3377107381820679,21
-1.1143709421157837,-0.5325222015380859,1.332478642463684,22
-1.1180195808410645,-0.5628141760826111,1.3119138479232788,23
-1.1165403127670288,-0.5892261862754822,1.2572890520095825,24
-1.1115024089813232,-0.6154284477233887,1.1891975402832031,25
-1.1020742654800415,-0.64268559217453,1.1187809705734253,26
-1.090700626373291,-0.6661605834960938,1.0261211395263672,27
-1.0777432918548584,-0.688010573387146,0.9243183732032776,28
-1.062427043914795,-0.707301676273346,0.8126659393310547,29
-1.0455213785171509,-0.7264872193336487,0.6973958611488342,30
-1.0342398881912231,-0.7369683384895325,0.5534647107124329,31
-1.0160664319992065,-0.7527632713317871,0.42871156334877014,32
-0.9934497475624084,-0.7710458040237427,0.31669437885284424,33
-0.9734945297241211,-0.7865254282951355,0.19630540907382965,34
-0.9566224217414856,-0.7985819578170776,0.0684133991599083,35
-0.9358230233192444,-0.814936637878418,-0.04149907827377319,36
-0.91119784116745,-0.8353292942047119,-0.1284523755311966,37
-0.8886994123458862,-0.8535125851631165,-0.2149360626935959,38
-0.8663433194160461,-0.8740190863609314,-0.2884345054626465,39
-0.8481320142745972,-0.8913106322288513,-0.361653208732605,40
-0.8242650628089905,-0.9179098606109619,-0.3829288184642792,41
-0.8021246790885925,-0.9475560188293457,-0.36361002922058105,42
-0.7865293622016907,-0.973298966884613,-0.33928993344306946,43
-0.7771352529525757,-0.9970739483833313,-0.29576337337493896,44
-0.7757008671760559,-1.0142194032669067,-0.2579222619533539,45
-0.7828881740570068,-1.0252749919891357,-0.23615926504135132,46
-0.8000712990760803,-1.0349100828170776,-0.18096479773521423,47
-0.8248438835144043,-1.0384160280227661,-0.12549622356891632,48
-0.8575584292411804,-1.0375229120254517,-0.05848458781838417,49
-0.8914111256599426,-1.0305052995681763,-0.01980767212808132,50
-0.933255136013031,-1.0195432901382446,0.05493171513080597,51
-0.9732265472412109,-1.0052533149719238,0.10546831786632538,52
-1.017706036567688,-0.9869326949119568,0.1855880469083786,53
-1.059598684310913,-0.9666728973388672,0.2640678882598877,54
-1.0943031311035156,-0.9474196434020996,0.3010624349117279,55
-1.1285099983215332,-0.9268144965171814,0.3573188781738281,56
-1.1589349508285522,-0.9069214463233948,0.4205893278121948,57
-1.1859874725341797,-0.8891727328300476,0.48953065276145935,58
-1.2060683965682983,-0.8756594061851501,0.5054941773414612,59
-1.2231221199035645,-0.8651514649391174,0.5222133994102478,60
-1.2350475788116455,-0.8576778769493103,0.5286330580711365,61
-1.2433654069900513,-0.8540492057800293,0.5248075127601624,62
-1.2467981576919556,-0.8539579510688782,0.5059785842895508,63
-1.2470734119415283,-0.8569932579994202,0.46450456976890564,64
-1.2454731464385986,-0.8617871403694153,0.39690515398979187,65
-1.2433485984802246,-0.8689299821853638,0.3200990855693817,66
-1.2368462085723877,-0.8812626600265503,0.2699551284313202,67
-1.2308269739151,-0.8920860290527344,0.1874961405992508,68
-1.224724292755127,-0.9026176929473877,0.0954371765255928,69
-1.2135320901870728,-0.9201610684394836,0.039129167795181274,70
-1.2020930051803589,-0.9377621412277222,-0.02369234524667263,71
-1.193878412246704,-0.9502695798873901,-0.11477592587471008,72
-1.179898977279663,-0.9709075093269348,-0.1620686799287796,73
-1.1667048931121826,-0.989146888256073,-0.2166275680065155,74
-1.1522631645202637,-1.0093032121658325,-0.25948774814605713,75
-1.1358085870742798,-1.0323840379714966,-0.27872434258461,76
-1.1186096668243408,-1.054436206817627,-0.28459036350250244,77
-1.1030378341674805,-1.072931170463562,-0.2986992597579956,78
-1.0849051475524902,-1.0944151878356934,-0.27484607696533203,79
-1.0724799633026123,-1.1078308820724487,-0.2768426537513733,80
-1.0608720779418945,-1.120131492614746,-0.26929837465286255,81
-1.0545191764831543,-1.1278547048568726,-0.27244454622268677,82
-1.0472373962402344,-1.1335011720657349,-0.22937709093093872,83
-1.0432648658752441,-1.134254813194275,-0.20683497190475464,84
-1.0435001850128174,-1.130556583404541,-0.2080111801624298,85
-1.0458887815475464,-1.1227853298187256,-0.1873677372932434,86
-1.0511071681976318,-1.1117346286773682,-0.19099949300289154,87
-1.0581564903259277,-1.0973032712936401,-0.17405928671360016,88
-1.068456768989563,-1.079331874847412,-0.1255338042974472,89
-1.0799397230148315,-1.0570857524871826,-0.10259503871202469,90
-1.0908524990081787,-1.0342597961425781,-0.10368865728378296,91
-1.1025831699371338,-1.0080745220184326,-0.08896733820438385,92
-1.1146109104156494,-0.9806124567985535,-0.07321999967098236,93
-1.1268655061721802,-0.9502608776092529,-0.04468197375535965,94
-1.1378917694091797,-0.9188750982284546,-0.026277288794517517,95
-1.1480196714401245,-0.888077974319458,-0.010128097608685493,96
-1.1581206321716309,-0.8555698990821838,0.012252851389348507,97
-1.1670639514923096,-0.8246008157730103,0.014119410887360573,98
-1.1746852397918701,-0.7928399443626404,0.020834092050790787,99
-1.1811797618865967,-0.7627382278442383,0.017924174666404724,100
-1.187132477760315,-0.7334423661231995,0.016527436673641205,101
-1.1931593418121338,-0.7061910629272461,0.0030008265748620033,102
-1.198157548904419,-0.6786624193191528,0.0020731694530695677,103
-1.202111840248108,-0.6514548063278198,0.0038359975442290306,104
-1.2047683000564575,-0.626060426235199,-0.001116231200285256,105
-1.2063559293746948,-0.6012359857559204,0.005865892861038446,106
-1.209142804145813,-0.5803368091583252,-0.009541647508740425,107
-1.2101731300354004,-0.5570104122161865,3.031913365703076e-05,108
-1.21082603931427,-0.5362666249275208,0.0006168927066028118,109
-1.2112884521484375,-0.5161685347557068,0.005510044749826193,110
-1.2115250825881958,-0.4955388009548187,0.024195443838834763,111
-1.2114413976669312,-0.47710850834846497,0.018296100199222565,112
-1.212698221206665,-0.46163657307624817,-0.01095998752862215,113
-1.213572382926941,-0.4448792040348053,0.0016680764965713024,114
-1.2110741138458252,-0.4246496558189392,0.06828712671995163,115
-1.2108955383300781,-0.4078631103038788,0.08673464506864548,116
-1.2103937864303589,-0.3904673457145691,0.12165562063455582,117
-1.2107033729553223,-0.3740628659725189,0.13992071151733398,118
-1.2120585441589355,-0.36048340797424316,0.1322590857744217,119
-1.2117245197296143,-0.34419551491737366,0.17667923867702484,120
-1.2129946947097778,-0.331767201423645,0.18514123558998108,121
-1.2126044034957886,-0.3176121413707733,0.23296292126178741,122
-1.2122641801834106,-0.3055242896080017,0.2593078017234802,123
-1.2103904485702515,-0.2941765785217285,0.3034818470478058,124
-1.2096980810165405,-0.2845326066017151,0.30415067076683044,125
-1.207485318183899,-0.27609607577323914,0.30710169672966003,126
