T1,T2,T3,T4,t
0.06459517031908035,0.018307605758309364,0.08459604531526566,0.020499343052506447,0
0.07626429200172424,0.0013280585408210754,0.07694528996944427,0.011495493352413177,1
0.08407559245824814,0.010370634496212006,0.09052921831607819,0.012775599956512451,2
0.08721474558115005,0.020735319703817368,0.09191696345806122,0.026051882654428482,3
0.09236976504325867,0.03728960454463959,0.09102171659469604,0.040836647152900696,4
0.08961202204227448,0.05602607876062393,0.08816000819206238,0.057213641703128815,5
0.10357475280761719,0.07316672801971436,0.09946433454751968,0.07288312911987305,6
0.09912220388650894,0.09733915328979492,0.09512738883495331,0.09010706841945648,7
0.10561051219701767,0.10793369263410568,0.10452473163604736,0.1034359410405159,8
0.11104284971952438,0.114841528236866,0.1068904921412468,0.11648187786340714,9
0.11323681473731995,0.12498306483030319,0.11040974408388138,0.12136321514844894,10
0.09479739516973495,0.13249057531356812,0.08994527906179428,0.13317596912384033,11
0.11203601211309433,0.14048485457897186,0.10298438370227814,0.13217274844646454,12
0.10477328300476074,0.14139968156814575,0.10145649313926697,0.1390601396560669,13
0.10391929745674133,0.1415257453918457,0.09732263535261154,0.13918879628181458,14
0.10007171332836151,0.1384001523256302,0.09530945122241974,0.13573984801769257,15
0.09822912514209747,0.13319921493530273,0.09267501533031464,0.13045144081115723,16
0.08044561743736267,0.12528623640537262,0.07812462747097015,0.12738804519176483,17
0.07810361683368683,0.11528946459293365,0.0764164924621582,0.11566868424415588,18
0.06505279242992401,0.10743797570466995,0.06246894598007202,0.10969278961420059,19
0.05361425131559372,0.09632717072963715,0.05451472848653793,0.09849786758422852,20
0.04982392489910126,0.08906184136867523,0.047679200768470764,0.08663152158260345,21
0.04999486356973648,0.08000588417053223,0.04859251528978348,0.07974566519260406,22
0.04209403321146965,0.07015945762395859,0.043366387486457825,0.07018723338842392,23
0.03324194997549057,0.061515968292951584,0.033035844564437866,0.06201779469847679,24
0.04839308187365532,0.047348689287900925,0.05237036943435669,0.046221744269132614,25
0.03869863599538803,0.042245037853717804,0.04181341826915741,0.042497411370277405,26
0.036933623254299164,0.03367455303668976,0.03926962986588478,0.03284637629985809,27
0.0302549097687006,0.026777317747473717,0.03637222200632095,0.02894909866154194,28
0.03719377517700195,0.01904715970158577,0.0439961776137352,0.021718833595514297,29
0.03480599820613861,0.013293899595737457,0.041041359305381775,0.012170128524303436,30
0.04673871025443077,0.01458248496055603,0.055212825536727905,0.017383314669132233,31
0.029248006641864777,0.009809219278395176,0.03322073444724083,0.011323799379169941,32
0.035080038011074066,0.011882204562425613,0.042574308812618256,0.013168398290872574,33
0.05466916412115097,0.01784311793744564,0.061690524220466614,0.015909379348158836,34
0.05797942727804184,0.021784672513604164,0.061373211443424225,0.02411673404276371,35
0.06620743870735168,0.027452854439616203,0.07387062907218933,0.02607189677655697,36
0.07298579066991806,0.03037303499877453,0.07669384777545929,0.03720652312040329,37
0.061564020812511444,0.03425401449203491,0.0676003247499466,0.03370610624551773,38
0.08468630909919739,0.04330683499574661,0.08830492198467255,0.04412815719842911,39
0.08936288952827454,0.04788568988442421,0.09261061996221542,0.05099693313241005,40
0.09917264431715012,0.05589699000120163,0.10323348641395569,0.05616457015275955,41
0.10936537384986877,0.05831863731145859,0.11233915388584137,0.06482135504484177,42
0.08683555573225021,0.07231295108795166,0.08204325288534164,0.07162590324878693,43
0.09148342907428741,0.0763130858540535,0.08946490287780762,0.08000952750444412,44
0.08868512511253357,0.08788013458251953,0.08305622637271881,0.0855771154165268,45
0.08204249292612076,0.0963321104645729,0.07528457790613174,0.09346852451562881,46
0.08286487311124802,0.10291364789009094,0.07717922329902649,0.10266590118408203,47
0.10368151217699051,0.10607560724020004,0.10214630514383316,0.10293196886777878,48
0.08668308705091476,0.11247840523719788,0.08056782186031342,0.10819929838180542,49
0.09105723351240158,0.11525830626487732,0.08741685003042221,0.11371390521526337,50
0.08408596366643906,0.11403753608465195,0.08029692620038986,0.1160065159201622,51
0.07763911038637161,0.11801116168498993,0.07262042164802551,0.11321733891963959,52
0.060672491788864136,0.11586244404315948,0.05577050894498825,0.11540992558002472,53
0.08145445585250854,0.11306288838386536,0.07808054983615875,0.11445175111293793,54
0.07015665620565414,0.10944101959466934,0.06755843758583069,0.10939828306436539,55
0.058980368077754974,0.1077607274055481,0.05484095960855484,0.10602393746376038,56
0.058790549635887146,0.10418181866407394,0.05561041086912155,0.0997975543141365,57
0.06961996853351593,0.09932152926921844,0.06729400157928467,0.10317912697792053,58
0.06271426379680634,0.08744104206562042,0.06375525891780853,0.09134434163570404,59
0.05047627538442612,0.07702730596065521,0.05149461328983307,0.07818044722080231,60
0.04479536786675453,0.07284950464963913,0.04350168630480766,0.07085351645946503,61
0.03860913962125778,0.06709451973438263,0.03852510824799538,0.0663389340043068,62
0.046626102179288864,0.06101436913013458,0.045765578746795654,0.06197700649499893,63
0.03935263305902481,0.04953790083527565,0.042016468942165375,0.0584518127143383,64
0.03962547332048416,0.03540739789605141,0.04719604551792145,0.03379741683602333,65
0.040801987051963806,0.03752461448311806,0.0436626598238945,0.03495115414261818,66
0.05790422484278679,0.03584378585219383,0.06472066044807434,0.03953723981976509,67
0.060621753334999084,0.03593280166387558,0.06731966882944107,0.03341251611709595,68
0.0658462643623352,0.039770253002643585,0.06978996843099594,0.038502126932144165,69
0.05588603764772415,0.039540283381938934,0.057836078107357025,0.044561050832271576,70
0.0557122603058815,0.037940073758363724,0.06472859531641006,0.03810804709792137,71
0.06208600476384163,0.043195940554142,0.0635247677564621,0.03849171847105026,72
0.07408994436264038,0.04761849343776703,0.07610680162906647,0.0498603880405426,73
0.06733381748199463,0.05064292252063751,0.07116885483264923,0.04698535054922104,74
0.08676712214946747,0.05433147773146629,0.08874901384115219,0.057992395013570786,75
0.09615357965230942,0.054456040263175964,0.10774202644824982,0.05812917649745941,76
0.07719850540161133,0.05632638558745384,0.07295741885900497,0.054201822727918625,77
0.07379329204559326,0.060252267867326736,0.07659288495779037,0.05905656889081001,78
0.0913943201303482,0.06198955699801445,0.09249800443649292,0.06500263512134552,79
0.09698976576328278,0.0643741637468338,0.10297133028507233,0.0647231787443161,80
0.08064933866262436,0.06863691657781601,0.07495299726724625,0.06659696251153946,81
0.06991837173700333,0.07234785705804825,0.06875202059745789,0.07295001298189163,82
0.0682186484336853,0.07674334198236465,0.0661010593175888,0.07194653898477554,83
0.06497620791196823,0.08070945739746094,0.06046031415462494,0.08180941641330719,84
0.06397365033626556,0.07657468318939209,0.06281658262014389,0.07813757658004761,85
0.08022904396057129,0.07590171694755554,0.079065702855587,0.07538649439811707,86
0.06928712129592896,0.08087289333343506,0.0662548616528511,0.08087606728076935,87
0.059070706367492676,0.08076535910367966,0.05795777589082718,0.08022119849920273,88
0.04864831641316414,0.08490385860204697,0.043696328997612,0.08290848881006241,89
0.06722982227802277,0.08276242017745972,0.06493203341960907,0.08511307835578918,90
0.06252191215753555,0.07700887322425842,0.06357201933860779,0.07703308761119843,91
0.06266104429960251,0.08017431199550629,0.061415255069732666,0.07658399641513824,92
0.0675431415438652,0.07907290756702423,0.06644199788570404,0.08219866454601288,93
0.06451554596424103,0.07137248665094376,0.06508266180753708,0.0744032934308052,94
0.06996069103479385,0.06693347543478012,0.07239800691604614,0.0681079849600792,95
0.05401258543133736,0.07118527591228485,0.05351637676358223,0.06817170232534409,96
0.06899433583021164,0.07106177508831024,0.06893239170312881,0.07249622046947479,97
0.07292597740888596,0.06775343418121338,0.07484814524650574,0.07035377621650696,98
0.06291893124580383,0.06714534759521484,0.06447388231754303,0.06651826202869415,99
0.061532068997621536,0.07010282576084137,0.06036751717329025,0.06902956962585449,100
0.07998978346586227,0.06972595304250717,0.08293163776397705,0.071767158806324,101
0.07178564369678497,0.07339173555374146,0.07210363447666168,0.07020792365074158,102
0.065310537815094,0.0737471953034401,0.06467180699110031,0.07480751723051071,103
0.07925231754779816,0.07477989792823792,0.07888374477624893,0.07608294486999512,104
0.06863364577293396,0.07157404720783234,0.07142593711614609,0.0724291056394577,105
0.0574956089258194,0.0781828835606575,0.05471184849739075,0.07303059846162796,106
0.06827894598245621,0.07701253145933151,0.0665615051984787,0.08041466027498245,107
0.060790836811065674,0.07738753408193588,0.05985654890537262,0.07699679583311081,108
0.064124196767807,0.07206515222787857,0.06427592784166336,0.07545269280672073,109
0.0671801045536995,0.07228253781795502,0.07101653516292572,0.07010330259799957,110
0.08411845564842224,0.07719094306230545,0.08488551527261734,0.07383155077695847,111
0.07078433036804199,0.07557458430528641,0.07017307728528976,0.07801540940999985,112
0.08460289984941483,0.07275741547346115,0.08772996813058853,0.07591109722852707,113
0.06037788838148117,0.08025547862052917,0.05490743741393089,0.07480566203594208,114
0.06818441301584244,0.07682356983423233,0.06936203688383102,0.08131130784749985,115
0.08344496041536331,0.07831624895334244,0.08613666892051697,0.07530198246240616,116
0.07179618626832962,0.07722470909357071,0.06817103177309036,0.08079115301370621,117
0.07088614255189896,0.0737605020403862,0.07493603229522705,0.07665381580591202,118
0.06394150853157043,0.07751868665218353,0.06344503164291382,0.07235090434551239,119
0.07451695948839188,0.07958061248064041,0.07353807985782623,0.0789441391825676,120
0.06782419979572296,0.08123598247766495,0.06681723147630692,0.07922143489122391,121
0.07525715976953506,0.07966961711645126,0.07241456210613251,0.08416912704706192,122
0.08039774745702744,0.0787367969751358,0.08401082456111908,0.08037501573562622,123
0.05992336571216583,0.07734563201665878,0.05778563767671585,0.07640888541936874,124
