T1,T2,T3,T4,t
0.07900430262088776,0.02774275839328766,0.09900656342506409,0.020082861185073853,0
0.09033256769180298,0.00795348733663559,0.09840313345193863,0.02092353254556656,1
0.08426207304000854,0.0025416649878025055,0.0906161367893219,0.015683021396398544,2
0.08480868488550186,0.01655201055109501,0.08230295777320862,0.028810391202569008,3
0.09820085018873215,0.03534768149256706,0.09248337149620056,0.03557797893881798,4
0.09727390855550766,0.06485012918710709,0.0975358635187149,0.05839122086763382,5
0.11724819988012314,0.07241401821374893,0.11734282225370407,0.06866458803415298,6
0.1043933555483818,0.09555646777153015,0.10269131511449814,0.09626434743404388,7
0.1213751882314682,0.10661603510379791,0.11739157140254974,0.1042201966047287,8
0.10175465047359467,0.12308341264724731,0.09745244681835175,0.1230337917804718,9
0.10885512828826904,0.13718286156654358,0.10122284293174744,0.13244488835334778,10
0.10291077941656113,0.14606259763240814,0.09862221777439117,0.13976921141147614,11
0.11677642166614532,0.14777101576328278,0.11006858944892883,0.14113657176494598,12
0.1055414155125618,0.14988869428634644,0.09923557937145233,0.1467527151107788,13
0.09000267088413239,0.14602188766002655,0.0834324061870575,0.14465634524822235,14
0.09832004457712173,0.14505207538604736,0.0903075784444809,0.14015547931194305,15
0.09044267982244492,0.1365066021680832,0.08551025390625,0.13755492866039276,16
0.08490796387195587,0.12648755311965942,0.08301183581352234,0.12999479472637177,17
0.05660167336463928,0.11250575631856918,0.05623580142855644,0.11574917286634445,18
0.06959431618452072,0.10348203033208847,0.06716655939817429,0.10055863112211227,19
0.061089884489774704,0.09548426419496536,0.06018418073654175,0.09755939990282059,20
0.05087738484144211,0.08432282507419586,0.05191250890493393,0.08413565158843994,21
0.04266396909952164,0.0754149854183197,0.04340321570634842,0.07766728103160858,22
0.02998345158994198,0.06690333038568497,0.029613027349114418,0.06645392626523972,23
0.03197695314884186,0.05570317059755325,0.03331689536571503,0.05396238714456558,24
0.036049213260412216,0.04747321456670761,0.0358688160777092,0.045523591339588165,25
0.03976389765739441,0.038309939205646515,0.04396090656518936,0.0391383022069931,26
0.03050009347498417,0.029339967295527458,0.03407023474574089,0.028773585334420204,27
0.03593474626541138,0.02027352899312973,0.04023914411664009,0.021069645881652832,28
0.03346621245145798,0.013655833899974823,0.040972981601953506,0.016942638903856277,29
0.030419979244470596,0.008270394057035446,0.039499297738075256,0.010908950120210648,30
0.026701590046286583,-4.8541463911533356e-05,0.03226121887564659,0.0010891323909163475,31
