a_vel X,a_vel Y,a_vel Z,t
0.6062076091766357,0.6256921887397766,1.6213117837905884,0
-0.6288458704948425,-0.9132448434829712,-0.3755643367767334,1
0.30503183603286743,-1.1995000839233398,-0.8475572466850281,2
0.7996777892112732,-1.5393282175064087,-1.442537784576416,3
1.3296105861663818,-1.5386239290237427,-1.888204574584961,4
1.5785956382751465,-1.3090540170669556,-2.3201873302459717,5
1.3823317289352417,-1.2228065729141235,-2.636483907699585,6
1.353323221206665,-1.0471245050430298,-2.685515880584717,7
1.2033121585845947,-0.751652181148529,-2.6500604152679443,8
0.9682925939559937,-0.48527833819389343,-2.518791437149048,9
0.7226561903953552,-0.07604938000440598,-2.3146958351135254,10
0.4198075532913208,0.20083382725715637,-2.1847808361053467,11
0.3461223244667053,0.5297859311103821,-1.9602930545806885,12
0.26154962182044983,0.681923508644104,-1.6990776062011719,13
0.3149492144584656,0.9744391441345215,-1.360997200012207,14
0.30842989683151245,1.2181695699691772,-1.128793478012085,15
0.3486722409725189,1.354977011680603,-0.7526047229766846,16
0.49846726655960083,1.472177505493164,-0.33211809396743774,17
0.5271788239479065,1.596750020980835,-0.03956504166126251,18
0.5311486124992371,1.610520839691162,0.1942317634820938,19
0.6245298385620117,1.6424537897109985,0.5048830509185791,20
0.6708057522773743,1.4977132081985474,0.7038283348083496,21
0.5495491027832031,1.623551845550537,0.9218091368675232,22
0.5731485486030579,1.6070448160171509,1.0201995372772217,23
0.5513100028038025,1.3482673168182373,1.19351327419281,24
0.5156024694442749,1.442766547203064,1.351923942565918,25
0.46591636538505554,1.253982663154602,1.351778268814087,26
0.37661272287368774,1.153388500213623,1.362337589263916,27
0.2523163855075836,0.996961772441864,1.248681664466858,28
0.1698116511106491,0.6061397194862366,1.0320910215377808,29
-0.06570905447006226,0.4246871769428253,0.8013175129890442,30
-0.08866419643163681,0.22996439039707184,0.5577034950256348,31
-0.3668406009674072,-0.1415172666311264,0.24849872291088104,32
-0.14477676153182983,-0.3717603087425232,-0.054890673607587814,33
-0.45049840211868286,-0.8490643501281738,-0.3344285190105438,34
-0.5726480484008789,-0.868302583694458,-0.5664941072463989,35
-0.7815849184989929,-0.9832875728607178,-0.8190474510192871,36
-0.6828711628913879,-1.2060894966125488,-1.1726435422897339,37
-0.7758233547210693,-1.5845009088516235,-1.5187644958496094,38
-0.8985143899917603,-1.544693946838379,-1.799618124961853,39
-1.0955044031143188,-1.7404040098190308,-2.183130979537964,40
-0.5888606905937195,-1.792874813079834,-2.3810155391693115,41
-1.1502705812454224,-1.7668755054473877,-2.6885986328125,42
-0.6467718482017517,-1.5004748106002808,-2.7643918991088867,43
-0.7177519798278809,-1.466843605041504,-2.8290343284606934,44
-0.5070980191230774,-1.0238726139068604,-2.6809675693511963,45
-0.33511820435523987,-0.7591360211372375,-2.4192826747894287,46
-0.35010117292404175,-0.38057592511177063,-2.2738161087036133,47
-0.14040079712867737,-0.23160573840141296,-2.0928173065185547,48
-0.0741555467247963,0.023635974153876305,-1.8103265762329102,49
0.03242539241909981,0.3482036590576172,-1.5002235174179077,50
