a_vel X,a_vel Y,a_vel Z,t
0.2688860595226288,0.4629356861114502,0.13379748165607452,0
-0.08676957339048386,-0.9254416227340698,-0.4178352355957031,1
0.3543320596218109,-0.9831661581993103,-0.8869711756706238,2
0.522918701171875,-1.2408713102340698,-1.3136959075927734,3
0.7944985032081604,-1.493485927581787,-1.7831326723098755,4
1.1501810550689697,-1.358185052871704,-2.0701730251312256,5
1.1080443859100342,-1.1663529872894287,-2.297424554824829,6
1.0386689901351929,-0.9762447476387024,-2.3854968547821045,7
0.9296994805335999,-0.6909140348434448,-2.328620433807373,8
0.6171039938926697,-0.44774162769317627,-2.3911948204040527,9
0.59084153175354,-0.3349583148956299,-2.2697925567626953,10
0.5532897114753723,-0.11466850340366364,-2.093916654586792,11
0.3720470070838928,0.24832084774971008,-1.9417277574539185,12
0.35524263978004456,0.5239661931991577,-1.6827765703201294,13
0.307544469833374,0.8172539472579956,-1.3975744247436523,14
0.2637443244457245,1.061853051185608,-1.0684993267059326,15
0.3209537863731384,1.2445299625396729,-0.7007979154586792,16
0.2999894917011261,1.5698809623718262,-0.4080768823623657,17
0.3247293531894684,1.6575815677642822,-0.16073553264141083,18
0.3312617540359497,1.6144967079162598,0.08261579275131226,19
0.43052250146865845,1.641217589378357,0.22415021061897278,20
0.4251146614551544,1.4276721477508545,0.35616132616996765,21
0.41313886642456055,1.2784240245819092,0.4636683464050293,22
0.44982147216796875,1.1967072486877441,0.6222164034843445,23
0.4624086916446686,1.0688657760620117,0.7130771279335022,24
0.2863287925720215,1.0643730163574219,0.6914308071136475,25
0.23651628196239471,0.8688928484916687,0.635055661201477,26
0.0260727908462286,0.754584550857544,0.44159120321273804,27
-0.07574572414159775,0.5352063179016113,0.19862237572669983,28
-0.10352223366498947,0.1515882909297943,-0.021230973303318024,29
-0.24473467469215393,0.025099588558077812,-0.19084680080413818,30
-0.3458036184310913,-0.3343505263328552,-0.5557896494865417,31
-0.36428165435791016,-0.5364235639572144,-0.8153048157691956,32
-0.42887765169143677,-0.7897747159004211,-1.0119143724441528,33
-0.4826604127883911,-0.7216649651527405,-1.1397310495376587,34
-0.6668568253517151,-0.8899163007736206,-1.422041893005371,35
-0.6955555081367493,-0.9218130111694336,-1.6724703311920166,36
-0.7728754878044128,-1.0382750034332275,-1.9196343421936035,37
-0.6817073822021484,-1.183828353881836,-2.162017822265625,38
