total thrust f,t
0.18940506875514984,0
0.21694009006023407,1
0.20187048614025116,2
0.2450307011604309,3
0.256899893283844,4
0.28770601749420166,5
0.3273693919181824,6
0.3641493320465088,7
0.3973757326602936,8
0.42375099658966064,9
0.4330187141895294,10
0.42822495102882385,11
0.47292089462280273,12
0.43618011474609375,13
0.4340508282184601,14
0.4111075699329376,15
0.37186670303344727,16
0.35156768560409546,17
0.32963407039642334,18
0.3045159578323364,19
0.29095906019210815,20
0.2675086259841919,21
0.2580905854701996,22
0.24126367270946503,23
0.22210827469825745,24
0.2021798938512802,25
0.20153610408306122,26
0.1784454882144928,27
0.20341694355010986,28
0.1961747109889984,29
0.190085306763649,30
0.1920553594827652,31
0.21915628015995026,32
0.2357727438211441,33
0.2406209111213684,34
0.23769140243530273,35
0.25849294662475586,36
0.2505188286304474,37
0.28765177726745605,38
0.2906096875667572,39
0.3103645443916321,40
0.29642727971076965,41
0.3025561273097992,42
0.2987000644207001,43
0.32597166299819946,44
0.3100549280643463,45
0.3440725803375244,46
0.26742804050445557,47
0.2829212248325348,48
0.3199385404586792,49
0.2761921286582947,50
0.26461508870124817,51
0.27727991342544556,52
0.24856454133987427,53
0.26341718435287476,54
0.20387740433216095,55
0.17037497460842133,56
0.23947231471538544,57
0.21941199898719788,58
0.18509981036186218,59
0.2065930813550949,60
0.22938400506973267,61
0.21596716344356537,62
0.1861872524023056,63
0.2317957878112793,64
0.25413399934768677,65
0.2807198166847229,66
0.26620927453041077,67
0.23953424394130707,68
0.269347220659256,69
0.29490384459495544,70
0.2530738413333893,71
0.27195295691490173,72
0.27868929505348206,73
0.2840651571750641,74
0.2881801426410675,75
0.2902349829673767,76
0.30749043822288513,77
0.27178052067756653,78
0.2801859676837921,79
0.29750072956085205,80
0.29467272758483887,81
0.31131041049957275,82
0.25685635209083557,83
0.29663825035095215,84
0.26028573513031006,85
0.2811722755432129,86
0.2908194661140442,87
0.28938671946525574,88
0.2647678852081299,89
0.2843745946884155,90
0.2782445251941681,91
0.2533101439476013,92
0.26037731766700745,93
0.2882159948348999,94
0.26433447003364563,95
0.28266194462776184,96
0.2988123595714569,97
0.2644422650337219,98
0.2924487590789795,99
0.30126452445983887,100
0.27262961864471436,101
0.29371893405914307,102
0.28347983956336975,103
0.30990394949913025,104
0.3294011652469635,105
0.2633218467235565,106
0.2954408526420593,107
0.2962948977947235,108
0.2721906900405884,109
0.3066193461418152,110
0.28844767808914185,111
0.3058294653892517,112
0.29978591203689575,113
0.3119143545627594,114
0.2778193950653076,115
0.3035108745098114,116
0.29392141103744507,117
0.2792002260684967,118
