total thrust f,t
0.1467435508966446,0
0.18636812269687653,1
0.18905703723430634,2
0.24230147898197174,3
0.24831841886043549,4
0.2866167426109314,5
0.3230450451374054,6
0.3845686912536621,7
0.39887475967407227,8
0.4235091507434845,9
0.4521734416484833,10
0.4736329913139343,11
0.465714693069458,12
0.4708035886287689,13
0.476621150970459,14
0.46568727493286133,15
0.4268900156021118,16
0.39275696873664856,17
0.3347659409046173,18
0.34971651434898376,19
0.28767457604408264,20
0.27902618050575256,21
0.2627410292625427,22
0.23980097472667694,23
0.22212128341197968,24
0.1867862343788147,25
0.1902828812599182,26
0.15315769612789154,27
0.16416676342487335,28
0.11847589164972305,29
0.12188936769962311,30
0.15381278097629547,31
0.1836727112531662,32
0.1806398332118988,33
0.20143483579158783,34
0.22331568598747253,35
0.21670706570148468,36
0.23498572409152985,37
0.2553325891494751,38
0.28226667642593384,39
0.27539438009262085,40
0.29900455474853516,41
0.3250560760498047,42
0.2952328026294708,43
0.3157360553741455,44
0.32811152935028076,45
0.36634960770606995,46
0.3179141581058502,47
0.3510095477104187,48
0.3627285361289978,49
0.3277081847190857,50
0.3296356499195099,51
0.2789461016654968,52
0.3193041682243347,53
0.26273664832115173,54
0.24785193800926208,55
0.2552567720413208,56
0.2448892444372177,57
0.20981928706169128,58
0.20751146972179413,59
0.22224363684654236,60
0.1969650834798813,61
0.20312747359275818,62
0.22307850420475006,63
0.2387019395828247,64
0.18574628233909607,65
0.181940957903862,66
0.24011772871017456,67
0.2564208209514618,68
0.29361075162887573,69
0.2624492347240448,70
0.24708743393421173,71
0.26437830924987793,72
0.29880017042160034,73
0.27590280771255493,74
0.3056357204914093,75
0.27497541904449463,76
0.27407023310661316,77
0.29812368750572205,78
0.2966359853744507,79
0.29874610900878906,80
0.2607561945915222,81
0.2953110337257385,82
0.30807042121887207,83
0.27715450525283813,84
0.26165440678596497,85
0.2836548984050751,86
0.2464015632867813,87
0.2651976943016052,88
0.2485756129026413,89
0.27606549859046936,90
0.2688603401184082,91
0.2667536735534668,92
0.26278141140937805,93
0.26765134930610657,94
0.30220505595207214,95
0.2537901997566223,96
0.2698862552642822,97
0.2773645520210266,98
0.25904953479766846,99
0.29126763343811035,100
0.29773062467575073,101
0.2907159924507141,102
0.3245922029018402,103
0.3283199369907379,104
0.2938692271709442,105
0.32553306221961975,106
0.30367234349250793,107
0.30877020955085754,108
0.2933593690395355,109
0.30845779180526733,110
0.3103858232498169,111
0.27951276302337646,112
0.3026188313961029,113
0.2898814082145691,114
0.2739091217517853,115
0.2806536853313446,116
0.29309433698654175,117
0.2898000478744507,118
0.2966527044773102,119
0.2874319553375244,120
0.3202351927757263,121
0.2792065143585205,122
0.2975255250930786,123
0.28807997703552246,124
0.28686460852622986,125
0.30931705236434937,126
0.28733038902282715,127
0.30001240968704224,128
0.29863402247428894,129
0.2923385798931122,130
0.30308443307876587,131
0.274521142244339,132
0.3237217366695404,133
0.2910081446170807,134
0.29050031304359436,135
0.3074864447116852,136
0.2719711661338806,137
0.2664365768432617,138
0.2677258849143982,139
0.31422269344329834,140
0.2907085418701172,141
0.2441617250442505,142
0.2757517993450165,143
0.27276381850242615,144
0.28171104192733765,145
0.2994774878025055,146
0.2761705815792084,147
0.2866535484790802,148
0.26025310158729553,149
0.3412514328956604,150
0.3045630156993866,151
0.3139270842075348,152
0.30476507544517517,153
0.26754385232925415,154
0.26418548822402954,155
0.2945125102996826,156
0.2765499949455261,157
0.29776880145072937,158
0.3159565031528473,159
0.28764575719833374,160
0.32322901487350464,161
0.28447553515434265,162
0.2717939615249634,163
0.2659395635128021,164
0.28603819012641907,165
0.27811458706855774,166
0.31891950964927673,167
0.2866787314414978,168
0.31368288397789,169
0.30123278498649597,170
0.290319561958313,171
0.2638891339302063,172
0.2794319689273834,173
0.26063042879104614,174
0.2799968719482422,175
0.23294858634471893,176
0.2990553677082062,177
0.2899918854236603,178
0.23984099924564362,179
0.2244180589914322,180
0.25570493936538696,181
0.2658250629901886,182
0.22428904473781586,183
0.27119919657707214,184
0.24396464228630066,185
0.287352591753006,186
0.2459651529788971,187
0.24166937172412872,188
0.22591429948806763,189
0.2557359039783478,190
0.2581115961074829,191
0.24891164898872375,192
0.24005842208862305,193
0.2517019212245941,194
0.2630237340927124,195
0.24369840323925018,196
0.24255484342575073,197
0.2729538679122925,198
0.24618364870548248,199
0.27456316351890564,200
0.277176171541214,201
0.2648242115974426,202
0.2727945148944855,203
0.3113490641117096,204
0.3161000609397888,205
0.3108435571193695,206
0.27287447452545166,207
0.2707210183143616,208
0.27393853664398193,209
0.3081410527229309,210
0.2757120132446289,211
0.22279009222984314,212
0.2745465338230133,213
0.260365754365921,214
0.2859889566898346,215
0.2997186481952667,216
0.3020951747894287,217
0.2693585455417633,218
0.2981160581111908,219
0.2891593873500824,220
0.2876315414905548,221
0.2940134108066559,222
0.26520755887031555,223
0.27231624722480774,224
0.30454760789871216,225
0.3060903549194336,226
0.2819841802120209,227
0.3208836615085602,228
0.28518643975257874,229
0.3034241497516632,230
0.2514728307723999,231
0.3007028102874756,232
0.25927114486694336,233
0.27956441044807434,234
0.25405144691467285,235
0.2867663502693176,236
0.27955183386802673,237
0.294905424118042,238
0.28893059492111206,239
0.28865140676498413,240
0.29354074597358704,241
0.2702217698097229,242
0.31153300404548645,243
0.26613643765449524,244
0.32825952768325806,245
0.2557670474052429,246
0.2975770831108093,247
0.29813152551651,248
0.28164997696876526,249
0.2942711114883423,250
0.28175073862075806,251
0.2640283405780792,252
0.29605162143707275,253
0.2913097143173218,254
0.2996746003627777,255
0.2882233262062073,256
0.2810116112232208,257
0.24422210454940796,258
0.26877424120903015,259
0.27267494797706604,260
0.24283480644226074,261
0.2609656751155853,262
0.2733091115951538,263
0.2372513711452484,264
0.2745494544506073,265
0.29132696986198425,266
0.24301651120185852,267
0.22982865571975708,268
0.23835372924804688,269
0.23024486005306244,270
0.20576298236846924,271
0.2356705367565155,272
0.2607816159725189,273
0.26839855313301086,274
0.24431182444095612,275
0.28621822595596313,276
0.2912895381450653,277
0.2498800903558731,278
0.2516750395298004,279
0.28915953636169434,280
0.27074387669563293,281
0.2504468262195587,282
0.29589852690696716,283
0.244380921125412,284
0.2919486463069916,285
0.30633345246315,286
0.30260345339775085,287
0.28851693868637085,288
0.26484259963035583,289
0.28568336367607117,290
0.29730844497680664,291
0.2948674261569977,292
0.31967464089393616,293
0.282516211271286,294
0.29707181453704834,295
0.24590788781642914,296
0.2282431721687317,297
0.2677505314350128,298
0.29467472434043884,299
0.3234599530696869,300
0.2966485619544983,301
0.2956587076187134,302
0.3035750091075897,303
0.27352264523506165,304
0.30172860622406006,305
0.3284149169921875,306
0.3039611279964447,307
0.3085783123970032,308
0.29619890451431274,309
0.28828829526901245,310
0.2775452733039856,311
0.3211192190647125,312
0.2995612919330597,313
0.33393365144729614,314
0.3268343210220337,315
0.31769049167633057,316
0.30509063601493835,317
0.2814726233482361,318
0.27239927649497986,319
0.28777772188186646,320
0.2975170612335205,321
0.3046700358390808,322
0.2841903269290924,323
0.2632172703742981,324
0.301533043384552,325
0.28319188952445984,326
0.2601693868637085,327
0.2701529264450073,328
0.28543442487716675,329
0.29725709557533264,330
0.23855923116207123,331
0.29827600717544556,332
0.23406808078289032,333
0.26761242747306824,334
0.2514396607875824,335
0.29067403078079224,336
0.2426278442144394,337
0.27063271403312683,338
0.2541746497154236,339
0.26862862706184387,340
0.2706027328968048,341
0.25919297337532043,342
0.23091183602809906,343
0.22265611588954926,344
0.2434551864862442,345
0.2793399393558502,346
0.24526606500148773,347
0.22582165896892548,348
0.27403950691223145,349
0.26126912236213684,350
0.2311948984861374,351
0.2393934428691864,352
0.22763289511203766,353
0.2474544495344162,354
0.2724612355232239,355
0.2819671332836151,356
0.25915953516960144,357
0.2538732886314392,358
0.2893807590007782,359
0.26212602853775024,360
0.27108705043792725,361
0.2975690960884094,362
0.26434364914894104,363
0.30150675773620605,364
0.25959357619285583,365
0.2592203915119171,366
0.311555415391922,367
0.3280593156814575,368
0.2977536916732788,369
0.3080436885356903,370
0.3186775743961334,371
0.3070363700389862,372
0.28699204325675964,373
0.27578940987586975,374
0.2664625942707062,375
0.30789244174957275,376
0.3136224150657654,377
0.341835618019104,378
0.3372333347797394,379
0.311885803937912,380
0.3084770739078522,381
0.27744972705841064,382
0.2735152840614319,383
0.30683398246765137,384
0.30044540762901306,385
0.28821370005607605,386
0.2843383550643921,387
0.3297586441040039,388
0.32223424315452576,389
0.3652341663837433,390
0.30502232909202576,391
0.2981032133102417,392
0.2635281980037689,393
0.3078334331512451,394
0.28887465596199036,395
0.27860215306282043,396
0.28736624121665955,397
0.29068484902381897,398
0.3127524256706238,399
0.29921016097068787,400
0.2948850393295288,401
0.29625651240348816,402
0.2869269847869873,403
0.2641213536262512,404
0.26147037744522095,405
0.26090458035469055,406
0.29364487528800964,407
0.27331650257110596,408
0.2377716451883316,409
0.24528007209300995,410
0.23184208571910858,411
0.2870309352874756,412
0.2676396071910858,413
0.2665083110332489,414
0.22116011381149292,415
0.23640936613082886,416
0.2366589903831482,417
0.24447737634181976,418
0.2385665476322174,419
0.2699306905269623,420
0.20512539148330688,421
0.19582577049732208,422
0.21124300360679626,423
0.23457911610603333,424
0.21911324560642242,425
0.2572186291217804,426
0.21712344884872437,427
0.22560805082321167,428
0.22210174798965454,429
0.2591511011123657,430
0.29309776425361633,431
0.26410093903541565,432
0.26967528462409973,433
0.2441200464963913,434
0.2515225410461426,435
0.2892213463783264,436
0.3011896014213562,437
0.28175508975982666,438
0.3040398359298706,439
0.2999196946620941,440
0.2782038152217865,441
0.27574747800827026,442
0.30848610401153564,443
0.32785576581954956,444
0.3367733359336853,445
0.3080461621284485,446
0.3092718720436096,447
0.34706759452819824,448
0.36403021216392517,449
0.28761395812034607,450
0.265791654586792,451
0.2819252014160156,452
0.3040117025375366,453
0.3223508298397064,454
0.31910043954849243,455
0.3159165680408478,456
0.31996384263038635,457
0.30553609132766724,458
0.3252684473991394,459
0.3219129145145416,460
0.2872302830219269,461
0.30269938707351685,462
0.29686617851257324,463
0.27543145418167114,464
0.2763993740081787,465
0.2778998613357544,466
0.32116249203681946,467
0.27682724595069885,468
0.2582193613052368,469
0.29126185178756714,470
0.29328957200050354,471
0.2962775230407715,472
0.24489863216876984,473
0.272085577249527,474
0.29914191365242004,475
0.26794004440307617,476
0.26131343841552734,477
0.237974613904953,478
0.2658299505710602,479
0.27358004450798035,480
0.29620128870010376,481
0.2737172544002533,482
0.28624284267425537,483
0.25743356347084045,484
0.2551574409008026,485
0.2634262442588806,486
0.30147257447242737,487
0.260593444108963,488
0.25729280710220337,489
0.22600513696670532,490
0.25594693422317505,491
0.2705228328704834,492
0.27283743023872375,493
0.20561358332633972,494
0.24837833642959595,495
0.224557563662529,496
0.24751722812652588,497
0.26249516010284424,498
0.26517796516418457,499
0.2279452383518219,500
0.20143017172813416,501
0.253795325756073,502
0.2834394872188568,503
0.27233654260635376,504
0.21874412894248962,505
0.2661704421043396,506
0.26043280959129333,507
0.26688095927238464,508
0.2902238965034485,509
0.27358102798461914,510
0.26763442158699036,511
0.303348571062088,512
0.30248430371284485,513
0.27442845702171326,514
0.28161323070526123,515
0.32117366790771484,516
0.3477441966533661,517
0.3301009237766266,518
0.3084866404533386,519
0.31766125559806824,520
0.3417006731033325,521
0.3205907344818115,522
0.2631085515022278,523
0.276473730802536,524
0.2912876009941101,525
0.31897327303886414,526
0.2943112552165985,527
0.30006545782089233,528
0.30711662769317627,529
0.2981117069721222,530
0.3033618628978729,531
0.27005407214164734,532
0.2799210846424103,533
0.2768673002719879,534
0.2980724573135376,535
0.2957786023616791,536
0.2566663920879364,537
0.2716304361820221,538
0.24651215970516205,539
0.30024483799934387,540
0.2798854112625122,541
0.2770080268383026,542
0.2968970537185669,543
0.2895105183124542,544
0.2723104655742645,545
0.25094717741012573,546
0.25666990876197815,547
0.3011743128299713,548
0.3017715513706207,549
0.2764571011066437,550
0.25353264808654785,551
0.2625499367713928,552
0.22774247825145721,553
0.25461241602897644,554
0.30009567737579346,555
0.286487340927124,556
0.2938027083873749,557
0.29587873816490173,558
0.2763793170452118,559
0.2702397406101227,560
0.28485730290412903,561
0.2593934237957001,562
0.24977809190750122,563
0.2599480152130127,564
0.26994529366493225,565
0.2827322781085968,566
0.2924081087112427,567
0.2772741913795471,568
0.2824711799621582,569
0.26990583539009094,570
0.26582497358322144,571
0.25186973810195923,572
0.25613388419151306,573
0.2520022392272949,574
0.2291058599948883,575
0.2361905872821808,576
0.2957722544670105,577
0.2872311472892761,578
0.2797100245952606,579
0.299328088760376,580
0.2378823310136795,581
0.22970974445343018,582
0.28408753871917725,583
0.27880653738975525,584
0.26894986629486084,585
0.2865327298641205,586
0.26395782828330994,587
0.31306421756744385,588
0.2839013636112213,589
0.2651480734348297,590
0.2700924277305603,591
0.28570321202278137,592
0.2622261643409729,593
0.277663916349411,594
0.30519434809684753,595
0.322124719619751,596
0.28274306654930115,597
0.2675429582595825,598
0.3059484362602234,599
0.3038104474544525,600
0.25961655378341675,601
0.26775074005126953,602
0.26025423407554626,603
0.318241149187088,604
0.3082776963710785,605
0.32977429032325745,606
0.2951381504535675,607
0.2617591619491577,608
0.28110456466674805,609
0.2495880126953125,610
0.2811955213546753,611
0.3179459273815155,612
0.2920112907886505,613
0.3176725208759308,614
0.2672431468963623,615
0.2667059600353241,616
0.29280200600624084,617
0.2820143699645996,618
0.28002306818962097,619
0.3007725775241852,620
0.3126783072948456,621
0.33025628328323364,622
0.27175572514533997,623
0.2594018578529358,624
0.303439736366272,625
0.31450602412223816,626
0.29368653893470764,627
0.2690218985080719,628
0.2600812017917633,629
0.262662410736084,630
0.28195491433143616,631
0.29557427763938904,632
0.2994033992290497,633
0.2575041353702545,634
0.2637002170085907,635
0.23935753107070923,636
0.2876162528991699,637
0.31367695331573486,638
0.28119200468063354,639
0.2652750611305237,640
0.2766307592391968,641
0.23792684078216553,642
0.2556530237197876,643
0.2592833638191223,644
0.26815804839134216,645
0.28970107436180115,646
0.2389732450246811,647
0.25708484649658203,648
0.2466806322336197,649
0.23172636330127716,650
0.286643385887146,651
0.22170519828796387,652
0.21432363986968994,653
0.25741520524024963,654
0.25158190727233887,655
0.2700065076351166,656
0.26032960414886475,657
0.23804989457130432,658
0.25476038455963135,659
0.27409419417381287,660
0.24007301032543182,661
0.24369849264621735,662
0.27421700954437256,663
0.292886346578598,664
0.29550984501838684,665
0.2772701680660248,666
0.25057166814804077,667
0.24534913897514343,668
0.30881214141845703,669
0.3235684633255005,670
0.29502061009407043,671
0.2792750895023346,672
0.27878308296203613,673
0.29593023657798767,674
0.304868221282959,675
0.2454160749912262,676
0.25759994983673096,677
0.2706870138645172,678
0.2858189642429352,679
0.3001566529273987,680
0.27867281436920166,681
0.299909770488739,682
0.3073665201663971,683
0.329847127199173,684
0.2895244359970093,685
0.28648459911346436,686
0.30217358469963074,687
0.3060520887374878,688
0.32034626603126526,689
0.3051837980747223,690
0.2994963824748993,691
0.2682037651538849,692
0.30654606223106384,693
0.2695061266422272,694
0.2907778322696686,695
0.278725266456604,696
0.2855978012084961,697
0.27101844549179077,698
0.2735612094402313,699
0.2838602066040039,700
0.31767264008522034,701
0.3101651072502136,702
0.29448625445365906,703
0.26679080724716187,704
0.2793048620223999,705
0.3022128641605377,706
0.28996655344963074,707
0.3031904697418213,708
0.25989294052124023,709
0.30843061208724976,710
0.2841990888118744,711
0.2729983627796173,712
0.24330806732177734,713
0.283352792263031,714
0.25496727228164673,715
0.3224201202392578,716
0.25233137607574463,717
0.2849157750606537,718
0.27413225173950195,719
0.26592978835105896,720
0.24361613392829895,721
0.2575538754463196,722
0.2836945652961731,723
0.30712050199508667,724
0.2555539011955261,725
0.2322293221950531,726
0.24927915632724762,727
0.2641157805919647,728
0.2852751314640045,729
0.2733496129512787,730
0.24217931926250458,731
0.25007036328315735,732
0.24933560192584991,733
0.25599217414855957,734
0.24326559901237488,735
0.22513018548488617,736
0.21223390102386475,737
0.2294587790966034,738
0.24850046634674072,739
0.24124179780483246,740
0.2597792148590088,741
0.25744640827178955,742
0.26655566692352295,743
0.24267242848873138,744
0.27223333716392517,745
0.2573047876358032,746
0.2517647445201874,747
0.30161288380622864,748
0.28958645462989807,749
0.26498547196388245,750
0.30479320883750916,751
0.3149944245815277,752
0.2751198410987854,753
0.30133965611457825,754
0.32752880454063416,755
0.34525689482688904,756
0.37441784143447876,757
0.271348774433136,758
0.24473237991333008,759
0.23712843656539917,760
0.2667320668697357,761
0.25900179147720337,762
0.2793371081352234,763
0.3171856701374054,764
0.2953170835971832,765
0.31157249212265015,766
0.31171679496765137,767
0.29974642395973206,768
0.2977232336997986,769
0.2842278778553009,770
0.3554384410381317,771
0.34378781914711,772
0.26698920130729675,773
0.30463752150535583,774
0.3021649122238159,775
0.26967480778694153,776
0.312877357006073,777
0.3270565867424011,778
0.28731390833854675,779
0.26734548807144165,780
0.3016106188297272,781
0.304440975189209,782
0.27189359068870544,783
0.3120107352733612,784
0.2616909146308899,785
0.27893462777137756,786
0.29115793108940125,787
0.23880961537361145,788
0.27242469787597656,789
0.2538522779941559,790
0.29110682010650635,791
0.26346665620803833,792
0.2535061836242676,793
0.2907218337059021,794
0.29415658116340637,795
0.2845425605773926,796
0.2769005298614502,797
0.27284160256385803,798
0.24493712186813354,799
0.21500985324382782,800
0.22643429040908813,801
0.2732090353965759,802
0.28685736656188965,803
0.24897992610931396,804
0.2758979797363281,805
0.2809221148490906,806
0.24366405606269836,807
0.27579790353775024,808
0.28102609515190125,809
0.25358569622039795,810
0.26865217089653015,811
0.24860869348049164,812
0.26955220103263855,813
0.26012927293777466,814
0.25703394412994385,815
0.28821638226509094,816
0.28802764415740967,817
0.23841948807239532,818
0.2570990025997162,819
0.29030099511146545,820
0.32023584842681885,821
0.25410762429237366,822
0.24876654148101807,823
0.25951525568962097,824
0.2805962860584259,825
0.27659299969673157,826
0.25973719358444214,827
0.2850145995616913,828
0.3055025339126587,829
0.2769816815853119,830
0.295529842376709,831
0.29060128331184387,832
0.32871919870376587,833
0.3464026153087616,834
0.28889018297195435,835
0.2639962136745453,836
0.2727023959159851,837
0.2797136902809143,838
0.2867167890071869,839
0.2812177836894989,840
0.2684277892112732,841
0.2774287760257721,842
0.2943517863750458,843
0.29313144087791443,844
0.27539965510368347,845
0.2581845819950104,846
0.25290533900260925,847
0.23598316311836243,848
0.2956210672855377,849
0.3289552330970764,850
0.3262116312980652,851
0.3154873847961426,852
0.32067787647247314,853
0.3065253496170044,854
0.2914483845233917,855
0.2926381528377533,856
0.29882141947746277,857
0.266898512840271,858
0.274819940328598,859
0.2684037983417511,860
0.3022783696651459,861
0.3102259337902069,862
0.3002058267593384,863
0.2726035416126251,864
0.31265369057655334,865
0.27319157123565674,866
0.2679319679737091,867
0.2677397131919861,868
0.2878998816013336,869
0.28287026286125183,870
0.2978546619415283,871
0.2761530578136444,872
0.2873232364654541,873
0.2960915267467499,874
0.28541630506515503,875
0.31145212054252625,876
0.2368185669183731,877
0.2771533131599426,878
0.2892542779445648,879
0.2939380407333374,880
0.2794021964073181,881
0.26240408420562744,882
0.24266396462917328,883
0.2421479970216751,884
0.24107035994529724,885
0.2508678138256073,886
0.26479867100715637,887
0.22427743673324585,888
0.23761709034442902,889
0.26705941557884216,890
0.21324719488620758,891
0.20812053978443146,892
0.22537098824977875,893
0.23637676239013672,894
0.24389198422431946,895
0.2532189190387726,896
0.21808011829853058,897
0.22811739146709442,898
0.23353463411331177,899
0.2830793559551239,900
0.3167322278022766,901
0.3001056909561157,902
0.2500482201576233,903
0.263973593711853,904
0.27018505334854126,905
0.24319171905517578,906
0.25977322459220886,907
0.25563880801200867,908
0.2935337424278259,909
0.28659334778785706,910
0.26208874583244324,911
0.2500852644443512,912
0.30986905097961426,913
0.30577948689460754,914
0.2712942361831665,915
0.31378787755966187,916
0.302315354347229,917
0.3007700443267822,918
0.3020813465118408,919
0.3312467634677887,920
0.2810842990875244,921
0.25554388761520386,922
0.27785059809684753,923
0.30443650484085083,924
0.343423455953598,925
0.34108689427375793,926
0.30853530764579773,927
0.3273078501224518,928
0.3459838330745697,929
0.3370061218738556,930
0.3004148304462433,931
0.30918988585472107,932
0.32172533869743347,933
0.27739909291267395,934
0.31257665157318115,935
0.316313236951828,936
0.3334888815879822,937
0.2995624244213104,938
0.2893546223640442,939
0.22773592174053192,940
0.30904749035835266,941
0.2797612249851227,942
0.2677445709705353,943
