moment X,moment Y,moment Z,t
3.4844175388570875e-05,-0.0010000006295740604,-0.0007410263060592115,0
0.00014575883687939495,-0.00013657944509759545,-0.0009686562116257846,1
0.0004097197379451245,-0.0005279046017676592,-0.000839930959045887,2
0.0004609506868291646,-6.901572305650916e-06,-0.0007856164593249559,3
0.00023610649805050343,0.00018847364117391407,-0.0006112212431617081,4
2.270407640025951e-05,0.00011489646567497402,-0.00042581118759699166,5
8.829880971461535e-05,0.00023574798251502216,-0.00014022654795553535,6
-0.0001776122662704438,0.00035526143619790673,9.14600386749953e-05,7
-0.00019614881603047252,0.00013411960389930755,0.00018105293565895408,8
-0.00031722855055704713,0.0003592700813896954,0.0002445043355692178,9
-0.0001122493704315275,8.780916687101126e-05,0.0003839854325633496,10
-0.00021605243091471493,0.0004968564608134329,0.0005409509758464992,11
-0.00026603645528666675,0.00018099987937603146,7.993039616849273e-05,12
3.394237864995375e-05,0.00019659631652757525,0.0005259031895548105,13
-2.3597805920871906e-05,0.0002865940914489329,0.0004368674417492002,14
-1.7634409232414328e-05,0.00012375960068311542,0.0004180401156190783,15
0.00012649041309487075,0.00016494483861606568,0.0005575114046223462,16
-1.2311928003327921e-05,8.839744259603322e-05,0.0004111888993065804,17
2.0359266272862442e-07,3.47309214703273e-05,0.00034538356703706086,18
-4.5155615225667134e-05,0.0001478143676649779,0.0003670802398119122,19
-2.72663492069114e-05,-3.207593545084819e-05,0.00021132375695742667,20
0.0001514789619250223,-0.00011396581248845905,0.000231343467021361,21
-5.766135018347995e-06,-8.306473318953067e-05,-5.601420343737118e-05,22
0.00018631872080732137,-0.0002950848138425499,-4.2271673009963706e-05,23
3.875127003993839e-05,-0.0001545557170175016,-0.00011223298497498035,24
-2.1298066712915897e-05,-0.00015730367158539593,-1.6121863154694438e-05,25
-5.821703325636918e-06,-0.00015372932830359787,-0.00011658853327389807,26
-2.923942156485282e-05,-3.491972165647894e-06,1.754179538693279e-05,27
6.167493120301515e-05,-0.00023537289234809577,-0.0003277009236626327,28
0.0001258364791283384,-0.0003642480296548456,-0.00028770737117156386,29
1.4857288988423534e-05,-0.00017045931599568576,-0.00024640720221213996,30
5.043201963417232e-05,-0.00015783437993377447,-0.0002286195958731696,31
8.335591701325029e-05,-0.0002796209300868213,-0.0004043788358103484,32
7.834288408048451e-05,-0.00014661860768683255,-0.0004515472974162549,33
-2.4375847715418786e-05,-0.00011692618863889948,-0.0003576236485969275,34
0.0002163612371077761,-0.00016086410323623568,-0.0002511389320716262,35
7.668619946343824e-05,-0.00017423641111236066,-0.0003645340329967439,36
2.1676185497199185e-05,0.00010612315236357972,-8.937649545259774e-05,37
-2.3464957848773338e-05,-0.00012508836516644806,-0.0002922076382674277,38
0.000144462232128717,7.22952390788123e-05,-0.0001327641512034461,39
-0.0001058937341440469,-1.4670960808871314e-05,-0.0001655517116887495,40
0.00015626488311681896,0.00015835910744499415,5.875458009541035e-05,41
-1.6070012861746363e-05,0.00020845048129558563,0.00015815100050531328,42
-0.00018316859495826066,0.0002477324742358178,0.0002944308507721871,43
-0.00014612756785936654,0.00011211094533791766,0.00015417618851643056,44
-8.75602836458711e-06,0.00028150362777523696,0.00038969118031673133,45
0.00021095835836604238,2.0674608094850555e-05,9.957722795661539e-05,46
-0.00016326134209521115,0.0003051778767257929,0.0006129403482191265,47
-0.00017475981439929456,0.00021775788627564907,0.000478291796753183,48
6.040783046046272e-05,8.978475671028718e-05,0.00019789334328379482,49
-5.489242903422564e-05,0.00014768321125302464,0.0004364754422567785,50
-9.251985466107726e-05,9.625925304135308e-05,0.0003815661766566336,51
-1.5326064385590144e-05,-4.3831619223055895e-06,0.0001501407678006217,52
-0.0001547623978694901,8.368030830752105e-05,0.00027044955641031265,53
0.0004607487062457949,-0.00010460509656695649,6.559932080563158e-05,54
1.9981891455245204e-05,-0.00011695341527229175,8.424480620305985e-05,55
-0.0002270035183755681,6.398571713361889e-06,0.00023710908135399222,56
0.0002032758784480393,-0.00018661045760381967,-0.0002923281863331795,57
0.00022559476201422513,-0.0003256024792790413,-0.00028565508546307683,58
-0.00017408974235877395,-0.00016734942619223148,-0.0001182142150355503,59
-8.156430703820661e-05,-9.891994704958051e-05,-0.00015809964679647237,60
0.00018793338676914573,-0.0001805323117878288,-0.0002565310860518366,61
0.00022664136486127973,-0.000256438652286306,-0.0002615567937027663,62
-0.00035423910594545305,1.6180036254809238e-05,2.1241814465611242e-05,63
0.00028234958881512284,-6.415616371668875e-05,-0.0001415581937180832,64
-0.00030010991031304,-0.0002473691711202264,-0.0003759920655284077,65
-0.00010202822159044445,-1.0198882591794245e-05,-0.00028430629754438996,66
0.00036597458529286087,-2.730925552896224e-05,-9.24787309486419e-05,67
-7.880327757447958e-06,3.9419564927811734e-06,-1.5248075214913115e-05,68
-0.00014591477520298213,1.8246995750814676e-05,-0.00014342772192321718,69
0.00022877982701174915,3.4640102967387065e-05,-0.0001711246877675876,70
9.452127414988354e-05,1.0842416486411821e-05,5.0261467549717054e-05,71
-0.00023982464335858822,9.822336141951382e-05,-2.3573114958708175e-05,72
-1.779737795004621e-05,7.566679414594546e-05,0.00012191607675049454,73
-8.961618732428178e-05,0.00016711147327441722,0.00016577196947764605,74
4.675273157772608e-05,6.28714042250067e-05,0.00013559112267103046,75
6.808700163674075e-06,0.0001569230225868523,0.00017237872816622257,76
0.00012261085794307292,2.27727614401374e-05,-2.5096715035033412e-05,77
-5.9707945183617994e-05,5.900671021663584e-05,0.00023666219203732908,78
-6.017563646310009e-05,0.00011977559915976599,0.0002122310543200001,79
-3.7395187973743305e-05,1.439392872271128e-05,7.342113531194627e-05,80
0.00019574465113691986,0.0001034625165630132,0.0001368185767205432,81
4.182373595540412e-05,-0.00012654847523663193,-0.00017519501852802932,82
-0.00014514022041112185,5.999367931508459e-05,0.00029599826666526496,83
5.8003817684948444e-05,4.8817764763953164e-05,7.647946404176764e-06,84
-0.00011913006892427802,8.036588042159565e-06,0.0002961286227218807,85
-0.00010941415530396625,6.554622814292088e-05,0.0001475119061069563,86
2.2056608941056766e-05,2.7035541279474273e-05,9.345094440504909e-05,87
0.00011294861906208098,-2.2866057406645268e-05,2.7957215934293345e-05,88
-2.0003190002171323e-05,-1.9232649719924666e-05,0.00012330859317444265,89
6.649030547123402e-05,-2.2086885564931436e-06,-4.856563828070648e-05,90
9.000361023936421e-05,-0.00013619096716865897,-0.00010828083759406582,91
3.296665454399772e-05,7.809415546944365e-05,0.00011514629295561463,92
-7.76767628849484e-05,-0.00010812941036419943,-5.085587417852366e-06,93
-3.894493420375511e-05,-2.2367707060766406e-05,-0.0001348636142211035,94
1.2014003914373461e-05,-8.039878593990579e-05,1.5586660083499737e-05,95
-2.021382715611253e-05,-9.21848914003931e-06,-0.00010999239748343825,96
0.00016445809160359204,-7.340840966207907e-05,-0.00020929108723066747,97
-0.0001408907410223037,-9.349020729132462e-06,3.072740219067782e-05,98
0.0001426774833817035,3.802558785537258e-05,-0.00011669086961774155,99
5.3574440244119614e-05,-0.00012603032519109547,-0.00021151920373085886,100
-0.00010030424891738221,9.895965195028111e-05,4.5119450078345835e-05,101
-0.00014930381439626217,-9.517905709799379e-05,-6.187437247717753e-05,102
0.00016082802903838456,0.00014649590593762696,5.568449341808446e-05,103
0.00016468959802296013,-8.06282478151843e-05,-0.00019356017583049834,104
-0.00017891479365061969,-0.0002239137829747051,-0.00032956909853965044,105
-0.00016792872338555753,0.00033042539143934846,0.00030467991018667817,106
0.00011095967056462541,5.6791042879922315e-05,0.0001223893923452124,107
0.00014935183571651578,0.0001537066127639264,6.922372995177284e-05,108
1.5262679880834185e-05,-8.636964594188612e-06,0.000188372447155416,109
1.1433325198595412e-05,-1.572618020873051e-05,-0.000102323065220844,110
-0.0001231311180163175,7.313049536605831e-06,8.282058115582913e-05,111
6.044959263817873e-06,2.9902937967563048e-05,-8.299946507861478e-09,112
-2.1857254978385754e-05,-8.71070096764015e-06,3.9920094422996044e-05,113
0.00010830587416421622,1.227934717462631e-05,-6.849566125310957e-05,114
-4.753487519337796e-05,3.8341455365298316e-05,0.00015972704568412155,115
0.00014590063074138016,0.00013772018428426236,-1.9534290913725272e-05,116
-0.00019045776571147144,-0.00014279276365414262,6.335978105198592e-05,117
-7.383828051388264e-05,8.984749001683667e-05,0.0001870377454906702,118
