pos X,pos Y,pos Z,t
0.0,0.0,1.0,0
-7.745515904389322e-05,-0.00011735095176845789,0.9988945722579956,1
-0.0003182454383932054,-0.0003483074251562357,0.9964451193809509,2
-0.0007751098601147532,-0.000692571047693491,0.9926748275756836,3
-0.0015456887194886804,-0.0011825601104646921,0.9880934357643127,4
-0.002754956716671586,-0.001871823100373149,0.9830820560455322,5
-0.004534225445240736,-0.0028326078318059444,0.9779528975486755,6
-0.007057330571115017,-0.004160620737820864,0.9731614589691162,7
-0.010545480996370316,-0.00599362887442112,0.969511866569519,8
-0.01514037512242794,-0.00838747713714838,0.9673248529434204,9
-0.021064942702651024,-0.011409108527004719,0.967136561870575,10
-0.028412148356437683,-0.015098591335117817,0.9691039323806763,11
-0.03731221333146095,-0.019474422559142113,0.9736228585243225,12
-0.04774056375026703,-0.02450602501630783,0.9805998206138611,13
-0.05966990441083908,-0.030160650610923767,0.9899713397026062,14
-0.07302147150039673,-0.036420248448848724,1.0016570091247559,15
-0.08766122907400131,-0.04326074197888374,1.01541268825531,16
-0.10337069630622864,-0.050649069249629974,1.0306607484817505,17
-0.12003742903470993,-0.05863253399729729,1.047508716583252,18
-0.1374713033437729,-0.06723422557115555,1.0657765865325928,19
-0.15543344616889954,-0.07643132656812668,1.0849990844726562,20
-0.173724964261055,-0.08623376488685608,1.1048836708068848,21
-0.1921815723180771,-0.09663992375135422,1.1249785423278809,22
-0.21067994832992554,-0.10766308754682541,1.1450382471084595,23
-0.22912277281284332,-0.11929580569267273,1.1647489070892334,24
-0.24744437634944916,-0.13148070871829987,1.183510661125183,25
-0.2655910551548004,-0.14421474933624268,1.2011724710464478,26
-0.28351786732673645,-0.15750105679035187,1.2176053524017334,27
-0.30119308829307556,-0.17130273580551147,1.2325340509414673,28
-0.3185690641403198,-0.18563294410705566,1.2459673881530762,29
-0.33560702204704285,-0.200489342212677,1.2578966617584229,30
-0.35228797793388367,-0.21583904325962067,1.2682228088378906,31
-0.36869359016418457,-0.23155030608177185,1.2763166427612305,32
-0.38482290506362915,-0.24761618673801422,1.2821096181869507,33
-0.4005729854106903,-0.2641209065914154,1.2861380577087402,34
-0.4159330129623413,-0.28106701374053955,1.2884982824325562,35
-0.43088605999946594,-0.29847604036331177,1.289418339729309,36
-0.44542163610458374,-0.3163636028766632,1.2891926765441895,37
-0.4594987630844116,-0.3347768783569336,1.2883670330047607,38
-0.4731568694114685,-0.35372689366340637,1.2872885465621948,39
-0.4864797592163086,-0.3731999695301056,1.286310076713562,40
-0.49964895844459534,-0.39308974146842957,1.2850991487503052,41
-0.5127643346786499,-0.41339343786239624,1.2843427658081055,42
-0.5259684920310974,-0.43404579162597656,1.2843639850616455,43
-0.5394049882888794,-0.4549393951892853,1.285224437713623,44
-0.5531851053237915,-0.4759656488895416,1.2866750955581665,45
-0.5674193501472473,-0.4970449209213257,1.2888637781143188,46
-0.5821705460548401,-0.5180997848510742,1.2917780876159668,47
-0.5974915027618408,-0.5390686392784119,1.2953717708587646,48
-0.6134175658226013,-0.5599080324172974,1.299824833869934,49
-0.629950225353241,-0.5805913805961609,1.3050644397735596,50
-0.6470414400100708,-0.6011003255844116,1.311033844947815,51
-0.6646285653114319,-0.6214362382888794,1.3177056312561035,52
-0.6826208233833313,-0.6416398286819458,1.324608325958252,53
-0.7009639143943787,-0.6617476344108582,1.3319339752197266,54
-0.7195624709129333,-0.6818177103996277,1.3393888473510742,55
-0.7383206486701965,-0.7019115090370178,1.3469513654708862,56
-0.7571659088134766,-0.7220889925956726,1.3541548252105713,57
-0.7760445475578308,-0.7423973083496094,1.360371470451355,58
-0.7949188947677612,-0.7628709673881531,1.3653151988983154,59
-0.813729465007782,-0.7835729718208313,1.3691787719726562,60
-0.8324336409568787,-0.8045435547828674,1.3719087839126587,61
-0.8509885668754578,-0.8258135914802551,1.373506784439087,62
-0.8693779706954956,-0.8473840951919556,1.3737633228302002,63
-0.8876099586486816,-0.8692453503608704,1.3725049495697021,64
-0.9056534767150879,-0.8914533257484436,1.370175838470459,65
-0.9235072731971741,-0.9139859080314636,1.3667937517166138,66
-0.9411665201187134,-0.9368600249290466,1.3626534938812256,67
-0.958635687828064,-0.960073709487915,1.3581221103668213,68
-0.9759407043457031,-0.983583927154541,1.3533868789672852,69
-0.9931483864784241,-1.007293701171875,1.3480397462844849,70
-1.0103166103363037,-1.031126618385315,1.341772198677063,71
-1.027467131614685,-1.0550378561019897,1.3348392248153687,72
-1.044607400894165,-1.0789886713027954,1.3280749320983887,73
-1.0617519617080688,-1.1029189825057983,1.3220100402832031,74
-1.0789740085601807,-1.126775860786438,1.3159338235855103,75
-1.0963047742843628,-1.1504781246185303,1.3101527690887451,76
-1.1137664318084717,-1.1739723682403564,1.3043932914733887,77
-1.1313899755477905,-1.197198748588562,1.298638105392456,78
-1.149180293083191,-1.2201097011566162,1.292971134185791,79
-1.1671483516693115,-1.2426382303237915,1.28773832321167,80
-1.1852874755859375,-1.264757513999939,1.2828643321990967,81
-1.2035754919052124,-1.2864961624145508,1.2777963876724243,82
-1.2220134735107422,-1.3078442811965942,1.2725614309310913,83
-1.2405802011489868,-1.3287688493728638,1.267482876777649,84
-1.259253740310669,-1.3492743968963623,1.2626330852508545,85
-1.2780179977416992,-1.3693779706954956,1.257948637008667,86
-1.2968631982803345,-1.3890974521636963,1.2534271478652954,87
-1.3157896995544434,-1.4084621667861938,1.2489452362060547,88
-1.3347876071929932,-1.4274884462356567,1.2444201707839966,89
-1.3538448810577393,-1.4461911916732788,1.2398170232772827,90
