total thrust f,t
0.3845560848712921,0
0.351193904876709,1
0.37087100744247437,2
0.35660749673843384,3
0.3584061563014984,4
0.36879777908325195,5
0.3628741204738617,6
0.3440496623516083,7
0.3592890799045563,8
0.3543182909488678,9
0.3601844310760498,10
0.3861328363418579,11
0.39169907569885254,12
0.3818519413471222,13
0.3772369921207428,14
0.37113749980926514,15
0.3668975830078125,16
0.3687357008457184,17
0.3635171353816986,18
0.35489386320114136,19
0.35675105452537537,20
0.3566787540912628,21
0.36247673630714417,22
0.3730383515357971,23
0.3882814943790436,24
0.3877972662448883,25
0.3989119529724121,26
0.40644484758377075,27
0.40304771065711975,28
0.4123207628726959,29
0.39415228366851807,30
0.3892427682876587,31
0.4024033844470978,32
0.3841138780117035,33
0.38024941086769104,34
0.3744226098060608,35
0.39922207593917847,36
0.40990760922431946,37
0.42474666237831116,38
0.4186379015445709,39
0.4219343662261963,40
0.41401687264442444,41
0.3941437602043152,42
0.3801872730255127,43
0.36117085814476013,44
0.3396829068660736,45
0.329886257648468,46
0.29959145188331604,47
0.2908737063407898,48
0.2754078209400177,49
0.2358233779668808,50
0.26869824528694153,51
0.24859151244163513,52
0.21432246267795563,53
0.21044450998306274,54
0.21418990194797516,55
0.229396253824234,56
0.22871416807174683,57
0.23798014223575592,58
0.23742124438285828,59
0.25998854637145996,60
0.2599707841873169,61
0.25715988874435425,62
0.2523738443851471,63
0.27506697177886963,64
0.2874728739261627,65
0.28980785608291626,66
0.28663432598114014,67
0.2820383310317993,68
0.29904839396476746,69
0.30536162853240967,70
0.3008016347885132,71
