T1,T2,T3,T4,t
0.09095695614814758,0.0754488930106163,0.11123274266719818,0.09820719808340073,0
0.07944804430007935,0.10590322315692902,0.07336670905351639,0.11295649409294128,1
0.05716872960329056,0.12611602246761322,0.045340340584516525,0.12108653783798218,2
0.07657933980226517,0.10279189050197601,0.08993352949619293,0.11014552414417267,3
0.06051309406757355,0.11708278954029083,0.06265923380851746,0.11449140310287476,4
0.07519582659006119,0.10267620533704758,0.09073697775602341,0.10674596577882767,5
0.034674931317567825,0.1361917406320572,0.05559149757027626,0.13255570828914642,6
0.040090903639793396,0.1398000717163086,0.05475291982293129,0.1298849880695343,7
0.044265296310186386,0.14070357382297516,0.04942311719059944,0.11852073669433594,8
0.06859693676233292,0.12309132516384125,0.06192430108785629,0.09847362339496613,9
0.0816747173666954,0.11455873399972916,0.071011982858181,0.09633658081293106,10
0.08984589576721191,0.10530362278223038,0.07986774295568466,0.09353292733430862,11
0.0876561775803566,0.10590533167123795,0.07770886272192001,0.10084965080022812,12
0.1010640561580658,0.08900276571512222,0.09677593410015106,0.09283534437417984,13
0.08883018046617508,0.0978093072772026,0.0840991884469986,0.09923020750284195,14
0.09245995432138443,0.09395473450422287,0.08945704251527786,0.09984629601240158,15
0.08908253908157349,0.09395316243171692,0.08824893087148666,0.10072368383407593,16
0.0863877683877945,0.09656131267547607,0.08508899807929993,0.10385356843471527,17
0.08173249661922455,0.09678299725055695,0.08311533182859421,0.10357248783111572,18
0.0747169479727745,0.09973638504743576,0.07674209773540497,0.10397014766931534,19
0.07327720522880554,0.10244948416948318,0.07253949344158173,0.108058400452137,20
0.07177074253559113,0.10422728955745697,0.07065919041633606,0.11091107130050659,21
0.07481981813907623,0.1092556044459343,0.06575220078229904,0.1172664538025856,22
0.07231482118368149,0.10694588720798492,0.07542112469673157,0.1167876273393631,23
0.07583219558000565,0.10455399751663208,0.08606541901826859,0.11783121526241302,24
0.07956603169441223,0.1062789335846901,0.08023138344287872,0.11505962163209915,25
