a_vel X,a_vel Y,a_vel Z,t
-0.27868449687957764,0.4864111840724945,5.733078479766846,0
0.9554913640022278,-0.4840114712715149,-0.09984175860881805,1
0.8588802814483643,0.3492341935634613,0.19049285352230072,2
1.2759953737258911,-0.07928230613470078,0.3781879246234894,3
1.2945729494094849,-0.3894912600517273,0.7216925621032715,4
1.5912458896636963,-1.4059966802597046,0.9825673699378967,5
1.752945899963379,-2.5121450424194336,1.1642237901687622,6
1.6603695154190063,-3.2819831371307373,1.4629590511322021,7
0.8632761836051941,-3.9234585762023926,1.9608691930770874,8
-0.2092382162809372,-4.608182430267334,2.104499101638794,9
-1.4162765741348267,-4.428519248962402,2.1561131477355957,10
-2.332841396331787,-4.148855209350586,2.055856704711914,11
-2.6676015853881836,-3.7117972373962402,1.9609770774841309,12
-2.757251501083374,-3.1800127029418945,1.9883716106414795,13
-2.705652952194214,-2.9641339778900146,2.135213851928711,14
-2.573279619216919,-2.742683172225952,2.3370237350463867,15
-2.3148932456970215,-2.53688907623291,2.5905303955078125,16
-2.178431987762451,-2.4454421997070312,2.823319673538208,17
-2.110745906829834,-2.1939313411712646,3.1101796627044678,18
-1.977698564529419,-2.013380765914917,3.452582836151123,19
-1.9368830919265747,-1.9466886520385742,3.76674222946167,20
-2.0857300758361816,-1.6471896171569824,4.020894527435303,21
-2.157879590988159,-1.4196293354034424,4.392892837524414,22
-2.4135279655456543,-0.9958211779594421,4.674163341522217,23
-2.6697990894317627,-0.49906402826309204,5.016485214233398,24
-2.8523948192596436,0.0895514190196991,5.492815971374512,25
-2.6851491928100586,0.45244190096855164,6.104426383972168,26
-2.586756706237793,0.9469414949417114,6.6305718421936035,27
-2.6187310218811035,1.417250156402588,7.0497050285339355,28
-2.8064491748809814,1.4518074989318848,7.028987407684326,29
-3.077458381652832,1.798404335975647,7.047642230987549,30
-2.4981465339660645,2.4288523197174072,7.372697353363037,31
-2.349794864654541,2.4381532669067383,7.297462463378906,32
-2.3435940742492676,2.8727262020111084,7.384861469268799,33
-1.9794992208480835,2.637991428375244,7.178945064544678,34
-1.3180370330810547,2.7637503147125244,6.928982257843018,35
-0.45514896512031555,3.056048631668091,6.6858954429626465,36
0.1719519942998886,2.5964713096618652,6.3770270347595215,37
0.6226626038551331,2.446164608001709,6.134610652923584,38
0.8499521613121033,1.6285674571990967,5.945371627807617,39
0.9888643026351929,1.2087966203689575,5.691784381866455,40
1.009768009185791,0.721543550491333,5.585951805114746,41
0.8751795291900635,-0.09744345396757126,5.574547290802002,42
0.822650671005249,-0.4894574284553528,5.465152740478516,43
0.7362223863601685,-0.9215271472930908,5.4677534103393555,44
0.6220895051956177,-0.6535813212394714,5.695940971374512,45
0.9085996150970459,-0.707571268081665,5.565507411956787,46
0.9129611253738403,-0.9691542387008667,5.678338050842285,47
0.9307244420051575,-0.7448093295097351,5.715400695800781,48
0.8199605941772461,-0.7114577889442444,5.854761600494385,49
0.9316418766975403,-0.6859399676322937,5.971160888671875,50
0.38594850897789,0.06844837963581085,6.224802017211914,51
1.2462705373764038,-0.2693055272102356,6.080080509185791,52
1.059979796409607,-0.30772751569747925,5.974493503570557,53
0.3571762442588806,0.054692357778549194,5.747061729431152,54
-0.1456277072429657,0.6235417723655701,5.77171516418457,55
-0.11465638875961304,0.7215141654014587,5.620990753173828,56
-0.3769376575946808,0.9796798825263977,5.609663009643555,57
-0.5402771830558777,0.9319530129432678,5.521420955657959,58
-0.5263124704360962,0.5569338798522949,5.408665657043457,59
-0.8923822045326233,1.0783249139785767,5.114871025085449,60
-0.7367344498634338,0.8884475231170654,5.155155658721924,61
-0.7218984365463257,0.4573664963245392,5.248432636260986,62
-0.7335907220840454,0.5373924374580383,5.1806864738464355,63
-1.1266250610351562,0.2516401708126068,5.299809455871582,64
-0.9820048809051514,0.6789734959602356,5.251969337463379,65
-0.5717359185218811,0.12567181885242462,5.796082496643066,66
-0.4682302176952362,0.5043123960494995,5.9051384925842285,67
-0.20328781008720398,0.6160034537315369,6.094737529754639,68
0.04318692162632942,0.28507888317108154,6.494744777679443,69
0.20838305354118347,0.7244060635566711,6.693594455718994,70
0.4579351544380188,0.755009114742279,6.974329471588135,71
