drag X,drag Y,drag Z,X_n,Y_n,Z_n,t
0.009976716712117195,-0.010073913261294365,-0.0,0.004482642747461796,0.0007516228361055255,-0.0003107433149125427,0
0.009859202429652214,-0.009836765006184578,-0.0007731391815468669,0.0017473995685577393,-0.006734785623848438,0.004687743727117777,1
0.009831842966377735,-0.00992471631616354,-0.0013819873565807939,0.007783394306898117,-0.008025548420846462,0.0071893539279699326,2
0.009831768460571766,-0.010022880509495735,-0.0020273267291486263,0.0024777459912002087,-0.015392151661217213,0.0019601373933255672,3
0.009304387494921684,-0.009946191683411598,-0.002687247237190604,0.009944195859134197,-0.007751064375042915,-0.007858803495764732,4
0.009212431497871876,-0.010068302042782307,-0.00342478952370584,0.010165943764150143,-0.01351931318640709,-0.0012602675706148148,5
0.009101901203393936,-0.010016760788857937,-0.004249188583344221,0.007804022170603275,-0.011729678139090538,0.0012666385155171156,6
0.00873656291514635,-0.010038393549621105,-0.005228052847087383,0.005807505454868078,-0.012942790985107422,-0.004118829034268856,7
0.00810637604445219,-0.010215314105153084,-0.006194875575602055,0.00897320918738842,-0.011358886025846004,-0.0012255972251296043,8
0.007732579950243235,-0.01012607105076313,-0.007525050546973944,0.009749788790941238,-0.01822597160935402,-0.0013633682392537594,9
0.007276253309100866,-0.010001121088862419,-0.008883294649422169,0.004110781941562891,-0.008976481854915619,-0.01227017492055893,10
0.006982710212469101,-0.01015903614461422,-0.01054109912365675,0.01056043989956379,-0.01016195211559534,-0.007275518961250782,11
0.006683398503810167,-0.010032398626208305,-0.012120881117880344,0.004721758887171745,-0.01022839080542326,-0.013046138919889927,12
0.006353120785206556,-0.01035800389945507,-0.013713756576180458,0.006539718713611364,-0.010830727405846119,-0.014625977724790573,13
0.0059417434968054295,-0.010434665717184544,-0.015165557153522968,0.00875886157155037,-0.009492218494415283,-0.012270461767911911,14
0.005475275218486786,-0.010925781913101673,-0.016616659238934517,0.006807428784668446,-0.008275093510746956,-0.016833841800689697,15
0.005124087445437908,-0.011324591003358364,-0.01809808798134327,0.0023249974474310875,-0.013011857867240906,-0.018964173272252083,16
0.0044892290607094765,-0.012179051525890827,-0.019548669457435608,0.008968153968453407,-0.007049867883324623,-0.017528539523482323,17
0.003940047696232796,-0.012834778986871243,-0.020931055769324303,0.0024024606682360172,-0.013735530897974968,-0.01989283412694931,18
0.002859121188521385,-0.013984110206365585,-0.022171851247549057,0.0019853373523801565,-0.013193239457905293,-0.016697272658348083,19
0.0014007085701450706,-0.015244588255882263,-0.02319563366472721,0.007770664989948273,-0.014643898233771324,-0.02401007153093815,20
-2.2311805878416635e-05,-0.01639673486351967,-0.024058770388364792,-0.00015953078400343657,-0.014722260646522045,-0.02332642674446106,21
-0.0016165137058123946,-0.017765861004590988,-0.024860896170139313,-0.0024110411759465933,-0.0205837432295084,-0.020770061761140823,22
