pos X,pos Y,pos Z,t
0.0,0.0,1.0,0
0.00013099933858029544,0.00013767284690402448,1.001296043395996,1
0.00033335870830342174,0.0003455374389886856,1.0041297674179077,2
0.0005585816688835621,0.0004639733233489096,1.0084644556045532,3
0.0007260781712830067,0.00031349569326266646,1.0141352415084839,4
0.000792858365457505,-0.0002983386511914432,1.0212348699569702,5
0.0006237865309230983,-0.0015734557528048754,1.029628038406372,6
2.6428879209561273e-05,-0.0037535103037953377,1.0395231246948242,7
-0.0012324113631621003,-0.00701163662597537,1.0506969690322876,8
-0.0034399766009300947,-0.011463883332908154,1.0629127025604248,9
-0.007005418185144663,-0.017166169360280037,1.0761642456054688,10
-0.01231332030147314,-0.024045730009675026,1.0903441905975342,11
-0.019676262512803078,-0.03195030242204666,1.1052982807159424,12
-0.029419109225273132,-0.040714483708143234,1.120998501777649,13
-0.041747916489839554,-0.050159815698862076,1.1373026371002197,14
-0.056882359087467194,-0.060149434953927994,1.154117226600647,15
-0.07498922944068909,-0.07057537138462067,1.1713066101074219,16
-0.09614493697881699,-0.08137288689613342,1.188645601272583,17
-0.12048660218715668,-0.0925389751791954,1.2060036659240723,18
-0.14804339408874512,-0.10410428792238235,1.223163366317749,19
-0.17893004417419434,-0.11613299697637558,1.2400130033493042,20
-0.21324686706066132,-0.12875311076641083,1.2564635276794434,21
-0.25097373127937317,-0.14211702346801758,1.2723690271377563,22
-0.29210251569747925,-0.15641199052333832,1.2876499891281128,23
-0.3366736173629761,-0.17190569639205933,1.3023384809494019,24
-0.38459378480911255,-0.18881192803382874,1.3164654970169067,25
-0.43579116463661194,-0.20736482739448547,1.330204963684082,26
-0.4900146424770355,-0.2277846485376358,1.3436591625213623,27
-0.5469906330108643,-0.2503277063369751,1.3570529222488403,28
-0.6062976717948914,-0.27515366673469543,1.3705594539642334,29
-0.6674599647521973,-0.302310049533844,1.3843247890472412,30
-0.7298930883407593,-0.3317771852016449,1.3984235525131226,31
-0.7929714918136597,-0.36336928606033325,1.4127202033996582,32
-0.8561379313468933,-0.3971124291419983,1.427406668663025,33
-0.9188039898872375,-0.4329698085784912,1.4426220655441284,34
-0.9803920388221741,-0.4707900285720825,1.458353877067566,35
-1.040258765220642,-0.5104695558547974,1.4746716022491455,36
-1.0977551937103271,-0.5519441962242126,1.491727352142334,37
-1.1523984670639038,-0.5949517488479614,1.5093989372253418,38
-1.2038389444351196,-0.6391646265983582,1.5274839401245117,39
-1.2517929077148438,-0.6842886805534363,1.5458866357803345,40
-1.2960729598999023,-0.7299964427947998,1.5645411014556885,41
-1.3367702960968018,-0.7759459614753723,1.5833159685134888,42
-1.3742033243179321,-0.8218210935592651,1.6020146608352661,43
-1.4086143970489502,-0.8673788905143738,1.6205819845199585,44
-1.4404469728469849,-0.9124038815498352,1.6387325525283813,45
-1.469996452331543,-0.9567388296127319,1.6563688516616821,46
-1.4973769187927246,-1.0002033710479736,1.673594355583191,47
-1.5229347944259644,-1.0427533388137817,1.6901808977127075,48
-1.546852707862854,-1.084367275238037,1.7061822414398193,49
-1.569433569908142,-1.1250529289245605,1.7213040590286255,50
-1.590830683708191,-1.1647706031799316,1.7355390787124634,51
-1.6111791133880615,-1.2035284042358398,1.7488906383514404,52
-1.6305657625198364,-1.2413073778152466,1.7615041732788086,53
-1.6491590738296509,-1.2781888246536255,1.7732611894607544,54
-1.6671112775802612,-1.3142563104629517,1.7839293479919434,55
-1.6845080852508545,-1.3495275974273682,1.7934554815292358,56
-1.701391339302063,-1.3839924335479736,1.8019088506698608,57
-1.7177869081497192,-1.4176349639892578,1.809454083442688,58
-1.7337146997451782,-1.450454592704773,1.8160895109176636,59
-1.749188780784607,-1.482413411140442,1.821955919265747,60
-1.7642220258712769,-1.513492226600647,1.8271702527999878,61
-1.7788082361221313,-1.543653964996338,1.8318452835083008,62
-1.792955756187439,-1.5728623867034912,1.8360539674758911,63
-1.8066579103469849,-1.6010546684265137,1.839851975440979,64
-1.8199611902236938,-1.6281477212905884,1.843355417251587,65
-1.8328806161880493,-1.6539762020111084,1.8467991352081299,66
-1.8454657793045044,-1.6784729957580566,1.8501497507095337,67
-1.8577944040298462,-1.7016246318817139,1.853218674659729,68
-1.8699588775634766,-1.7232342958450317,1.8561758995056152,69
-1.8820756673812866,-1.7431550025939941,1.8591649532318115,70
-1.8942557573318481,-1.7612224817276,1.862370491027832,71
-1.9066420793533325,-1.7775660753250122,1.8655891418457031,72
-1.919358491897583,-1.7921943664550781,1.8688738346099854,73
-1.9325405359268188,-1.8051667213439941,1.8722387552261353,74
-1.946309208869934,-1.8166148662567139,1.875578761100769,75
-1.9608736038208008,-1.8265818357467651,1.8791282176971436,76
-1.976306676864624,-1.8352699279785156,1.8828387260437012,77
-1.9925503730773926,-1.8430020809173584,1.886290431022644,78
-2.0096256732940674,-1.8499730825424194,1.8895235061645508,79
-2.0275955200195312,-1.8563857078552246,1.892744541168213,80
-2.0463168621063232,-1.8625023365020752,1.8955985307693481,81
-2.0657665729522705,-1.868536353111267,1.8981858491897583,82
-2.085841417312622,-1.8746888637542725,1.9003514051437378,83
-2.1065173149108887,-1.8811452388763428,1.9023181200027466,84
-2.1277287006378174,-1.8881300687789917,1.9042956829071045,85
-2.149254083633423,-1.895679235458374,1.9059460163116455,86
-2.1710190773010254,-1.9040056467056274,1.907608985900879,87
-2.1928441524505615,-1.9131314754486084,1.9091135263442993,88
-2.214609384536743,-1.9231441020965576,1.910523533821106,89
-2.236178398132324,-1.9341192245483398,1.9118036031723022,90
-2.2574236392974854,-1.9460607767105103,1.912914752960205,91
-2.2782158851623535,-1.9589687585830688,1.9138107299804688,92
-2.298433780670166,-1.972960352897644,1.9146888256072998,93
-2.3179447650909424,-1.9880529642105103,1.9156025648117065,94
-2.336651563644409,-2.0041115283966064,1.9163315296173096,95
-2.3544373512268066,-2.021071434020996,1.916872262954712,96
-2.371201276779175,-2.0388877391815186,1.9172395467758179,97
-2.386789321899414,-2.0575523376464844,1.917516827583313,98
-2.4010956287384033,-2.0770103931427,1.9178024530410767,99
