moment X,moment Y,moment Z,t
0.0011362042278051376,-0.0007061895448714495,-0.00012969279487151653,0
0.000509462843183428,-0.00017932651098817587,5.570983557845466e-05,1
9.84943617368117e-05,0.00025593728059902787,0.00042154453694820404,2
0.00024389124882873148,-0.0006960824248380959,0.0005297381430864334,3
-1.6191675968002528e-05,-0.000503131712321192,0.00057106843451038,4
-0.00021127618674654514,-0.000503658433444798,0.0006965892389416695,5
-0.0003917596477549523,-0.0005533894873224199,0.0010584855917841196,6
-0.0011090206680819392,-0.0006061310414224863,0.0010442640632390976,7
-0.001375276129692793,-0.00026087602600455284,0.0005471621407195926,8
-0.0011162047740072012,0.0006926360656507313,0.0006086351349949837,9
-0.0005892712506465614,0.0005282637430354953,0.0004053681332152337,10
-0.0002593988028820604,0.0006946608191356063,0.0002692756534088403,11
-8.136488031595945e-05,0.0004420953046064824,0.0005506040179170668,12
0.0002900961844716221,0.0002626779896672815,6.712546746712178e-05,13
0.00029890798032283783,0.00017911003669723868,7.48555175960064e-05,14
0.0001336473214905709,9.806857269722968e-05,0.00021710243890993297,15
0.00014882892719469965,2.2870759494253434e-05,0.00022942942450754344,16
7.829636160749942e-05,7.017672760412097e-05,0.00037767685716971755,17
0.0002822131500579417,-8.180461009033024e-05,0.0002689081884454936,18
0.00018524541519582272,-0.00010155557538382709,0.00038495069020427763,19
0.0002307837421540171,-0.0001434202422387898,0.00043330705375410616,20
0.0002482736890669912,0.0003612461732700467,0.0004938814090564847,21
0.0004179564712103456,-0.00015166639059316367,0.00046034582192078233,22
0.000389107532100752,0.00024349095474462956,0.0005008677253499627,23
0.0005827135173603892,-0.0006348390597850084,0.00033650099067017436,24
0.00042188665247522295,-8.931948832469061e-05,0.0003547930682543665,25
0.0003683239920064807,-0.0007338928990066051,0.00019850110402330756,26
0.00020076461078133434,-0.0002881385153159499,0.0001891767024062574,27
3.735773134394549e-05,-0.00044568427256308496,-1.2742522812914103e-05,28
1.585222707944922e-05,-0.0013213905040174723,-0.00023256272834260017,29
-0.00049917510477826,-0.000673467933665961,-2.6777106540976092e-05,30
-0.00034188388963229954,-0.0010966032277792692,-0.00014067919983062893,31
-0.0008289827965199947,-0.0009584997897036374,-3.990175173385069e-05,32
-0.0008944201981648803,-0.0008853522012941539,-4.436211384017952e-05,33
-0.0008378151687793434,-0.00035552275949157774,8.584906754549593e-05,34
-0.0010903034126386046,0.0001363968913210556,0.00012010341015411541,35
-0.001131624449044466,9.243499334843364e-06,-0.00013717272668145597,36
-3.471277523203753e-05,0.0007795466808602214,-0.00013913432485423982,37
0.0003576823219191283,0.0009616830502636731,-0.000404622609494254,38
0.000442591670434922,0.0005807038396596909,-0.0008209998486563563,39
0.0003883657627739012,0.0006175279268063605,-0.0008575377287343144,40
0.0002892232732847333,0.00013913340808358043,-0.0007435253937728703,41
1.1649653060885612e-05,-0.0001835691655287519,-0.0007627642480656505,42
-0.00043369075865484774,-0.0007734387181699276,-4.134306436753832e-05,43
-0.00030566565692424774,-4.3100146285723895e-05,-1.2189987501187716e-05,44
-0.0003619166382122785,-0.00018191496201325208,0.00027331177261658013,45
4.152454494033009e-05,0.0001558514341013506,0.0004218260000925511,46
-0.00027243964723311365,0.00021436290990095586,-6.611520075239241e-05,47
5.5147484090412036e-05,-8.972136856755242e-05,-0.000139580006361939,48
-0.000385737483156845,-0.00019191039609722793,1.4958734936953988e-05,49
-0.0005207331269048154,-0.00045302274520508945,0.0004561222158372402,50
8.953384531196207e-05,8.02821377874352e-05,5.9343630709918216e-05,51
2.078168108710088e-05,2.3075577701092698e-05,-0.00026069293380714953,52
-0.00028970063431188464,-0.0001428512332495302,-7.505053508793935e-05,53
-0.0005301304627209902,-0.0005488807219080627,-0.00023332471027970314,54
-0.0003137946769129485,-6.673938332824036e-05,8.354579767910764e-05,55
-0.0007229062030091882,-0.00017832314188126475,0.00022508208348881453,56
-0.0001700413995422423,-3.532538903527893e-05,4.818048182642087e-06,57
6.636932084802538e-05,2.0645793483708985e-05,-0.0003241523227188736,58
-0.0007558978977613151,-0.00013735091488342732,-0.00017656975251156837,59
-0.0005152484518475831,-0.00015041734150145203,0.00011203801113879308,60
-0.00035252742236480117,-8.783719385974109e-05,0.00023366486129816622,61
8.773006265982985e-05,0.00023364466323982924,3.680435838759877e-05,62
0.0005579540738835931,-0.00022522373183164746,-0.0003644231765065342,63
-0.0006086609791964293,0.00021063582971692085,-0.00015744843403808773,64
-0.0006676995544694364,-0.00029709082446061075,-0.00010209301399299875,65
-0.0002520053822081536,-1.2179526493127923e-05,-6.0280504840193316e-05,66
0.00025438895681872964,3.097404260188341e-06,1.8674638340598904e-05,67
-0.0003746340225916356,-0.0002750231942627579,0.00010587504220893607,68
-0.00022390580852515996,-0.00022506972891278565,0.0003448801289778203,69
0.0006016241386532784,-9.010600479086861e-05,0.0004985944251529872,70
0.00019760571012739092,0.0006236708723008633,0.00021781308169011027,71
0.0004327454371377826,-0.0005186242633499205,0.00030762379174120724,72
0.00011128157348139212,0.0003034159599337727,0.0003405625175219029,73
-0.00021984196791891009,-0.0001446512615075335,0.0002968542685266584,74
0.000386907224310562,-0.0004667786124628037,0.0004420966433826834,75
0.00014552942593581975,-4.9523885536473244e-05,0.00046393609954975545,76
0.00013583287363871932,-0.00013983133248984814,0.00030652779969386756,77
-0.0002241117472294718,-6.216990732355043e-05,0.0003530747490003705,78
0.00013440147449728101,3.050905797863379e-05,0.0001981452660402283,79
-0.0004088885325472802,-0.0001583104021847248,-2.3432765374309383e-05,80
-0.000263091700617224,-0.00028609135188162327,0.0001388374512316659,81
-0.00023118354147300124,0.00026689222431741655,-9.650880383560434e-05,82
-0.00020597054390236735,-0.0001452199212508276,-0.00016124705143738538,83
-0.0003364903386682272,0.00030602337210439146,-0.0002804202085826546,84
-0.00029264367185533047,-2.4072589440038428e-05,-0.00036044864100404084,85
-0.000386430328944698,-4.558934597298503e-05,-0.00021216669119894505,86
0.0002933611685875803,0.0004262062138877809,-0.0003060376038774848,87
-0.00022043808712624013,-0.00028493066201917827,-0.00018065894255414605,88
0.0001740725274430588,-7.714568346273154e-05,-0.00011147269833600149,89
-0.0006142958300188184,-0.0001324766781181097,0.0002518293622415513,90
2.4217739337473176e-05,-5.423909897217527e-05,-0.0002241981856059283,91
4.7755911509739235e-05,4.808590529137291e-05,-0.00023993098875507712,92
0.00044210857595317066,0.00013523899542633444,-4.009762778878212e-05,93
0.00035448334529064596,-0.0004063588276039809,-0.000440767384134233,94
-0.0002460203249938786,0.0001390887045999989,3.1828692499402678e-06,95
4.820145477424376e-05,4.2323925299569964e-05,-0.0001384521456202492,96
3.550045221345499e-05,-0.00015851309581194073,-3.538044256856665e-05,97
0.0004783894692081958,-4.8623147449688986e-05,-0.00022682265262119472,98
-0.0001647775643505156,-0.00019982707453891635,-0.00032958798692561686,99
-0.00029707400244660676,-7.92226055637002e-05,-0.00012956553837284446,100
-0.00017640732403378934,-0.00016810295346658677,-0.00011319720942992717,101
-9.948045044438913e-05,0.00016382233297917992,0.0001244314480572939,102
9.520754247205332e-05,4.00992576032877e-05,9.895023140416015e-06,103
-0.00010525368270464242,8.525856537744403e-05,0.0003031973901670426,104
0.00030585803324356675,-0.00024447476607747376,-0.0002666091313585639,105
1.9537954358384013e-05,-0.0002979564305860549,-0.00016074308950919658,106
-0.00029525585705414414,-7.528762580477633e-06,3.54245858034119e-05,107
6.122417835285887e-05,4.164401616435498e-06,6.483932520495728e-05,108
9.709008008940145e-05,-0.00019046453235205263,-6.895462138345465e-05,109
0.00018063373863697052,-0.00023452853201888502,-0.0001680427958490327,110
-0.00015239021740853786,-9.503502042207401e-06,-9.549418609822169e-05,111
-0.00039048894541338086,9.983070776797831e-05,0.00011911293404409662,112
-0.0001409476244589314,-0.0002577637496870011,-2.9638204068760388e-05,113
-0.00013529874559026212,-0.0001702060253592208,0.00014185374311637133,114
4.0745213482296094e-05,3.4338352179474896e-06,0.00014461329556070268,115
-9.850136848399416e-05,6.523203774122521e-05,0.0002911080955527723,116
8.506096492055804e-05,-5.570403300225735e-05,-4.941472798236646e-05,117
2.3866741685196757e-05,-0.00032823419314809144,-0.00013827347720507532,118
-0.00040017045103013515,0.00010945443500531837,0.00017157589900307357,119
-0.00020568646141327918,-0.000222704722546041,0.00015413915389217436,120
0.0002641370228957385,-0.00022547603293787688,0.00018867617473006248,121
8.609689393779263e-05,0.00017567297618370503,0.000134292000439018,122
-0.00031534029403701425,-0.00019273751240689307,-1.3709161066799425e-05,123
4.277236803318374e-05,-0.00017252618272323161,0.0002554151869844645,124
0.00016483082436025143,4.4273703679209575e-05,0.00024942701566033065,125
-5.7411714806221426e-05,-0.00017798198678065091,-0.00011249506496824324,126
-0.0004147855215705931,-0.00016326112381648272,0.00021930714137852192,127
-0.0007141083478927612,-0.0003700574452523142,0.0003974173159804195,128
0.00015962398902047426,-2.5856743377516977e-05,0.0003461287124082446,129
0.0006850052741356194,4.196570080239326e-05,-0.00011650325177470222,130
-0.00030733569292351604,-0.00016781491285655648,-1.0642948836903088e-05,131
0.00023105285072233528,0.0001899526105262339,-0.00015254088793881238,132
-0.0009102608310058713,-0.000505502859596163,0.00038968503940850496,133
0.0004768845974467695,0.00037904223427176476,6.099548045312986e-06,134
-0.00016261152632068843,-0.00016936114116106182,3.100445246673189e-05,135
-0.00031788379419595003,-0.00025681924307718873,0.0002643989573698491,136
6.723574915667996e-05,4.497990812524222e-05,-2.358490564802196e-05,137
0.00011613241804298013,-0.00013177795335650444,-9.553910786053166e-05,138
-0.0005554129602387547,-0.0001551169843878597,-0.0001904467644635588,139
-0.00048000976676121354,-0.0003780125407502055,0.0005396807682700455,140
0.0001928014971781522,0.0003726592694874853,0.00011732762504834682,141
0.0001569680025568232,-0.00012960097228642553,-9.908685024129227e-05,142
-0.00027272076113149524,-0.00012562706251628697,7.320549229916651e-06,143
0.0006114851566962898,0.0003183755907230079,-0.0001524981198599562,144
-0.00037968321703374386,-0.00034351408248767257,-0.0004139957600273192,145
0.00013630605826620013,0.00020086811855435371,-0.0001064356547431089,146
