a_vel X,a_vel Y,a_vel Z,t
-0.07204136252403259,-0.32226505875587463,3.320420742034912,0
1.1653410196304321,-0.9582110047340393,-0.10465811938047409,1
1.417496681213379,-0.4854868948459625,0.0913390964269638,2
1.7816880941390991,-0.7055474519729614,0.2417939305305481,3
1.9858475923538208,-1.322678565979004,0.45414063334465027,4
2.1698787212371826,-2.1311392784118652,0.6688055396080017,5
1.8184791803359985,-2.900653123855591,0.8686766624450684,6
1.0418591499328613,-3.9979093074798584,1.2915273904800415,7
-0.20399793982505798,-4.196854114532471,1.5467133522033691,8
-1.2920002937316895,-4.0590386390686035,1.5438536405563354,9
-2.139101028442383,-3.551464080810547,1.7368814945220947,10
-2.5696589946746826,-3.0909829139709473,1.8810133934020996,11
-2.6843812465667725,-2.878659248352051,2.108370780944824,12
-2.6152889728546143,-2.457900285720825,2.314723253250122,13
-2.5038697719573975,-2.348928451538086,2.5661017894744873,14
-2.362650156021118,-2.2388339042663574,2.837564706802368,15
-2.1372604370117188,-2.068211555480957,3.1061673164367676,16
-2.052673101425171,-2.105898857116699,3.3086864948272705,17
-2.000236749649048,-2.009000301361084,3.5766963958740234,18
-2.054196834564209,-1.9506226778030396,3.81535267829895,19
-2.12719988822937,-1.8258289098739624,4.080500602722168,20
-2.135970115661621,-1.5787408351898193,4.481527805328369,21
-2.2985715866088867,-1.3201264142990112,4.794926643371582,22
-2.376338005065918,-1.066596508026123,5.210730075836182,23
-2.5374672412872314,-0.7489485740661621,5.566417694091797,24
-2.5591847896575928,-0.3187267482280731,6.129974842071533,25
-2.8618204593658447,0.0023663199972361326,6.3653950691223145,26
-3.0008304119110107,0.39142319560050964,6.611275672912598,27
-2.7619974613189697,0.7902725338935852,7.009934425354004,28
-2.4436194896698,0.9291977286338806,7.249232292175293,29
-2.4513044357299805,0.9904048442840576,7.2660346031188965,30
-1.7451335191726685,1.4304609298706055,7.586971759796143,31
-1.3527405261993408,1.4703441858291626,7.649673938751221,32
-0.9824687838554382,2.1640303134918213,7.961974620819092,33
-0.31492963433265686,2.3575620651245117,8.022046089172363,34
0.0666450634598732,2.3902289867401123,7.946576118469238,35
0.606224775314331,2.395486831665039,7.761404037475586,36
0.8623393177986145,1.7161327600479126,7.30905818939209,37
0.9036543965339661,1.3149511814117432,6.898741722106934,38
0.8193472027778625,0.34368017315864563,6.346192836761475,39
0.7469038367271423,-0.26402226090431213,5.749130725860596,40
0.47661736607551575,-0.7426907420158386,5.260739803314209,41
0.2656170427799225,-1.5348690748214722,4.91804313659668,42
0.26476067304611206,-1.7300987243652344,4.599311351776123,43
0.1666809767484665,-1.738906741142273,4.554474353790283,44
0.28386569023132324,-1.654099702835083,4.493995666503906,45
0.679364025592804,-1.787104845046997,4.349330902099609,46
0.6671645641326904,-1.821986436843872,4.270176410675049,47
0.9355497360229492,-1.606899380683899,4.235315799713135,48
0.9511695504188538,-1.480191946029663,4.391097545623779,49
1.3030815124511719,-1.4833221435546875,4.348803997039795,50
1.2719630002975464,-1.406735897064209,4.3064799308776855,51
0.7189812064170837,-0.9047839045524597,4.493936538696289,52
1.4125560522079468,-1.1027263402938843,4.38364839553833,53
1.3376991748809814,-1.1543972492218018,4.181426048278809,54
0.5936099886894226,-0.4975251257419586,4.242063999176025,55
0.11783292144536972,0.05337131768465042,4.7158660888671875,56
