l_vel X,l_vel Y,l_vel Z,t
0.0982433408498764,-0.49138522148132324,-0.07231859862804413,0
0.013072268106043339,0.002104884944856167,0.08227219432592392,1
0.015130169689655304,-0.0044143470004200935,0.1507302224636078,2
0.011755825951695442,-0.019152851775288582,0.2214088886976242,3
0.0055658272467553616,-0.041869744658470154,0.2978129982948303,4
-0.004177550319582224,-0.0717604011297226,0.35645899176597595,5
-0.017293397337198257,-0.11114054918289185,0.4275053143501282,6
-0.0382976308465004,-0.15805639326572418,0.484956830739975,7
-0.06666827201843262,-0.21208295226097107,0.5358818173408508,8
-0.1035168468952179,-0.27347230911254883,0.5877624750137329,9
-0.15103454887866974,-0.33813825249671936,0.6294699311256409,10
-0.212052583694458,-0.40162649750709534,0.6606467962265015,11
-0.29302844405174255,-0.4639073312282562,0.6972477436065674,12
-0.39048439264297485,-0.5191372036933899,0.7274219989776611,13
-0.5081084966659546,-0.5679447650909424,0.76268070936203,14
-0.6353889107704163,-0.6078633069992065,0.7825908660888672,15
-0.7811723351478577,-0.642268180847168,0.8012216091156006,16
-0.933560848236084,-0.6730541586875916,0.8057024478912354,17
-1.096602201461792,-0.7034465670585632,0.8011382222175598,18
-1.2663720846176147,-0.7359527349472046,0.7867532968521118,19
-1.4376314878463745,-0.7723169326782227,0.7608575820922852,20
-1.6142735481262207,-0.8144702315330505,0.7294245958328247,21
-1.7884042263031006,-0.8642047047615051,0.690288782119751,22
-1.9672048091888428,-0.9251920580863953,0.6519424319267273,23
-2.141932249069214,-0.996809184551239,0.613334059715271,24
-2.3099007606506348,-1.0767269134521484,0.578000545501709,25
-2.469468355178833,-1.1625524759292603,0.549821674823761,26
-2.6197049617767334,-1.257665753364563,0.5323758721351624,27
-2.7521519660949707,-1.3592292070388794,0.5231108665466309,28
-2.8682632446289062,-1.4695035219192505,0.5295494794845581,29
-2.960531234741211,-1.5810706615447998,0.5433900356292725,30
-3.0266854763031006,-1.6877202987670898,0.5623232126235962,31
-3.068225383758545,-1.7915592193603516,0.5913915634155273,32
-3.078601598739624,-1.8798036575317383,0.6071608662605286,33
-3.065671443939209,-1.9695847034454346,0.6450671553611755,34
-3.024585247039795,-2.043959617614746,0.6708958745002747,35
-2.949674367904663,-2.116628646850586,0.7113868594169617,36
-2.8441781997680664,-2.1821463108062744,0.7574485540390015,37
-2.707019805908203,-2.2394559383392334,0.8101978898048401,38
-2.551100969314575,-2.280444860458374,0.8519730567932129,39
-2.3799238204956055,-2.307279109954834,0.8905671834945679,40
-2.204411506652832,-2.318911075592041,0.9198740124702454,41
-2.029346466064453,-2.315786838531494,0.9421647787094116,42
-1.8580666780471802,-2.2987263202667236,0.9607829451560974,43
-1.700317621231079,-2.2700769901275635,0.9694238305091858,44
-1.5559333562850952,-2.2314929962158203,0.97089022397995,45
-1.4275243282318115,-2.1856868267059326,0.9637618064880371,46
-1.3098260164260864,-2.1340267658233643,0.9547998309135437,47
-1.205039381980896,-2.076803684234619,0.9408134818077087,48
-1.1152706146240234,-2.0202524662017822,0.9192202091217041,49
-1.0383625030517578,-1.9636930227279663,0.8889772891998291,50
-0.9723652601242065,-1.9092657566070557,0.8540283441543579,51
-0.9176114797592163,-1.859290361404419,0.8112661242485046,52
-0.8719789981842041,-1.8123589754104614,0.7602977752685547,53
-0.8283793926239014,-1.7604516744613647,0.7281418442726135,54
-0.7944441437721252,-1.7167822122573853,0.6749978065490723,55
-0.7645028233528137,-1.6755025386810303,0.6243274807929993,56
-0.7391030192375183,-1.6366078853607178,0.5690237879753113,57
-0.7150406241416931,-1.5977481603622437,0.5171516537666321,58
-0.6925938725471497,-1.5581706762313843,0.46627455949783325,59
-0.6705576181411743,-1.5156610012054443,0.42242416739463806,60
-0.6494235992431641,-1.4672770500183105,0.3901403844356537,61
-0.6300502419471741,-1.4198806285858154,0.359224796295166,62
-0.6114728450775146,-1.3711872100830078,0.3200148046016693,63
-0.5958141088485718,-1.3181127309799194,0.2855124771595001,64
-0.582702100276947,-1.2562094926834106,0.26184454560279846,65
-0.5748822093009949,-1.1853605508804321,0.24707308411598206,66
-0.5709112286567688,-1.1132097244262695,0.2248784452676773,67
-0.5742712616920471,-1.0306090116500854,0.21318140625953674,68
-0.5844236612319946,-0.952649712562561,0.1902264505624771,69
-0.6052460074424744,-0.8648162484169006,0.18375903367996216,70
-0.6368778944015503,-0.7713845372200012,0.18931610882282257,71
-0.6776416897773743,-0.6847866177558899,0.19380617141723633,72
-0.7150056958198547,-0.6195759177207947,0.16919070482254028,73
-0.7599936127662659,-0.556490957736969,0.15465351939201355,74
-0.8096898794174194,-0.5027102828025818,0.138826385140419,75
-0.8631175756454468,-0.4596274793148041,0.13006778061389923,76
-0.9188323616981506,-0.4276124835014343,0.1252172738313675,77
-0.9622301459312439,-0.4079471528530121,0.10438147187232971,78
-1.0019596815109253,-0.400760293006897,0.07724534720182419,79
-1.0379576683044434,-0.4026296138763428,0.05112375691533089,80
-1.073703646659851,-0.41164836287498474,0.03709254786372185,81
-1.1022992134094238,-0.4277684688568115,0.02172665484249592,82
-1.1286165714263916,-0.45325589179992676,0.02053208090364933,83
-1.1430866718292236,-0.48085153102874756,-0.00013305437460076064,84
-1.156319260597229,-0.5183528661727905,-0.0012219061609357595,85
-1.160171627998352,-0.5571624040603638,-0.010124440304934978,86
-1.1569421291351318,-0.6002245545387268,-0.01512458547949791,87
-1.1472867727279663,-0.6480499505996704,-0.012121541425585747,88
-1.1297770738601685,-0.6944688558578491,-0.016681836917996407,89
-1.1050060987472534,-0.7429022192955017,-0.019934024661779404,90
-1.0737240314483643,-0.7910184264183044,-0.017294866964221,91
-1.0351711511611938,-0.8357516527175903,-0.02228209376335144,92
-0.9887062907218933,-0.8871544003486633,-0.005922304932028055,93
-0.9375794529914856,-0.9324326515197754,-0.0009951009415090084,94
-0.8799996376037598,-0.9761775135993958,0.013048705644905567,95
